sample,STAT1,CXCL9,SMAD3,IFNG,KLRB1,TGFBR1,CD3D,ITGAM,CD163,GZMA,CD68,NKG7,MS4A4A,GNLY,TGFB1,CD8A,IDO1,IL10,CD14,CD79A,CD3E,PRF1,CXCL10,CD4,CD8B,CD2,MS4A1,CD19
TCGA-S9-A6WP-01,4.891,-1.1488,4.0799,-4.6082,-0.9971,3.5387,-0.6193,1.7532,2.3953,0.2522,7.0511,1.9527,4.4732,0.9419,4.3986,-0.2328,-2.6349,-3.458,5.8836,-1.4699,0.2881,1.0007,-0.6416,4.711,-0.2498,-0.8863,-3.816,-1.9379
TCGA-JV-A5VE-01,7.9882,5.1437,3.9883,0.9115,-0.0877,4.4496,4.2381,2.9562,6.1747,4.5669,6.9094,5.4989,4.8043,1.4652,5.7181,4.5148,3.1393,0.9716,7.3782,0.2762,4.6201,2.9729,7.3131,5.443,3.1112,4.2676,-2.8262,-2.8262
TCGA-05-5429-01,4.7203,1.0433,4.7093,-3.816,1.7617,3.3633,2.8936,1.4911,2.3308,1.9638,7.0292,2.0183,2.1988,0.24,4.0392,1.1316,1.5758,-0.6643,4.3583,3.0411,2.036,-0.2328,2.7227,3.3192,0.7146,2.1476,-0.0425,-0.4719
TCGA-QS-A744-01,5.1827,-3.816,3.3689,-4.035,-3.1714,4.0985,-0.6193,-0.9971,2.3479,0.7493,3.0074,-0.4325,0.346,1.2992,4.1764,-2.1779,0.537,1.4065,3.6312,-2.3147,-1.0862,-0.0277,-0.1345,1.5115,-1.4305,-1.8314,-6.5064,-3.6259
TCGA-BJ-A3EZ-01,6.0529,2.5112,3.74,-2.8262,-0.1187,5.0335,1.8918,1.9749,2.4544,2.4934,4.4183,2.2753,1.3167,5.1522,4.5342,1.816,1.0293,-2.9324,4.9919,-0.1504,2.6828,0.679,1.7828,3.4477,0.2522,2.4727,-2.4659,-4.6082
TCGA-EL-A3H7-11,6.4396,5.3274,4.8007,0.2998,1.5709,4.0153,3.9819,2.4439,3.6136,3.9384,5.8309,4.0497,2.8622,2.3164,4.5053,4.3695,3.4156,-0.394,5.2683,5.2836,4.6277,2.1988,3.7116,4.2556,2.609,3.755,3.6612,1.7954
TCGA-IG-A625-01,7.2972,4.9435,7.31,-2.8262,-0.0725,4.7448,1.9111,-0.013,2.685,1.9822,4.9435,2.8219,1.9073,1.3225,6.0139,2.1013,2.3704,-2.1779,3.9983,2.9507,3.055,0.9716,4.1939,3.6042,0.6969,2.2543,1.2516,-0.8863
TCGA-CH-5761-11,5.2146,0.5859,4.3299,-3.6259,1.1117,3.4778,2.7826,1.949,1.6695,1.46,3.8739,2.4306,0.7999,0.5763,3.5559,2.5363,0.6332,-2.1779,4.4958,1.6785,3.2313,0.7233,1.9264,3.4583,1.8036,2.4649,-1.1488,-1.2142
TCGA-FT-A61P-01,8.0754,6.1705,3.7529,0.2762,0.8246,2.3077,3.833,2.3479,5.6203,3.0978,7.3169,4.6456,3.5073,4.14,6.1198,2.2268,10.1194,-0.1993,6.4405,1.6093,3.2127,2.6602,6.1807,4.3625,1.2394,3.3105,-2.4659,-2.6349
TCGA-VS-A9V1-01,5.3417,-1.4305,3.5742,-2.6349,0.537,2.1925,2.2813,1.2085,1.105,3.2781,5.9241,3.928,-0.5332,3.603,3.1876,0.5568,2.328,-1.3548,3.9478,2.9984,3.0568,2.4063,0.346,1.0433,1.9675,1.8801,-0.4325,-1.3548
TCGA-AO-A12D-01,7.8719,8.3941,2.1411,-0.1828,1.1512,4.8665,4.1555,2.7805,5.2862,3.3563,6.9498,3.5009,4.4476,3.5851,4.2773,3.3047,5.6716,0.1648,5.0623,4.4983,4.7861,2.167,8.8909,5.439,1.6558,4.8115,0.3115,-0.3566
TCGA-EJ-7781-01,6.5154,2.7095,4.1732,-3.816,0.9935,4.1094,2.6019,1.8323,3.6405,1.6604,5.6094,1.9111,2.4883,0.5271,3.7857,2.3308,2.0254,-0.4131,5.3449,2.0776,3.3336,0.605,2.651,3.8905,1.0433,2.7401,0.1648,-0.8863
TCGA-AC-A2FM-01,5.5119,3.4424,4.591,-4.2934,-1.5105,2.9262,2.0395,1.2147,3.5754,1.8119,5.7326,1.5216,3.3745,1.787,4.5796,1.3791,0.6699,-2.9324,4.964,-0.013,2.4805,0.547,2.6325,3.4583,-0.3201,2.3135,-2.8262,-4.2934
TCGA-28-5215-01,6.2036,1.0779,3.2018,-4.035,-0.9132,5.0135,1.412,3.5863,8.0124,2.0604,7.7824,1.8524,5.3834,3.9608,5.4453,1.7229,0.2762,1.7316,7.996,0.9568,1.7273,2.4675,3.2944,5.6459,0.5568,1.5013,-2.8262,-1.6394
TCGA-G6-A5PC-01,4.0322,2.7205,2.3704,-2.0529,1.6512,2.9507,5.407,0.9268,5.1688,4.9819,6.9637,6.3551,2.2901,3.9127,4.2041,4.2563,1.5806,-4.2934,5.302,0.0158,4.6294,1.9149,2.3592,3.5174,3.6125,3.8095,-2.2447,-3.0469
TCGA-CQ-A4C6-01,8.415,7.0359,4.5405,0.1388,-2.1779,5.558,4.1515,-1.2828,3.3633,4.0713,7.148,3.3264,1.9564,5.5675,6.5743,2.128,6.0719,0.2881,5.542,1.6093,3.47,2.872,9.0037,3.8105,0.8082,3.3506,-0.394,-2.0529
TCGA-FU-A3HZ-01,5.235,4.5318,2.7465,1.0293,-1.5951,3.136,3.335,-0.9132,2.4171,3.4517,5.9496,4.7127,2.4144,4.9901,5.0313,3.2541,4.6804,-1.1811,4.8334,2.128,3.0002,3.1491,4.0884,2.6371,8.379,2.7336,-4.6082,-3.816
TCGA-BB-4223-01,7.7149,6.5712,5.3349,0.5859,1.7273,4.0313,5.2713,3.6793,3.5994,4.5868,5.9334,5.0777,2.4225,4.9265,5.711,5.1293,4.6548,-0.5973,5.2423,5.4036,5.3053,3.6195,6.9822,4.8355,3.864,4.8915,5.2464,2.8955
TCGA-19-2620-01,5.1202,-3.0469,3.5098,-9.9658,-2.3884,3.9318,-0.8084,2.7572,6.2619,-2.3147,6.6429,0.1519,3.644,-0.1345,5.1334,-0.6643,-4.035,-0.6873,5.7968,-3.458,-0.6873,-1.4699,1.0711,4.0722,0.5955,-2.8262,-9.9658,-4.2934
TCGA-43-6647-11,5.9957,3.0876,4.1318,-2.6349,2.7117,4.2196,3.4713,4.6095,7.2084,4.2892,9.6673,6.1615,5.3775,5.5491,6.0237,3.7421,4.8028,0.346,6.9142,3.47,4.5742,5.1744,2.8916,6.4943,2.0912,3.9801,-0.5332,-1.7809
TCGA-GS-A9TQ-01,6.3681,6.8704,1.9895,0.9343,-2.6349,2.4675,4.5072,1.8524,5.0081,4.9796,7.4885,6.3246,3.2929,3.5399,5.9941,4.1498,3.0585,0.5763,5.9658,10.1037,4.5528,3.8471,4.3979,4.9737,2.4597,4.4615,8.7246,6.5515
TCGA-BP-4999-01,5.5877,4.3278,4.5644,-4.035,1.7053,4.7866,2.59,2.77,5.1273,3.2267,7.3705,4.0348,4.4732,3.1556,5.6977,1.9638,3.6359,0.24,5.2832,-1.1488,3.0376,3.1475,4.3618,5.4568,0.9642,2.4779,-2.114,-2.4659
TCGA-EA-A78R-01,7.0701,5.0854,3.3828,-1.8836,0.03,2.2175,3.9022,0.3231,4.5374,3.0287,5.7134,4.7793,2.3926,4.7565,5.0189,1.8078,6.9176,-1.2481,5.3484,1.5366,3.186,1.6281,7.2614,2.9338,1.4441,3.0252,-0.4131,-0.9971
TCGA-EL-A3T8-01,6.1926,1.9149,5.4403,-2.9324,-0.9406,5.6787,1.3454,1.8323,4.1498,1.6558,5.957,2.9071,2.4332,3.9031,5.5611,1.4011,0.3573,-0.9132,4.656,-0.3752,1.7702,1.5514,2.036,3.5947,1.1512,1.2934,0.2881,-1.4305
TCGA-P8-A5KC-11,4.3133,-2.2447,1.7786,-9.9658,-1.7809,2.5658,-0.4325,1.2516,6.6065,1.0007,5.3089,1.2085,4.3321,-0.8339,4.5922,-0.013,-2.2447,0.7146,7.4253,-3.458,0.3685,-1.2142,-1.1811,3.1987,-1.4699,-1.0862,-2.9324,-4.2934
TCGA-S9-A6U5-01,5.8407,-0.7588,3.421,-4.2934,-0.0277,3.4765,0.9642,1.3679,2.3106,2.1444,6.5401,2.3222,3.3745,2.96,4.5136,1.5165,-1.0862,-2.0529,5.3879,-0.5756,2.2753,1.0847,2.2663,4.3896,0.5568,1.949,-3.1714,-4.035
TCGA-EE-A3JI-06,8.0019,1.6785,-0.1345,-4.2934,-0.5125,5.2361,1.8444,1.3397,5.6826,1.4281,7.1531,2.0147,4.5602,0.9115,4.7082,1.4652,2.1213,1.6234,6.9234,0.3685,2.667,1.3225,4.7356,5.5705,0.6239,2.0395,-1.3548,-2.6349
TCGA-XY-A8S2-01,5.3747,5.1839,3.7486,0.8408,0.537,3.7006,4.4496,1.6695,4.5663,4.7581,5.7391,5.3985,2.8974,5.8578,3.8719,3.7635,2.872,-1.0862,4.5958,4.1145,4.4357,4.47,4.5423,4.0994,2.9243,4.2855,1.5415,1.8722
TCGA-E1-A7YO-01,4.7431,-3.816,3.5572,-5.0116,-3.1714,3.5935,-3.458,0.8082,3.3061,-2.3147,4.1994,0.1257,2.3337,0.1124,3.8085,-0.6416,-9.9658,-1.7809,3.9089,-2.3884,-2.7274,-0.5973,-4.035,3.2435,-1.5951,-1.8314,-6.5064,-4.6082
TCGA-F5-6813-01,6.1133,5.0896,2.727,-0.9971,0.7493,4.3242,2.7993,0.6608,3.1112,2.7401,6.0211,3.4464,1.2934,1.3225,4.1178,2.4701,3.6916,-2.114,4.7388,4.5522,3.5299,1.0847,4.7661,3.6289,1.5115,2.8361,-0.2845,0.03
TCGA-DK-A3IQ-01,5.0764,-1.9379,4.2631,-4.2934,-2.2447,3.867,1.1316,1.3791,5.3799,0.03,6.1713,0.9642,3.4075,-0.394,6.2151,-0.9686,-1.0862,1.3109,6.0723,0.0718,0.0014,-0.013,-2.0529,3.2602,-2.0529,-0.0574,-3.6259,-1.8314
TCGA-JW-A5VG-01,7.6661,4.3972,5.7824,0.1776,0.8647,6.1113,4.4463,0.6332,4.6905,7.1537,5.2865,6.0038,2.9148,8.91,6.0081,3.0323,6.7852,-0.9971,6.3621,-0.1345,4.4549,5.1469,8.5246,3.2557,1.5661,3.6054,-4.6082,-2.8262
TCGA-SP-A6QJ-01,5.0519,-0.0277,1.2815,-4.2934,0.0854,4.1692,1.4011,0.6332,4.0901,1.8564,5.0166,2.7095,3.1212,3.1327,5.0661,0.5763,3.2826,-3.1714,6.6834,0.1648,1.7097,0.8883,0.5859,3.2282,-1.9942,1.0573,-0.9686,-2.2447
TCGA-UB-A7MA-01,6.4138,1.3679,4.6106,-9.9658,0.9568,3.0498,1.949,3.6486,0.8568,1.0363,5.2521,2.3394,0.9642,0.3231,5.2958,1.0079,-0.8084,-3.3076,4.5856,-0.8084,1.8762,0.2029,2.118,2.7205,-0.8339,1.3623,-3.0469,1.0779
TCGA-H7-A76A-01,6.2005,6.3445,3.3787,-0.8863,2.9581,2.9729,5.842,2.5363,6.2083,5.0562,7.054,6.2348,4.2818,6.2259,6.3281,3.4569,6.8942,-0.9686,7.2231,6.314,5.6153,3.5923,6.377,5.7552,3.2359,4.7154,3.8857,3.2811
TCGA-E9-A3Q9-01,4.9865,1.9415,3.2267,-3.6259,-0.7588,3.3605,1.6558,2.1114,4.2743,2.5238,5.7538,2.6371,3.4907,2.1798,3.8126,2.1509,0.5859,-0.8084,5.9456,2.6624,2.6043,0.7233,3.616,3.9175,0.8961,2.2237,0.9343,-1.1811
TCGA-14-1034-02,6.3413,-2.2447,4.7934,-9.9658,-3.0469,4.1211,-1.7809,1.3511,4.975,-2.2447,5.5996,0.2522,2.5852,0.6145,4.4713,-1.7322,-2.7274,-0.1993,5.31,-3.0469,-0.6873,-1.4699,2.0289,3.3278,-3.1714,-1.4305,-9.9658,-1.6394
TCGA-QH-A6X8-01,4.6747,-5.5735,1.7273,-9.9658,-3.6259,3.9506,-2.3147,2.0535,1.8918,-1.0862,7.3972,0.4016,1.7912,0.7146,4.6588,-2.0529,-9.9658,-0.9971,5.5239,-2.3884,-1.7322,-0.4719,-2.2447,4.1978,-4.2934,-5.5735,-6.5064,-3.3076
TCGA-DJ-A2Q7-01,6.5488,3.7475,5.1555,-3.0469,1.2756,5.3284,2.7007,1.8801,3.7335,2.8137,5.6068,3.2692,2.4544,2.167,5.8289,2.7095,1.0915,-4.035,5.6218,4.0935,3.1409,1.7446,3.2328,4.3702,1.1382,2.685,-0.8339,-0.5756
TCGA-UZ-A9PJ-01,6.5275,-3.3076,4.8655,-5.0116,-1.4699,3.8983,-0.3383,1.5661,3.0376,-0.5756,7.2406,1.7912,1.0983,1.0573,4.4621,-0.6193,1.9638,-1.8314,5.2899,-2.7274,0.7999,-0.5756,-0.9686,2.8936,-0.7346,-0.6873,-3.458,-4.035
TCGA-P4-A5ED-11,5.9357,1.8484,4.6294,-3.1714,-0.5973,4.5675,0.7321,-1.0262,2.4386,0.9642,3.3911,0.5271,1.5366,0.8082,4.8802,0.5763,0.8568,-3.816,4.0909,-0.3566,1.2875,-0.1993,1.7532,2.3677,-0.0425,0.1257,-5.0116,-1.5951
TCGA-HU-8238-11,4.8851,1.0363,4.9951,-5.5735,1.0007,2.0254,3.4997,-1.3183,0.7664,4.1211,8.3908,3.5299,0.7916,2.9618,3.3435,2.5756,-1.0559,-3.458,3.2189,4.7044,3.4609,1.9638,1.5366,2.3366,2.2113,2.4883,1.0293,-0.3201
TCGA-99-7458-01,7.4114,6.4783,3.9051,0.6969,2.6962,4.3527,5.4657,3.5449,5.076,5.1177,7.8742,4.8038,4.6781,4.7767,5.5644,4.6077,4.1954,0.3907,5.9736,4.232,5.7637,3.3759,5.4283,6.2791,3.1797,5.7079,3.2189,0.9038
TCGA-BH-A0B5-11,5.4867,0.7916,3.5657,-3.816,-0.2328,3.3206,-0.9132,1.4335,4.8724,0.8246,6.0304,2.1313,4.2134,1.3956,3.1637,-1.2828,1.3397,0.3231,4.6195,-2.2447,0.4552,0.8082,0.3115,3.421,-1.7809,-0.5332,-3.458,-4.035
TCGA-IN-AB1V-11,5.1879,0.4016,5.935,-9.9658,0.5568,4.4443,1.9111,-0.9132,2.9875,1.4441,5.9898,1.3846,0.6699,2.0111,5.3737,2.0254,0.4865,-2.7274,3.1987,0.7407,3.2541,0.7664,-0.4131,2.8361,0.7407,2.6464,-0.013,-2.8262
TCGA-97-7546-01,6.3165,4.7603,3.8837,-1.2481,3.6405,4.696,4.3979,3.7961,4.741,3.7432,7.245,2.8361,4.2593,4.8679,5.2502,3.8983,2.6579,0.3346,5.7126,6.0045,5.101,2.4359,3.5608,6.1997,2.3135,4.6747,3.7453,1.7316
TCGA-M8-A5N4-01,6.3891,3.8126,5.3374,-2.7274,-0.1828,4.3227,2.0395,4.2465,5.9167,1.9264,7.9525,2.6895,4.3779,2.9948,5.6693,1.5854,6.9864,-1.0559,6.047,0.9493,2.4857,1.8722,4.7049,4.4384,0.4233,1.9111,-2.5479,-0.9971
TCGA-AN-A0AL-01,7.5622,3.2374,3.6077,-3.6259,1.7185,3.4156,3.5022,1.8484,4.6537,3.637,6.1751,3.3647,3.4661,3.4291,4.855,1.6187,6.6172,0.7321,5.8687,5.8202,4.3256,3.325,6.0219,4.6118,0.8647,3.6324,4.3931,2.3308
TCGA-B0-5709-11,5.6913,1.7744,4.2204,-3.3076,0.4967,4.0171,1.105,0.6699,3.0533,1.9226,6.2559,1.9859,2.4252,1.196,3.9012,0.5666,2.4171,-0.6193,4.7783,-1.4305,1.9188,0.9493,2.0912,3.3814,0.9935,0.8164,-1.5951,-2.5479
TCGA-UY-A78N-01,4.7285,-1.3183,3.6939,-4.035,-1.5951,3.1491,1.105,-1.4305,1.6604,0.2277,3.8759,1.0779,0.3907,0.7233,4.3463,-0.5543,-1.2481,-2.2447,2.6715,-1.5951,0.9568,-0.7108,0.5271,1.2147,-1.8836,0.4552,-5.5735,-6.5064
TCGA-EM-A3ST-01,3.2511,-1.8314,4.1145,-3.816,-1.685,2.5338,0.0854,0.4657,1.3623,1.9786,1.614,3.834,1.125,3.6939,4.9137,2.5996,1.0079,-9.9658,4.0662,-1.685,0.8647,1.4494,-1.9942,2.2144,-0.1828,0.1903,-3.3076,-9.9658
TCGA-DX-A8BK-01,4.9737,3.5706,3.5424,-0.1187,0.3796,3.7421,5.0721,2.9784,8.9091,4.6854,8.4653,6.7724,6.2587,2.6441,6.5336,3.0825,2.59,1.8484,9.6754,-0.1031,4.14,3.5694,5.1668,6.1221,2.5731,3.9983,-3.816,-0.4719
TCGA-67-3772-01,5.8372,2.6185,3.1112,-3.0469,2.2872,2.9413,4.0233,1.9968,4.3527,3.4264,7.2151,2.9525,4.2495,2.2237,4.5608,1.7403,4.5808,-0.1345,5.3086,5.5097,3.5009,3.1011,3.5791,4.6826,1.0151,3.1426,1.8918,0.9862
TCGA-VS-A9UV-01,5.0756,0.6517,4.3924,-3.0469,-0.2671,3.2034,2.5683,-0.6643,3.0637,2.3843,5.8941,2.8661,1.3167,3.603,5.8084,0.7233,2.2693,-2.5479,4.2304,3.5312,2.0535,1.0915,2.7073,2.4571,-0.3201,1.595,1.0779,0.0718
TCGA-GC-A6I3-11,4.3242,1.2696,3.1987,-4.6082,4.2103,2.0254,7.1577,1.7141,4.0909,4.3399,4.8535,6.0047,1.8282,3.8451,5.505,3.0217,3.9801,-0.2845,5.8699,7.1983,5.9635,2.6828,2.7422,4.1907,2.667,5.2392,5.1173,5.8365
TCGA-B8-5549-11,6.5884,-0.2328,5.4226,-9.9658,-4.2934,6.0068,-1.4305,-0.013,3.0927,-0.9406,3.867,0.1257,0.8961,-1.3548,5.248,-1.8836,-0.0877,-4.2934,4.1474,-2.9324,-2.1779,-0.8863,1.5514,2.1925,-2.4659,-1.9379,-5.0116,-2.7274
TCGA-B6-A0WW-01,7.3578,5.4722,4.1836,-2.2447,-0.013,3.6417,2.1702,1.8604,3.2236,1.0915,5.6662,1.7912,2.2723,1.5064,4.4777,0.7233,3.345,-2.5479,4.5589,-0.6416,2.3337,-0.4131,5.7412,3.8993,0.24,2.5112,-3.816,-3.1714
TCGA-BH-A18N-11,5.8851,2.4359,4.5491,-3.458,0.6145,4.7312,2.1957,2.7227,5.3377,2.1411,6.7577,3.2988,5.0532,2.3564,3.9992,1.8363,2.8178,0.2642,6.8636,3.2405,2.7805,1.7446,2.128,4.9496,1.0363,2.2543,-0.3201,-2.5479
TCGA-AB-2900-03,4.7528,-3.6259,5.1835,-2.6349,0.2998,3.7877,1.2992,7.8789,9.9876,0.7321,8.9014,7.2376,5.2273,2.909,7.9463,0.24,-2.9324,0.9419,5.2969,3.074,2.4753,1.884,-1.3921,5.7383,-0.0277,0.7579,3.2737,1.4228
TCGA-HE-7128-01,6.6478,1.196,4.2973,-9.9658,3.4609,4.5669,3.7182,4.6306,6.9854,3.8827,10.5246,4.309,7.0243,1.7316,5.5497,4.1883,0.0718,0.6145,7.6941,3.7709,4.9658,4.0833,1.7273,7.2885,2.2051,3.7083,-1.1172,-1.2142
TCGA-G9-6362-11,3.9496,-0.394,1.949,-9.9658,-0.3752,2.4883,0.6145,-2.114,2.4412,-0.1031,2.1509,-0.6643,1.595,-1.5522,2.4753,-1.0862,-0.1345,-2.9324,1.8323,0.0158,1.2085,-2.8262,0.9935,0.6699,1.4859,-0.3566,-0.9406,-2.2447
TCGA-CN-A63V-01,4.3428,0.1257,5.4087,-4.035,-0.9971,3.1491,2.4063,1.0573,3.8167,1.766,5.6806,2.3677,2.7379,2.036,5.8538,0.7233,-0.3566,-1.9942,5.3519,-0.0277,2.4386,1.3567,0.8961,3.0619,-0.5543,1.8524,-2.7274,-3.816
TCGA-HC-A631-01,6.0228,4.3944,3.2632,-2.6349,-2.114,3.492,1.0711,-1.6394,1.5806,1.1447,2.8462,0.9642,0.3231,1.2934,3.716,0.3346,2.9224,-3.6259,2.4144,-0.6193,1.4388,0.2277,4.1351,1.4281,-0.9406,0.7748,-6.5064,-3.458
TCGA-OL-A5RZ-01,3.6393,-1.0262,2.6828,-5.5735,-1.4305,3.9213,0.9642,0.099,2.3308,0.4552,4.7555,0.7321,1.5998,1.6374,3.2065,-0.0877,-1.9942,-2.0529,4.5964,0.6608,0.9115,-0.7834,-0.1828,2.6464,-0.4719,0.434,-0.6416,-2.3147
TCGA-HT-7610-01,4.9746,-5.5735,4.1931,-5.5735,-2.0529,3.3076,-2.5479,2.6556,0.9862,-2.1779,5.2032,-1.2828,1.0433,0.688,3.335,0.3573,-9.9658,-2.4659,4.5224,-2.3147,-2.5479,-1.8314,-3.0469,3.838,-1.7809,-3.6259,-2.114,-3.1714
TCGA-CR-7397-01,6.9494,5.8314,5.7228,-2.9324,0.5666,4.5034,3.5349,1.7532,4.1318,2.1894,7.6672,2.5828,2.6647,2.5876,5.7219,2.0004,3.6077,-0.6416,5.7769,1.0293,4.1145,1.787,6.6862,4.7181,0.7146,3.6657,-1.9379,-2.114
TCGA-85-7710-01,8.0699,6.7079,6.106,0.7664,1.2271,5.9542,3.4622,2.727,4.5796,4.096,7.2323,4.1078,3.402,4.1136,6.7554,3.1908,5.4138,-0.1828,5.2107,3.0723,3.838,2.824,7.1779,4.481,1.4652,3.4007,0.03,-0.5332
TCGA-D9-A3Z1-06,7.4939,5.8045,2.4332,2.0638,1.1641,4.466,4.8218,2.3981,4.906,5.2862,8.5803,6.7996,4.5318,2.2019,4.3306,4.8871,2.8361,0.2277,6.5773,6.1115,5.3202,4.9308,5.7485,5.218,3.8289,4.8299,2.328,1.6785
TCGA-D8-A1JL-01,9.4277,6.9869,3.9175,0.9935,1.0433,4.5886,4.8243,3.3979,5.9855,4.2442,8.2836,5.4233,5.1839,4.8905,4.857,4.3256,6.3413,1.4859,6.601,2.8422,5.3954,3.5899,8.214,6.2128,3.0602,5.5531,1.5013,-0.9971
TCGA-F9-A97G-01,6.4385,1.8119,3.8818,-3.816,1.1316,3.7752,1.8524,2.7183,6.4665,2.8321,8.1518,3.5187,4.7415,1.8036,4.9208,1.614,1.1897,-0.8339,6.6981,1.6964,2.5996,1.7702,3.2343,4.9026,0.4552,1.9564,0.8726,-1.5105
TCGA-05-4395-01,6.4449,4.0679,5.5665,-2.114,1.2934,2.4144,2.9544,1.9527,4.855,4.6341,7.3123,4.3477,3.4129,6.3759,4.588,2.0183,2.4386,-1.5105,5.4115,1.4174,2.753,2.7826,5.1579,4.0242,0.517,3.0533,-2.3147,-2.3147
TCGA-HT-7875-01,4.9528,-2.114,4.0064,-9.9658,-5.5735,3.3883,-9.9658,1.1512,0.4761,-4.035,4.4183,-0.9971,1.3901,-1.0862,3.8798,-1.685,-9.9658,-5.0116,3.3731,-1.9942,-4.6082,-2.114,-0.0277,2.9262,-1.3921,-9.9658,-5.0116,-3.1714
TCGA-AB-2942-03,4.7908,-9.9658,3.9194,-1.8314,1.196,3.8719,3.154,3.9002,3.7507,2.7227,8.2601,5.0032,4.2781,4.0926,7.2024,2.3394,-9.9658,-1.8314,6.8354,3.9892,4.0679,3.2282,-3.3076,5.4516,1.0983,4.0969,4.7044,1.674
TCGA-A7-A0DB-01,4.64198251558,1.17268192471,2.45093106796,-7.85034953677,-0.41309391908,4.20693214429,0.0944641445368,2.29211908564,4.76024304551,0.479593790722,6.57854338506,0.908909206379,3.07289287199,-0.129193075773,3.28254700813,-0.59003138059,-0.710756388062,-0.877452680827,4.15250695525,-0.931443011424,0.964200094951,-1.03600454175,1.20225206069,3.48082612186,-1.70054732771,1.30509928736,-2.26764559716,-2.8607613294
TCGA-B0-4690-01,7.5272,6.0005,3.9251,2.9562,1.6785,5.3335,5.037,4.1153,7.1071,5.0553,9.3958,6.2203,5.6121,3.1129,6.1046,5.1891,2.5561,1.9111,8.3638,2.2268,5.251,4.2818,6.3551,6.5359,3.8187,5.0387,1.2023,-0.0277
TCGA-DX-AB35-01,4.3017,1.8762,6.5835,-5.0116,1.4174,4.696,1.7617,2.9655,6.5059,2.6114,7.0627,4.5693,4.839,2.2723,5.505,1.4441,5.9284,1.1382,8.8704,-1.1488,1.5563,2.1734,3.4687,5.3352,-0.5332,0.24,-9.9658,-0.5332
TCGA-CN-6023-01,7.6107,6.7871,5.0579,0.434,0.8961,3.7888,4.7329,1.3511,5.8187,3.5608,7.9168,6.15,4.1523,1.7575,4.5638,5.2028,4.9672,0.5069,5.1408,5.2788,5.5005,4.4364,4.2728,5.1567,3.9765,4.7038,2.7487,1.6964
TCGA-S8-A6BV-01,5.8084,3.1523,5.1416,-1.7809,-0.2845,3.5982,1.2394,1.3567,4.9996,1.2516,6.9682,2.2543,3.2313,0.6969,4.9232,-0.4325,2.6783,0.058,5.6218,0.6425,2.328,0.24,2.1114,4.245,-1.9942,1.2934,-0.5973,-1.685
TCGA-AK-3440-01,4.2495,1.2333,4.7055,-5.0116,-0.7108,4.0935,-0.6416,-0.9971,1.7786,0.7321,3.728,0.5859,0.9935,2.1013,2.8955,-1.2828,4.067,-2.7274,3.3032,-2.7274,-1.2142,-0.3383,1.595,1.9749,-1.9379,-1.7809,-4.6082,-4.035
TCGA-22-4595-01,6.9067,5.5445,4.5485,-1.3548,1.1833,3.5572,3.3478,3.1212,5.6804,4.0593,8.1822,4.281,4.4223,4.936,5.0532,2.7117,2.7249,-0.4521,6.7396,5.0162,3.8126,3.0944,4.9146,5.6118,1.5661,3.3993,0.7233,1.2815
TCGA-AZ-4684-01,5.821,2.3077,2.2872,-4.2934,2.2723,3.3061,3.6532,0.7664,2.9243,2.7805,6.1412,2.6185,2.118,3.0808,4.3413,1.6374,2.753,-0.7834,5.432,4.1145,3.309,1.5854,3.0654,3.6254,0.7321,2.5137,0.517,-0.2671
TCGA-AK-3425-01,6.24129662251,5.15287787473,3.64915409081,0.727704853397,2.3746463727,4.49510244103,4.23731045235,2.56216827924,6.0561319346,4.57777107015,8.32139428514,6.28644684899,4.25064593705,5.29154856105,5.94661964307,4.39062422409,4.98100866432,0.434040240634,6.71112349849,1.51150171557,4.42398914338,4.57205505339,5.22863288046,5.36704072563,3.70778628139,4.07949149521,-0.9828168042,-2.08314344811
TCGA-56-5898-01,6.0072,3.7291,5.527,-1.3548,0.547,3.3379,3.2359,2.4779,4.9978,3.345,7.6218,3.8411,3.8551,2.8897,6.1383,1.9675,3.1278,0.3796,5.9458,2.9167,3.7582,1.7702,3.6928,5.1478,1.0573,3.1653,-0.0425,-1.1488
TCGA-DU-7304-02,1.9226,-6.5064,1.3454,-9.9658,-4.035,1.0983,-2.6349,-2.7274,2.1766,-4.2934,2.2603,-0.5332,0.5568,-0.2498,3.0859,-5.5735,-9.9658,-6.5064,4.439,-2.6349,-4.2934,-2.7274,-3.816,1.5415,-4.035,-4.6082,-9.9658,0.5069
TCGA-AX-A3GB-01,4.4621,2.9525,2.3222,-1.8314,1.4756,1.9415,4.3449,0.8082,3.0637,4.3903,3.1409,4.3428,1.2815,3.309,3.3492,2.7868,4.8151,-2.114,5.3597,1.7744,3.7699,1.2147,3.87,3.3148,2.8199,3.3235,-1.0559,-0.6643
TCGA-AR-A1AV-01,6.1791,2.9692,4.4861,-9.9658,-1.9942,4.4861,0.1124,3.7116,4.2274,0.4552,7.0462,0.8647,3.1294,-0.1345,4.5129,0.1124,0.4865,-1.0862,4.6933,-1.7809,1.3283,-1.2481,2.9857,4.1128,-1.1488,0.9642,-3.1714,-9.9658
TCGA-KK-A8ID-01,5.998,3.6532,2.4035,-0.9971,-0.1993,2.9243,2.2299,-1.5951,1.4808,1.4065,4.0497,1.3679,1.3735,-0.2498,2.651,0.688,2.9655,-1.9942,2.8994,-0.7346,2.5112,-0.3752,4.018,2.4063,-0.3022,1.7744,-5.0116,-3.6259
