drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Elephantin,0.2049119309078887,5.494658653844606e-08,0.14795663983340762,1.4686657710276237e-07
Elesclomol,0.21119626618903278,0.003359369272297315,0.15701043547226734,0.003827807218633594
Entinostat,0.2456927587436514,4.684804974428392e-13,0.21358903527103226,1.1165451855721001e-11
Entospletinib,0.0985843841291482,0.004236923958161524,-0.04422384407849544,0.004789566213573897
Epirubicin,0.18571736508316677,1.9922257563002624e-08,0.12854085880987037,6.126629745181453e-08
Erlotinib,0.12509116517249672,0.00017120008968415947,-0.04858686779851249,0.0002288001198582692
Fludarabine,0.23199910965273915,6.747738894858973e-10,0.1397717564931476,3.7112563921724353e-09
Foretinib,0.10483030324536548,0.0016869734887416188,0.06472266895022416,0.0020103100740837625
Fulvestrant,0.20435818644515555,5.240712059582225e-10,-0.06782942699103563,3.1225909355010756e-09
GDC0810,0.24903072719842867,3.4482440527990465e-14,-0.0858770968560615,1.6436629985008787e-12
GNE-317,0.0635430310457859,0.05852876440736083,0.031857174416745654,0.06131584842675896
GSK-LSD1,0.16144908480397346,2.0331689279937217e-05,-0.15694186208958422,3.093012305352151e-05
GSK-LSD1-2HCl,0.1810809106741785,1.1133620866976442e-06,-0.11037203586968458,2.1370574281578946e-06
GSK1904529A,0.1509584715148544,4.965166244660315e-06,-0.0782281785383711,8.161135321683045e-06
GSK2110183B,0.22008467755281078,5.0141981296525e-09,0.053477212196394196,1.8385393142059166e-08
GSK2256098C,0.2065151015334122,4.3024151857457515e-08,-0.1724378364443606,1.1946512069158104e-07
GSK2276186C,0.1538477149754009,4.885131273852231e-05,-0.050930466121635105,6.98573772160869e-05
GSK2578215A,0.1386587061630117,2.9908890758422513e-05,-0.1802514286293711,4.4092488437674425e-05
GSK2606414,0.18941371327759096,3.6870102095549755e-08,0.023319852795325297,1.0440444751809139e-07
GSK269962A,0.07895990103330638,0.22988155045570238,-0.0076909813590707145,0.23564918792233291
GSK2801,0.205812680101648,4.790277159063304e-08,-0.09037805089540418,1.3047802547543856e-07
GSK2830371,0.2053220275144691,3.618274684172547e-08,-0.015247844430115004,1.0348265596733485e-07
GSK2830371A,0.2030811179822869,7.247903911694265e-08,-0.06804384749550822,1.8844550170405086e-07
GSK3337463A,0.19698107539255474,1.790495735260453e-07,-0.12821527508005473,4.096654242275916e-07
GSK343,0.26364379649177005,6.89841065635254e-16,0.045258570379115515,6.576484825722755e-14
GSK591,0.16990198330525869,3.0761431541290254e-07,-0.029058767470253738,6.468948103536039e-07
GSK626616AC,0.22376136074739705,2.732615419556562e-09,-0.20907619263624624,1.2023507846048873e-08
GW441756,0.16501338259748508,6.814467004313914e-07,-0.15231368302407616,1.3628934008627828e-06
Gallibiscoquinazole,0.19586097634869606,2.10749390091737e-07,-0.11601888991077587,4.636486582018214e-07
Gefitinib,0.15762455673813588,2.015138479113632e-06,-0.1341306539499978,3.624714497022005e-06
Gemcitabine,0.18482242963969106,2.2128580030065518e-08,0.15950699070579621,6.73273817936036e-08
HKMTI-1-005,0.2183447229939832,3.5549307004815755e-09,0.13938491319973453,1.4951620299084275e-08
I-BET-762,0.2255114330573483,3.905740940642672e-11,0.15619960279069056,3.797943558993869e-10
I-BRD9,0.19918418006277377,1.6628908474493368e-09,0.053836413029915896,7.79650462902476e-09
IAP_5620,0.13944744282736315,0.00024353748011731146,-0.085354033795907,0.00031950329960344536
ICL-SIRT078,0.2265562895861943,8.941480554350547e-10,0.1234132641121596,4.82502535574388e-09
IGF1R_3801,0.06773218613556535,0.07540462264743047,0.024575761873421104,0.07870701488016466
IOX2,0.28339935243868836,7.106151466966534e-05,-0.26315456356547096,9.865821939574897e-05
IRAK4_4710,0.15204094426310624,6.0003378772247645e-05,-0.14438014279672134,8.495527885575658e-05
IWP-2,0.22385726598848255,5.458201154882769e-11,-0.10158256142701308,4.5913103832249176e-10
Ibrutinib,0.1271135559821346,0.00022890357424236975,0.0022970779247035483,0.0003030852881172118
Ipatasertib,0.15715811994829626,2.161991376722964e-06,0.033702050253996814,3.864559585892298e-06
Irinotecan,0.22401841357390576,8.838781658234557e-12,0.18944150655087405,9.39830728740219e-11
