drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
MG-132,-0.08563311724383997,0.009713984172847428,-0.0595971640063273,0.010937793202497497
MIM1,-0.2276270677698934,6.83188490958083e-10,-0.03235022400177467,1.1770596892410344e-09
MIRA-1,-0.39602565815887825,1.8242500169642912e-35,-0.10621840486781307,2.6086775242589366e-33
MK-1775,-0.2575026549467166,3.113005081632445e-15,-0.24458561315951224,1.0215522546275112e-14
MK-2206,-0.23449081159789667,7.830302560072753e-13,-0.12629111962083497,1.9226156587488616e-12
MK-8776,-0.305820670882303,8.26053641912873e-21,-0.2110071800707008,4.921902949730868e-20
ML323,-0.24057379358688225,1.6928437450520389e-12,0.010804911320546867,3.873226488679065e-12
MN-64,-0.13994693060182098,4.700251416433635e-05,0.1995947080685194,6.0044003474662184e-05
Methotrexate,-0.05288958871289213,0.1283445261957158,0.004549729779332842,0.1359501277480545
Mirin,-0.2602688131441715,1.7946223479999186e-14,-0.14566803800574324,5.460233952425285e-14
Mitoxantrone,-0.23793777680143477,2.380938979802494e-10,-0.2095169157752306,4.3098009381235026e-10
Motesanib,-0.35569316141680174,5.380761438036867e-28,0.08953708777141425,1.538897771278544e-26
Mycophenolic acid,-0.2995250671300873,3.0266353570103744e-16,-0.24920061000746482,1.1097662975704707e-15
N-acetyl cysteine,-0.16298607676241997,1.274356936373037e-05,0.2146604760089664,1.6718627697371038e-05
N25720-51-A1,-0.30845507849493753,2.86372049908398e-17,-0.23202161282846373,1.153555017940871e-16
N27922-53-1,-0.34664588154376497,1.061829347761326e-21,0.04401171478796008,8.435644262770533e-21
N29087-69-1,-0.3429676416394446,3.00732176379371e-21,0.09519278255494884,2.0002186615000027e-20
N30652-18-1,-0.3372060156860364,1.4940534144720515e-20,-0.03320101643819925,8.720393398755239e-20
NU7441,-0.1800866869880416,6.660929852390009e-08,-0.03729830712194266,9.922010092622616e-08
NVP-ADW742,-0.2400633251810599,2.9016354235031667e-13,-0.12885094202874278,7.34396222231775e-13
Navitoclax,-0.37401290063653225,1.4739209262540795e-31,-0.3034079055431058,1.4051379496955558e-29
Nelarabine,-0.33460821128086526,1.6365819050433293e-19,0.156788299487932,8.510225906225312e-19
Nilotinib,-0.26935368996985387,2.248053840134352e-16,-0.07618164744512884,8.459781556295062e-16
Niraparib,-0.3193437267990945,2.2816243577897243e-21,-0.18660821177184747,1.591572112994783e-20
Nutlin-3a (-),-0.3143279452612033,2.567510921804362e-22,-0.10502732427394225,2.3687358826969275e-21
OF-1,-0.1451944680031738,2.3971312000840722e-05,0.1209490313642689,3.0881960505587594e-05
OSI-027,-0.09767904285749524,0.0033185077676010965,0.03409676851754011,0.0038116193635900145
OTX015,-0.19223130648853398,1.9977505609080653e-08,-0.13185044119955547,3.0391311724452484e-08
Obatoclax Mesylate,-0.16410446332148415,5.748284177975786e-06,-0.12171581738537181,7.791513151189928e-06
Olaparib,-0.34127078922734705,3.1526256294615457e-26,-0.15536577357379214,6.440363785900015e-25
Osimertinib,-0.08117781614975975,0.014907694404840436,0.16959232529071716,0.016654689842907675
Oxaliplatin,-0.3458527152032626,6.164789646737019e-27,-0.26338088457288983,1.469274865805656e-25
P22077,-0.3303065477035569,2.371825465148685e-24,-0.18824108090767636,3.08337310469329e-23
PAK_5339,-0.23858481388187716,2.186473197357468e-10,-0.16435019862967853,4.008534195155358e-10
