drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Niraparib,-0.2602006441133197,1.8239308819446786e-14,-0.1418029357681239,7.82361984669824e-14
Nutlin-3a (-),-0.24609203637580687,5.091489668800398e-14,-0.03209726207955323,1.941554727035885e-13
OF-1,-0.11432764421232373,0.0009018348135093122,0.12780155778183133,0.0010757454426495422
OSI-027,-0.14919287615535498,6.803359395412687e-06,-0.015298436474769316,9.445440714019556e-06
OTX015,-0.24515474114582045,5.9946578767983e-13,-0.1962237598999007,1.823906545493951e-12
Obatoclax Mesylate,-0.19754231885422455,4.336161897811565e-08,-0.16087601018252023,6.967091588618581e-08
Olaparib,-0.2560958007985531,4.444698533819105e-15,-0.06474774023771053,2.1186396344537734e-14
Osimertinib,-0.12258452640193303,0.00022934849695990998,0.10234425536773739,0.000287691535660238
Oxaliplatin,-0.2832066771570414,3.156941521516525e-18,-0.19352007747443703,3.3440195376063937e-17
P22077,-0.2524819742575814,1.484763052485883e-14,-0.1142135324208776,6.532957430937885e-14
PAK_5339,-0.2273650063829436,1.5330232730410063e-09,-0.1796132645776906,2.903606993971707e-09
PBD-288,-0.31185875436827964,1.2945182984130085e-17,-0.3049909254860051,1.1569757292066262e-16
PCI-34051,-0.2793934960630208,1.578835918299947e-16,-0.13735378778865773,1.1102103431946412e-15
PD0325901,0.0013864801879278413,0.966684139825164,0.09487681610862683,0.966684139825164
PD173074,-0.24502120202822433,6.802932440834546e-14,-0.07573563354267165,2.5600508922087896e-13
PF-4708671,-0.2375418843895979,0.0002532716947046362,-0.04388042030486903,0.0003163131208974933
PFI-1,-0.22076381906998674,2.8265208841901066e-11,-0.04134837014407736,6.519233652244924e-11
PFI3,-0.2698807477253875,1.7431745984593622e-15,0.18596289778136907,9.40656481432788e-15
PLX-4720,-0.14069273304461719,2.2047632400397485e-05,0.06141482564187698,2.946552741361533e-05
POMHEX,-0.33069395987577294,9.877599776282547e-20,-0.3008353375098929,2.0178525257262917e-18
PRIMA-1MET,-0.25001997289840666,1.9444840197265439e-13,-0.1765006154674489,6.781980849290141e-13
PRT062607,-0.2351990699695274,5.068731302277475e-12,-0.14494665497454062,1.3059974346408628e-11
Paclitaxel,-0.23846513390757273,4.203653124392431e-13,-0.11409045407912213,1.3211481248090497e-12
Palbociclib,-0.2874501587503294,9.011645892137408e-19,-0.19373784371518005,1.2149557263663097e-17
Pevonedistat,-0.23221370519181483,1.8479627702641326e-12,-0.21788838927869814,5.081897618226364e-12
Picolinici-acid,-0.25131043442605966,1.4977738588364163e-13,0.19727167454682745,5.354541545340187e-13
Pictilisib,-0.07682229519364775,0.020536419918839078,-0.02057792618567457,0.022943031628078033
Piperlongumine,-0.2578516809038302,0.00031665473300470216,-0.18688171672637088,0.00039204871705344075
Podophyllotoxin bromide,-0.25046599568137934,2.409210055754653e-11,-0.22243951512444676,5.647820294637957e-11
Pyridostatin,-0.25054514150930296,3.00534597002097e-14,-0.12097047843336536,1.2278984963228534e-13
RO-3306,-0.2834079680193946,4.75472587082752e-18,-0.21951620786752282,4.856612853773824e-17
RVX-208,-0.2757996120753239,4.117454904405438e-16,-0.017837799995625393,2.616871339244345e-15
Rapamycin,-0.14133376063146477,2.2464699073720773e-05,0.018078987912754575,2.9864230520617197e-05
Refametinib,0.01741574956099397,0.6038507634002998,0.09570508779658954,0.6124160224556231
Remodelin,-0.16302467814155258,0.0020300904612991083,0.005154124027318185,0.0023698198854348773
Ribociclib,-0.3097010056166548,1.7607281195581636e-21,-0.006335376826690503,6.294603027420434e-20
Romidepsin,-0.1782687619408552,2.4115678181557523e-06,-0.09291844944494142,3.414397999963095e-06
Rucaparib,-0.2450539217607288,1.1900200823562186e-13,0.0075695826783914,4.3634069686394684e-13
