drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Buparlisib,0.33690413609564124,2.5163506451925395e-25,0.22659041236096344,4.613309516186322e-25
CCT-018159,0.18721927528244692,0.009502952258630232,-0.061396072177289464,0.009955473794755481
CCT007093,0.3953273383030523,2.696022323073462e-34,-0.418562324535473,7.41406138845202e-34
CDK9_5038,0.42494988939549205,1.2521520406881798e-31,0.4307993343985667,2.9596320961720614e-31
CDK9_5576,0.4014803095848626,4.140188490615513e-28,0.394458204116663,8.457813630828833e-28
CHIR-99021,0.22538233673188204,0.0017195168235606916,-0.04883232295398181,0.001841879443963887
CPI-637,0.4565697830371401,3.704772676620067e-38,0.1885386260018143,1.3244562318916739e-37
CT7033-2,0.46436649300069976,1.4081649761765233e-39,0.39088877275922923,5.516920317623091e-39
CZC24832,0.4032389906610249,3.471728872873849e-34,-0.2479999667152092,9.456328168018294e-34
Camptothecin,0.35169142800648356,6.928363721767529e-28,0.2726656341336355,1.3856727443535058e-27
Cediranib,0.21881268166174692,3.226756386286493e-11,-0.022331756057031166,4.02992282304776e-11
Cisplatin,0.4018899189814535,6.653466517948932e-30,0.2485138326371318,1.4637626339487651e-29
Crizotinib,0.46803945289690935,1.2789525571440356e-50,0.35989579360357776,1.1430638479474817e-49
Cyclophosphamide,0.4682685785492913,3.4554211185357484e-50,-0.2873472806550268,2.670947134868173e-49
Cytarabine,0.4345791152827534,1.9507250580070437e-34,0.33788155282339594,5.4185465510796274e-34
Dabrafenib,0.31988887205823074,9.128675260341545e-23,-0.0033505206793081337,1.4918863568329612e-22
Dacarbazine,0.4250356013884362,1.0982711965385223e-31,-0.2155794605432088,2.6175463517501447e-31
Dactinomycin,0.33297121036869765,8.075415636086888e-25,0.2235383229954531,1.4169134183563499e-24
Dactolisib,0.16601678109067622,5.489118294468172e-07,0.02795903086232668,6.330192871846359e-07
Daporinad,0.41955797221006724,6.658695894141662e-25,0.39412272332733156,1.1828490843009412e-24
Dasatinib,-0.2540552336748721,8.792426367621182e-15,-0.3902741557402098,1.1805793150890413e-14
Dihydrorotenone,0.24040758209682406,1.6272110644237605e-10,-0.02584598995785994,2.0059584673499808e-10
Dinaciclib,0.37525912921287946,2.2069136435303345e-29,0.3712907689736301,4.745694000373501e-29
Docetaxel,0.2604888816646107,1.40047245403943e-15,0.1867993327601418,1.9073101040727475e-15
Doramapimod,0.361734265475153,3.786041121626114e-29,-0.2500880259780041,8.020798228037546e-29
EHT-1864,0.4093115167433971,4.526346900063854e-37,-0.02051424335284204,1.4879715096761632e-36
EPZ004777,0.48366843266893733,2.3310313813622833e-54,-0.16480656425223428,3.1746427384267286e-53
EPZ5676,0.4893524786509156,1.3110674829949064e-55,-0.27719486747236205,2.2056782360973132e-54
ERK_2440,-0.019133991807204907,0.6155913636198477,-0.20311790848333916,0.6265449466024072
ERK_6604,-0.0084669915027847,0.824180144017193,-0.25404722708517136,0.832917036003241
Eg5_9814,0.4410566211135327,4.556145171509659e-34,0.39418344845228204,1.2292995462752475e-33
Elephantin,0.48830317197122813,1.0941379424496254e-42,0.3621471877333133,5.303787314247337e-42
Elesclomol,0.3517480710939653,6.046463169233488e-07,0.2922448902267124,6.91715386560311e-07
Entinostat,0.5009947715104267,9.092715871163469e-55,0.43394074214838946,1.300258369576376e-53
Entospletinib,0.08299548124562048,0.016127926368449442,-0.22206673348291273,0.01683425891013336
Epirubicin,0.39751665537035646,1.922677408836442e-35,0.287816899723814,5.668925143579612e-35
Erlotinib,0.11358662437365487,0.0006493637906614224,-0.29618864669546935,0.0007061522590462617
Fludarabine,0.38047466274642305,3.183157288313038e-25,0.15865657507006897,5.761917623148917e-25
Foretinib,0.25875320372046684,3.705658429356926e-15,0.17717498138695317,5.022835596189956e-15
Fulvestrant,0.49435975258191434,4.542400974822545e-57,-0.0700891719325228,8.119541742495299e-56
GDC0810,0.41261646002032104,2.594676330187653e-38,-0.2812313123476361,9.513813210688063e-38
GNE-317,0.10052616385500965,0.0027238379510335655,0.033224711759773096,0.0028959764089055754
GSK-LSD1,0.32371723564618504,2.687204369293974e-18,-0.36433185623822534,4.023771987529197e-18
GSK-LSD1-2HCl,0.4004648927510077,6.994744299108014e-29,-0.23822481807730217,1.4602166930984615e-28
GSK1904529A,0.39737611460994593,1.114350097263801e-35,-0.05192048206648742,3.3904694448664585e-35
GSK2110183B,0.36921227908167664,9.670752339590677e-24,-0.013473031419339726,1.598748652672216e-23
GSK2256098C,0.48511727088197115,4.4658390212986436e-42,-0.34389254467957914,1.935196909229412e-41
GSK2276186C,0.43836334678916705,8.153999724298412e-34,0.02266299404466587,2.1794803001395756e-33
GSK2578215A,0.39203106835111323,1.9514345970671385e-34,-0.2391278566795233,5.4185465510796274e-34
GSK2606414,0.30152928291561004,5.994602083633262e-19,-0.03772357318378615,9.07119680380483e-19
GSK269962A,0.32105831369557875,5.511670658346334e-07,0.21804838146205627,6.330673928863661e-07
GSK2801,0.4253075389645131,9.958756363340584e-32,-0.2582544499610961,2.3934490083322747e-31
GSK2830371,0.5810809314886041,4.410108127377806e-65,0.03462817034415417,3.153227311075131e-63
GSK2830371A,0.5016702376332475,2.5403431739541586e-45,-0.07702328016351123,1.3971887456747873e-44
GSK3337463A,0.5034704630569534,1.0993685537963079e-45,-0.14936611668926025,6.288388127714881e-45
GSK343,0.40790488631773847,1.1146513684093837e-37,-0.04390310939987233,3.795122516250997e-37
GSK591,0.27921824139112555,1.5824765636398725e-17,-0.15368732212302158,2.2857994808131492e-17
GSK626616AC,0.5474220846128135,2.8150367833283095e-55,-0.3617039829367563,4.472780666843869e-54
