,sr,dne,shannon,mad800,cytotrace,netith
TCGA-CJ-4891-01,6.3017489854354225e-15,396.25229421725567,4.184215769424865,2.2600000000000002,13.02355,2.871272064604384
TCGA-CJ-4892-01,1.6800262186556512e-14,375.2209270255288,4.023554231470985,2.005000000000001,12.220100000000002,3.0270906519171885
TCGA-CJ-4893-01,2.692918644582982e-14,354.81842323492765,4.230583196845,2.174999999999999,12.358699999999999,3.204454585473985
TCGA-CJ-4894-01,2.6507592177666237e-14,339.3644446728451,3.9739751475666885,2.0250000000000004,12.1342,3.380395933716281
TCGA-CJ-4895-01,2.39680540949035e-14,339.0606842826788,4.306558575778907,2.085000000000001,12.6392,3.1242662653150965
TCGA-CJ-4897-01,2.652079277159034e-14,341.8763937009328,4.313639404269372,2.2300000000000004,12.37995,3.2037371652733184
TCGA-CJ-4899-01,1.0758855340319097e-14,376.2881827114413,4.330673266860229,2.085,12.38725,3.1222442309868788
TCGA-CJ-4900-01,2.9235040633483154,380.84400059665654,3.88559194731715,1.9149999999999996,12.463799999999999,3.0428839801843752
TCGA-CJ-4901-01,1.4031868224638144,371.88676914906785,4.129412581312172,1.935,12.703800000000001,3.206847567314462
TCGA-CJ-4902-01,3.499223506292968e-14,378.0901991773443,4.128833152641467,2.125,12.661,3.133026399834875
TCGA-CJ-4903-01,1.359008599463356e-14,338.7097663016206,4.222481932212133,2.24,12.397800000000002,2.9891211109408657
TCGA-CJ-4904-01,1.709727608269444e-14,333.8630100362972,4.249066192266004,2.2350000000000003,12.447750000000001,3.2124149097184764
TCGA-CJ-4905-01,2.598170723961972,323.72027778095213,3.808797489113643,2.3249999999999993,12.489600000000001,3.308685489627666
TCGA-CJ-4907-01,2.5670227831504033,359.02275279417086,3.989839883160733,2.0550000000000015,12.619850000000001,3.1567910493997102
TCGA-CJ-4908-01,2.899524319060675,314.2675874068306,4.116267015022166,2.23,12.5249,3.2692763449490663
TCGA-CJ-4912-01,2.483857347144375,356.7716215770122,3.9955644056477104,2.2750000000000004,12.572399999999998,3.300966308701237
TCGA-CJ-4916-01,2.767184342574634,347.89166702555485,3.3051612965415145,2.175,12.24605,3.2433672907559714
TCGA-CJ-4918-01,0.6914697307463181,334.53468544644795,4.143599411318354,2.135,12.665750000000001,3.2170001073668204
TCGA-CJ-4920-01,2.5051576394036708e-14,361.9519819515788,4.398873661273413,2.045,12.6454,3.4445183265002384
TCGA-CJ-4923-01,1.538773929298028,407.32607366385275,4.148725365200656,1.8199999999999998,12.58065,2.928028510890523
TCGA-CJ-5671-01,0.6911463498600584,368.1245153300264,4.034928043253576,2.0450000000000004,12.970749999999999,2.9732279796839203
TCGA-CJ-5672-01,0.6920191611210611,365.4165920295778,3.6391716535291607,2.0700000000000003,12.515450000000001,3.327668256917063
TCGA-CJ-5672-11,2.6764207566064653,318.9478830111757,4.337560826892086,1.9999999999999991,12.0504,2.924137401165272
TCGA-CJ-5675-01,0.6920913634863864,357.97687503562656,3.1714498968986153,2.3000000000000003,12.378899999999998,3.1394649007617077
TCGA-CJ-5676-01,0.6910306894627063,349.05662576380274,3.9923546583496314,2.1649999999999996,12.83,2.7035203334457063
TCGA-CJ-5676-11,2.132696866335129,364.75449377097834,4.453171698153589,1.8999999999999995,12.26895,2.7584275835162844
TCGA-CJ-5677-01,1.7908379166134942,386.1724674525479,3.908994333059704,2.1250000000000018,12.874500000000001,3.1305155905385176
TCGA-CJ-5677-11,2.4950037493571444,369.6120293745303,4.497215539077397,1.9000000000000004,12.05115,3.140684510614114
TCGA-CJ-5678-01,0.6924667785070094,364.6379087702346,3.155525091516557,2.1500000000000004,12.488499999999998,3.2297195250690285
TCGA-CJ-5678-11,2.2770654504275423,368.6019301517874,4.2840587562848444,1.8450000000000002,12.047249999999998,3.001011466045448
TCGA-CJ-5679-01,2.9956364876589685,297.3528900445203,4.003861500055376,2.335000000000001,12.925899999999999,3.039764377082011
TCGA-CJ-5679-11,2.5987996350784002e-14,375.1162149871201,4.255459329772778,1.8599999999999999,12.28605,2.7964429249299165
TCGA-CJ-5680-01,1.2124432935787566,332.3527713286321,4.352030852553179,2.17,12.085500000000001,3.3426070742114264
TCGA-CJ-5680-11,1.368172986147474e-14,362.70273681197574,4.563009068160303,1.8349999999999995,12.318,2.516417947607482
TCGA-CJ-5681-01,1.6408185836361353,354.0034823941908,4.554253568630816,2.2700000000000005,11.717550000000001,3.050646378651721
TCGA-CJ-5681-11,3.9695209549060666e-14,406.58556852481126,4.471671020792003,1.7250000000000005,12.00115,3.032515259338354
TCGA-CJ-5682-01,2.9536242226579508,349.0586555010202,4.324945460192666,2.115000000000001,12.582699999999999,3.0241452368925703
TCGA-CJ-5683-01,3.660426046892721e-14,383.238515236301,4.377593647997664,2.18,12.46185,2.5773476225855747
TCGA-CJ-5684-01,0.6920222841156481,337.82970624584436,3.981365925762684,2.125,12.3352,3.17278707344852
TCGA-CJ-5686-01,0.0005461548580309159,383.9471553270886,3.894068568757158,2.1399999999999997,12.52975,3.2800415111161243
TCGA-CJ-5689-01,1.8216604968656276,370.42337226661493,4.194690482929884,1.8800000000000008,12.7305,3.141520296045029
TCGA-CJ-5689-11,1.9614731403343597,376.73931825770785,4.680622108285432,1.8850000000000007,12.332150000000002,2.9210385095720826
TCGA-CJ-6027-01,2.6671632986537914,369.0480576291567,3.759149757455472,2.0800000000000014,12.677649999999998,2.6605155253746813
TCGA-CJ-6028-01,2.843393384972291,389.3934507831175,4.160441480641941,2.030000000000001,12.513649999999998,2.916678540651455
TCGA-CJ-6030-01,2.7712171501113657e-14,354.8780389646008,3.9053551253770094,1.995,12.566749999999999,3.1553270808531733
TCGA-CJ-6030-11,2.2860710859571543e-14,369.2041595954859,4.457776759845451,1.8899999999999997,12.055349999999999,2.9562423084852925
TCGA-CJ-6031-01,0.6920593570853274,353.7034065101912,4.13089729111955,1.959999999999999,12.853299999999999,3.209543885007326
TCGA-CJ-6032-01,2.828850998753306,328.4627563793637,4.395089415928013,2.3,12.3,3.238271831061798
TCGA-CJ-6033-01,2.947615426288844,334.34121737422646,3.5114346863853725,2.1350000000000007,12.97005,2.5584239475478
TCGA-CJ-6033-11,2.5314185156475766,357.82165155472387,4.400458564737716,1.8850000000000002,12.0134,2.801179694922834
TCGA-CW-5580-01,4.624206888082412e-14,331.90042562017794,4.514996447260068,2.1599999999999997,12.48615,3.266263203495369
TCGA-CW-5580-11,2.5085825003858067,377.9807337278059,4.350010963476593,1.9449999999999998,12.054699999999999,2.7874832559807903
TCGA-CW-5581-01,2.809135789469888,346.2638856391983,4.164603745420846,2.2150000000000007,12.269400000000001,3.268412592211755
TCGA-CW-5581-11,2.6523064518515223,319.14527262723317,4.420459556294454,2.0549999999999997,11.9243,3.169175219779287
TCGA-CW-5583-01,3.361265078382402e-15,346.5738982964733,4.361822857069042,2.1550000000000002,12.156100000000002,3.162643879666763
TCGA-CW-5584-01,1.3363937091158061e-14,352.00730388692205,4.18792040539161,2.1500000000000004,12.3803,3.4963189985018364
TCGA-CW-5584-11,2.0544939241494542e-14,390.07375351880387,4.09331257395713,1.8950000000000005,12.34155,2.7229958608238856
TCGA-CW-5585-01,2.864991069552802,313.41663805349276,4.23938335574551,2.4250000000000003,12.146999999999998,3.225538769157186
TCGA-CW-5585-11,2.410571572673225,352.6695689280908,4.490696438733092,2.01,12.107550000000002,3.0426774197999453
TCGA-CW-5587-01,2.464937723573044,333.2789745814795,3.70136628227289,2.2049999999999996,12.2171,3.314530953451265
TCGA-CW-5587-11,3.1690161723573276,350.73086795981766,4.364224397477564,2.0100000000000002,11.997449999999999,3.171502380104609
TCGA-CW-5588-01,2.0860623780024303,363.7592916924698,3.183722688828472,2.07,12.79685,3.089239584085924
TCGA-CW-5589-01,4.124511630556682e-15,369.49966524313925,4.360284834746565,2.035,12.41905,3.2078061010446395
TCGA-CW-5589-11,1.8172899487734455e-14,350.0208188462082,4.489270287529818,1.975,12.02565,3.0658940375249832
TCGA-CW-5590-01,0.6910034917732402,332.9355559083816,4.054484224253178,2.2,12.4971,2.7779632294721024
TCGA-CW-5591-01,1.572807741843351e-14,360.92585814801623,3.6766541945724303,1.9750000000000005,12.377049999999999,2.672639411533067
TCGA-CW-5591-11,1.2051434296772504e-14,332.5391958221195,3.743189399741672,2.255,12.576750000000002,3.007501653308504
TCGA-CW-6087-01,1.606557504008208,386.37572387921307,3.492523201342487,1.9099999999999984,12.489299999999998,3.086853113579801
TCGA-CW-6087-11,2.483961843504097,345.36196297189474,4.109430987266769,2.0000000000000004,11.86265,3.068108694843985
TCGA-CW-6088-01,4.2633749069890897e-14,355.916165582571,4.215464226636614,2.17,12.207350000000002,3.084270691106876
TCGA-CW-6088-11,3.1158368753756625,280.5083842057356,4.077324252050665,2.105,11.8475,3.156672066404204
TCGA-CW-6090-01,0.6918057411656274,339.4644745519896,4.071884833281635,2.3199999999999994,12.8729,2.9762650368120367
TCGA-CW-6090-11,3.620921287577361e-14,324.88235721935905,4.312336328003578,2.11,11.8444,3.120602299416452
TCGA-CW-6093-01,2.294555743333855,339.7855052462711,4.234193549166307,2.4199999999999995,12.198449999999998,3.158475798689185
TCGA-CW-6097-01,2.3908190422665148e-14,358.5730260137931,4.2496628784217805,2.0749999999999993,12.68585,3.122792437476235
TCGA-CZ-4853-01,2.3117872835389304,349.9125406497691,3.9664888692913918,2.27,12.151550000000002,3.236745607624687
TCGA-CZ-4854-01,1.0464775161307713e-14,390.60050519236756,3.747761616986119,2.034999999999999,12.45825,3.140490782036603
TCGA-CZ-4856-01,3.4278485577563144e-14,361.3076845042696,4.042840876525161,2.2799999999999994,12.54895,3.123378921427562
TCGA-CZ-4857-01,0.691088910105977,372.4691835995428,3.713596749341674,2.084999999999999,12.690749999999998,3.075253486056432
TCGA-CZ-4858-01,2.7661254157953237,334.6383971513135,3.3254405538167866,2.2050000000000005,12.918099999999999,2.665666902734261
TCGA-CZ-4859-01,2.8702661196966432,287.4959645066822,4.433111298824215,2.4750000000000005,12.040349999999998,3.3627342826820694
TCGA-CZ-4860-01,2.061414436328536e-14,367.9779168524333,3.494347991677096,2.3200000000000003,12.54125,3.343927824197371
TCGA-CZ-4861-01,1.486534695559783,373.0807057087571,4.054763522472932,2.135,12.685499999999998,3.0372628698971416
TCGA-CZ-4862-01,1.4247932790311004,354.7535042992781,4.102907791450068,1.98,12.280750000000001,2.9930026559666194
TCGA-CZ-4863-01,2.6459135313101068,339.83439051121957,4.062919054179311,2.13,12.263600000000002,3.348846108843899
TCGA-CZ-4863-11,2.6519576903462108,269.1599866558886,4.4213851335139385,2.0600000000000005,12.328200000000002,3.150563910339621
TCGA-CZ-4864-01,2.6476730146628578,371.96926776126213,3.423467327151071,2.15,12.092199999999998,3.2390081509105104
TCGA-CZ-4864-11,9.229297412149838e-15,365.17124688789096,4.480524360581962,1.8699999999999992,12.127699999999999,2.671029475143227
TCGA-CZ-4865-01,2.0001010497798855,352.4176875684874,4.197318538987389,2.1049999999999995,12.77105,3.355764310775958
TCGA-CZ-4865-11,2.7186161858885183,331.2262637392041,4.530346400090061,1.740000000000001,12.282649999999999,2.684442442955917
TCGA-CZ-4866-01,9.463896138026575e-15,360.2117593701238,4.087444349436543,2.4450000000000003,12.19695,3.226379253392292
TCGA-CZ-5451-01,1.6700967634969942e-14,330.18449521438106,4.139803677475085,2.3449999999999998,12.238,3.335900262976603
TCGA-CZ-5451-11,2.640451549256906,357.9727079822282,4.423451887206096,1.9800000000000004,12.011700000000001,3.0314810436623514
TCGA-CZ-5452-01,0.6919405493562607,370.3295926017548,3.6029497585523655,2.2200000000000006,12.242800000000003,3.1579531931437046
TCGA-CZ-5452-11,2.7419243347888007,282.6657007281259,4.366142593332391,2.0,12.106599999999998,2.946342560191075
TCGA-CZ-5453-01,1.8736520757349642,326.5028461056551,4.4327539936055445,2.4449999999999994,12.2172,3.3601246976089936
TCGA-CZ-5453-11,2.602809662048434,338.02832491677475,4.336938718281644,1.9650000000000003,12.10355,3.1358817299025947
TCGA-CZ-5454-01,2.934558473371401,348.0934564551427,4.129445084506031,2.3,12.66065,3.349434253334617
TCGA-CZ-5454-11,2.7318465074385094,327.5437216843362,4.362376420751831,1.995,12.189,3.0453179552419747
TCGA-CZ-5455-01,2.475103748705193,340.17736814887627,4.072692584553361,2.0650000000000004,12.367149999999999,3.3052526970982785
TCGA-CZ-5455-11,2.7315849641297625,311.0572932561626,4.275948293906142,2.0900000000000007,12.3322,2.733613200805609
TCGA-CZ-5456-01,0.690415785886251,353.2557033867952,3.6927134382793154,2.17,12.840050000000002,3.2331962079287417
TCGA-CZ-5456-11,2.6070160089979826,303.7198484846113,4.33599287496442,2.089999999999999,12.280850000000001,2.8297816599807897
TCGA-CZ-5457-01,2.863010058643048,318.69478683612374,4.282984824700892,2.26,12.3244,3.2078487702320477
TCGA-CZ-5457-11,2.738801578303094,320.98666714539,4.263289693159246,2.0,12.2777,2.822217427603232
TCGA-CZ-5458-01,3.111361479686279e-15,340.5784983654679,4.156241059210668,2.214999999999999,12.43445,3.300122947206052
TCGA-CZ-5458-11,2.593415488240273,274.96016826202674,4.306611951680091,2.134999999999999,12.336649999999999,2.915589906163308
TCGA-CZ-5459-01,1.6986085751088415e-14,343.50455119859544,3.835863233492281,2.1100000000000003,12.551950000000001,3.244158767864682
TCGA-CZ-5460-01,2.8154495648626114,336.6612084543221,4.263086489337182,2.21,12.4748,3.124145040106858
TCGA-CZ-5461-01,3.669554547571536e-14,338.76688872172633,4.2896563670083285,2.0900000000000003,12.538350000000001,3.143574423246092
TCGA-CZ-5461-11,2.6652808138101456,340.4889344269625,4.437662075585836,1.9249999999999998,12.21865,2.8631279283811235
TCGA-CZ-5462-01,2.913950572461368,329.180580247545,4.101668615158907,2.22,12.5221,3.412144101113129
TCGA-CZ-5462-11,2.6181869957308224,344.67441722805745,4.366950553822271,2.005,12.075549999999998,2.925070606886944
TCGA-CZ-5463-01,2.767941007145962,308.84720988774916,4.175520107923011,2.2849999999999997,12.14395,3.371966350723881
TCGA-CZ-5463-11,2.727014268074735,343.70089579229403,4.5024592906580505,1.8649999999999998,12.0948,3.103201594776074
TCGA-CZ-5464-01,3.675922567514066e-14,355.71731148149706,4.021326680671649,1.9900000000000002,12.4946,3.0137582962441645
TCGA-CZ-5465-01,0.6814864993582936,313.1300926315021,4.193646127626462,2.285,12.387150000000002,3.451343480403972
TCGA-CZ-5465-11,2.6264869406204143,303.6447677856093,4.28059739963347,2.0700000000000003,12.0417,3.0132982150170986
TCGA-CZ-5466-01,0.6911439305764064,393.5057419030327,4.219857377462097,2.084999999999999,12.633400000000002,2.9693097208086057
TCGA-CZ-5466-11,1.0295067166808716e-14,397.9495693003938,4.679701375081489,1.8700000000000006,12.278049999999999,2.983888203679552
TCGA-CZ-5467-01,2.0052346528389564,306.4031325306281,4.229402737646569,2.3100000000000005,12.50165,3.334203650152326
TCGA-CZ-5467-11,2.5091154294921685,324.9548394566116,4.513256063142547,2.0500000000000003,12.51385,2.559035238945162
TCGA-CZ-5468-01,2.861043162261255,338.6554638837362,3.5248962670881143,2.485,12.86435,3.3455681952949163
TCGA-CZ-5468-11,2.7382770683966333,300.4403090110508,4.597822018130692,1.9700000000000002,12.287150000000002,2.735672521576993
TCGA-CZ-5469-01,0.6908667850878,367.0430416744829,4.378517223565606,2.1849999999999996,12.695300000000001,2.9561469657066435
TCGA-CZ-5469-11,2.5867952881950056,197.37357139610668,4.382551967125849,2.08,12.251600000000002,2.8397957611567315
TCGA-CZ-5470-01,1.4294867469960806,378.40760086678097,4.061921212871576,2.0649999999999995,12.47025,3.277924363961668
TCGA-CZ-5470-11,2.709123239492708,354.56171457632695,4.4878767319057395,1.8900000000000006,12.1888,2.694985594157043
TCGA-CZ-5982-01,2.7641206056300742,311.56338333493386,3.822992397780454,2.5200000000000005,12.3534,3.146601958627556
TCGA-CZ-5982-11,3.1131903288988645,280.88143018418435,4.307528724452062,2.045,11.843350000000001,3.217462799697176
TCGA-CZ-5984-01,0.6920339672540381,381.2170454035897,3.6058071162716683,2.015,12.60645,3.090316794348073
TCGA-CZ-5984-11,2.5985408681340223,335.2333692284127,4.4076174902130205,1.8549999999999995,12.04665,2.8617052483859635
TCGA-CZ-5985-01,1.1571696019030888e-14,378.38427897922986,4.188623577077328,2.17,12.5007,3.094770124637844
TCGA-CZ-5985-11,2.1176258835992816,324.3067277479718,4.434253142383474,2.0199999999999996,11.947449999999998,2.9358932847402506
TCGA-CZ-5986-01,2.524144346978575,299.4448468792641,4.122839301359714,2.35,12.206600000000002,3.310536265046835
TCGA-CZ-5986-11,2.160767531682345,343.86072714063584,4.316343179399645,1.8600000000000003,11.937000000000001,3.249117885900207
TCGA-CZ-5987-01,2.653950684288929,366.1449453451757,4.034890103064421,2.180000000000001,12.6374,3.309204340505972
TCGA-CZ-5987-11,7.489076783168826e-15,357.8050844056571,4.089929065521109,1.8549999999999986,12.4725,2.587646257057496
TCGA-CZ-5988-01,8.37828032831304e-15,357.0324125337107,3.802714156191624,2.3049999999999997,12.937449999999998,3.06563689629491
TCGA-CZ-5988-11,3.368174583311022e-14,318.47635511625754,4.3926583333951426,1.9749999999999996,11.9242,3.14941545219885
TCGA-CZ-5989-01,2.547784467874745,286.05686853920383,4.292982206578002,2.685,12.39975,3.229190221409288
TCGA-CZ-5989-11,2.5813577876979763,353.7168790661725,4.402717825216684,1.8149999999999995,12.1983,2.826699196567505
TCGA-DV-5565-01,2.4319410533276207e-14,334.45415770821285,3.9014717188619032,2.2800000000000002,12.72545,3.144261483326642
TCGA-DV-5566-01,0.689319344617126,367.394078950175,4.402467663060124,2.165,12.437999999999999,3.17081422149285
TCGA-DV-5567-01,1.3156916815852893,324.9683786546291,3.994080135082699,2.375000000000001,12.542950000000001,3.4229866928960515
TCGA-DV-5568-01,0.6917228737101091,331.1844954590885,3.955867411807553,2.1550000000000002,12.947550000000001,3.3713340881357574
TCGA-DV-5569-01,3.085759541221692e-14,339.45318814856375,4.171552181770702,2.1099999999999985,12.567849999999998,3.1629420508856247
TCGA-DV-5573-01,2.095665587937868e-14,403.70407505713524,3.5833309429554143,1.8500000000000005,12.340549999999999,2.715571076065663
TCGA-DV-5574-01,1.5688134317724018e-14,361.7830104907823,4.027922706837353,2.01,12.879499999999998,3.244744851399428
TCGA-DV-5575-01,1.094211873586501e-14,343.83638744203745,4.152224216712008,2.175,12.598799999999999,3.3401893368791766
TCGA-DV-5576-01,0.6899972060638183,322.1568154513229,3.2031370200977687,2.1499999999999995,12.516399999999999,3.144431516705042
TCGA-DV-A4VX-01,0.6918033919769679,372.32594979918827,3.6646924543100425,2.275,12.499500000000001,2.73635285178655
TCGA-DV-A4VZ-01,2.626789747432799,306.89540344129614,4.131352438920452,2.290000000000001,12.936950000000001,2.999263800412315
TCGA-DV-A4W0-01,2.259705744663049e-14,369.50365108984687,4.593679337109557,2.3,12.452950000000001,3.1359957044790185
TCGA-DV-A4W0-05,4.678585543523097e-15,302.90995345848944,3.1571942710911953,2.3099999999999987,12.390349999999998,2.9594604818976125
TCGA-EU-5904-01,4.0812626545801184e-14,355.92775367924776,4.064560850744919,2.2049999999999983,12.492150000000002,3.377751128555963
TCGA-EU-5905-01,6.6055323704531085e-15,318.94168843451223,2.9064049721558494,2.1899999999999995,12.70125,3.068246779617475
TCGA-EU-5906-01,1.1107530635649311e-14,363.293642510328,4.4025766016075085,2.2399999999999998,12.340549999999999,3.2978860866941946
TCGA-EU-5907-01,2.1139374193511857,321.7152592859391,3.8962906344910935,2.5199999999999996,12.46745,3.336999711138079
TCGA-G6-A5PC-01,3.6902942707911034e-14,374.664847468868,3.70597341090184,2.5700000000000003,12.40125,3.2611148976376088
TCGA-G6-A8L6-01,0.6909243546061599,357.1352212877695,3.845976246942869,2.29,12.44375,3.325105922073908
TCGA-G6-A8L7-01,2.612933236153481,315.22699092377445,3.1617989409049767,2.34,12.569699999999997,3.064585164243552
TCGA-G6-A8L8-01,2.4655838112058226e-14,334.7608775249922,4.112895197109652,2.49,12.1833,3.208775452954044
TCGA-GK-A6C7-01,1.9991377374860921,353.7828051840954,4.263182638263567,2.259999999999999,12.282599999999997,3.167894567762493
TCGA-MM-A563-01,1.3169674423790484e-14,379.22187620528496,4.379080974603564,1.870000000000001,12.558649999999998,3.203188749934732
TCGA-MM-A564-01,1.9723767058357269,339.197940389851,4.1771557615014725,2.24,12.334349999999999,3.310004857660771
TCGA-MM-A84U-01,3.4590136355409936e-15,352.42090926676485,4.527740421350709,2.095,12.605949999999998,3.134986367730166
TCGA-MW-A4EC-01,1.3766775063371826,339.7966638428934,4.443639085711388,2.185,12.15635,3.28670167319928
TCGA-T7-A92I-01,8.339175365861818e-15,361.12707807673723,3.821422045416267,2.58,11.87125,3.1097975056452505
TCGA-2V-A95S-01,0.6930808188914703,347.99192081429146,1.8018155467627257,2.375,12.48155,3.077159478845163
TCGA-2Y-A9GS-01,0.6926056679090646,346.327922374455,2.901919424521459,2.4050000000000002,12.226300000000002,3.0593161982760373
TCGA-2Y-A9GT-01,4.244904136941753e-14,364.1659802067294,2.317860423503957,2.5799999999999996,12.4017,2.8954157617648386
TCGA-2Y-A9GU-01,2.5536274617546115,307.91376741186707,1.9109646201197827,2.76,11.76655,3.0757494898973508
TCGA-2Y-A9GV-01,2.911918940095719,329.0142898501784,2.312417702622101,2.585,12.20875,3.307335300967385
TCGA-2Y-A9GW-01,0.6925165081541812,381.3757864146236,2.1971985543111994,2.3099999999999996,12.624450000000001,2.830845873531281
TCGA-2Y-A9GX-01,0.6909921218492157,391.47893645696297,2.833352562560364,2.11,12.619550000000002,3.4088777173746445
TCGA-2Y-A9GY-01,3.1145707387814675e-14,359.8531786760591,3.0439991461178293,2.3850000000000002,12.181500000000002,3.0538240403852326
TCGA-2Y-A9GZ-01,0.9984737572220969,326.12551049944574,2.1312344585907157,2.65,11.8604,3.100272828405723
TCGA-2Y-A9H0-01,9.451543354088344e-15,342.9442876840539,2.494331662848966,2.3550000000000004,11.982050000000001,2.7177713216304284
TCGA-2Y-A9H1-01,2.3881814629225677,330.52858994355273,2.146679195752345,2.9850000000000003,12.606,2.901983089030588
TCGA-2Y-A9H2-01,2.8086754897185847e-14,324.6193066018051,3.987906941457673,2.160000000000001,12.125050000000002,3.134476517507387
TCGA-2Y-A9H3-01,1.6015984605523759,374.22350808141255,2.0220155869603813,2.389999999999999,12.19655,3.067912661308487
TCGA-2Y-A9H4-01,0.6907946365285166,320.7966851231572,2.717798859573778,2.6500000000000004,12.128350000000001,3.013619638540722
TCGA-2Y-A9H5-01,3.584557345329007e-14,338.48786277321346,1.8638879771199468,2.3299999999999996,12.294050000000002,2.80000797168704
TCGA-2Y-A9H6-01,4.081500596706022e-14,375.21769450679096,1.828539029838982,2.4,12.29655,3.0640110860147023
TCGA-2Y-A9H7-01,2.7723737825334784,308.9913471404143,0.9942340015959049,2.895,11.963899999999999,3.269146451288196
TCGA-2Y-A9H8-01,1.3841303638287927e-14,335.8072647671819,1.9395791268869156,2.45,11.85865,3.4083044428371863
TCGA-2Y-A9H9-01,2.411646953306377,304.87873633226053,2.303142729653486,2.79,12.163,3.187933340727634
TCGA-2Y-A9HA-01,3.020548733519404,352.23489843735246,2.839453288924089,2.435,12.09575,2.964823328349439
TCGA-2Y-A9HB-01,0.6923905116564171,324.8459177285003,2.4815577225802032,2.709999999999999,12.2456,3.206950795582565
TCGA-3K-AAZ8-01,0.6924799524964803,289.43106034584446,2.1519200140877763,3.2550000000000003,12.2279,3.232435923261467
TCGA-4R-AA8I-01,3.251081013238877e-14,351.00369702737555,2.794740356447047,2.2299999999999995,12.10685,3.0045145449736133
TCGA-5C-A9VG-01,0.6902280850040835,357.5623271809386,2.470103635928149,2.415,11.652949999999999,3.374735383296789
TCGA-5C-A9VH-01,0.6924637689661141,294.5938045877142,2.150210720871174,2.370000000000001,12.436999999999998,2.658852094400606
TCGA-5C-AAPD-01,2.402606048889458e-14,372.49437172951264,3.286273439974246,2.165,12.365299999999998,2.806204846727378
TCGA-5R-AA1C-01,2.2945622006398874,276.5333298345548,3.493788352989978,3.3050000000000006,12.083499999999999,3.221423370843616
TCGA-5R-AA1D-01,1.2141895969952626e-14,354.98672969776146,3.0574762862848592,2.2,12.752550000000001,3.3304346381049283
TCGA-5R-AAAM-01,1.8098465762145797,335.9724520623729,2.378859815547917,2.34,12.6419,3.0802066854450936
TCGA-BC-4072-01,1.4106373649410913,382.61505968679717,2.5618816081883056,2.025,12.43935,3.154629922411868
TCGA-BC-4073-01,2.7400689167079728e-14,374.84476870644085,2.3990779376168114,2.1649999999999996,12.5933,2.7357578967985576
TCGA-BC-A10Q-01,2.848522856260467,355.25607012093417,4.026713950148949,2.675,12.27925,3.2560075654329994
TCGA-BC-A10Q-11,3.092799179832619e-15,331.4596493223579,1.9804771735764712,2.575000000000001,12.568850000000003,3.3658366390598373
TCGA-BC-A10R-01,3.723095495702148e-14,339.15267675934876,2.7912791490790605,2.485,12.42915,3.041080830425661
TCGA-BC-A10R-11,1.9882249822663998,360.2132147527867,1.872522503656994,2.64,12.5829,3.3943965183244003
TCGA-BC-A10S-01,2.877425396106152e-14,348.3288302524088,1.8889577116224439,2.5199999999999996,12.650799999999998,2.486094833586195
TCGA-BC-A10T-01,0.6841572689066309,367.3331946027587,2.849707938700039,2.25,12.25275,2.982807308059377
TCGA-BC-A10T-11,1.8912254130680154e-14,367.84415871766817,1.8556372882077539,2.54,12.58365,3.189179766990741
TCGA-BC-A10U-01,1.90493004255206e-14,354.63865903766737,2.0439653472679717,2.635,12.1527,3.0129912205533
TCGA-BC-A10U-11,2.3507048719295563e-14,366.5874771913085,2.237665457811818,2.4750000000000005,12.773699999999998,3.0547747621794885
TCGA-BC-A10W-01,5.422825801675659e-15,331.0746833696353,2.3028521654758505,2.3949999999999996,12.269499999999999,2.9747518883807174
TCGA-BC-A10W-11,1.1418311581768616e-14,368.60374912763757,2.1389814516453307,2.49,12.747,3.2712589738545663
TCGA-BC-A10X-01,1.7878392091144974e-14,372.5006038635364,2.375301750109657,2.3350000000000004,12.713600000000001,3.1850376358947696
TCGA-BC-A10X-11,4.952447043418456e-15,359.93810408542925,2.2340477400373553,2.3550000000000004,12.571799999999998,2.967432813179342
TCGA-BC-A10Y-01,2.915247739015022,304.4035963945491,2.797601508601959,2.715,11.9676,2.9385095724952146
TCGA-BC-A10Y-11,3.403980298282362e-14,352.1063613585569,2.0130183159181643,2.3200000000000003,12.3645,3.028094950743692
TCGA-BC-A10Z-01,2.713656824220147,256.29806268616375,3.2424017217866816,3.3200000000000003,11.9846,3.017185130830768
TCGA-BC-A10Z-11,3.5219107396600036e-15,344.81739210493157,1.9265340068634684,2.3950000000000005,12.5852,3.1839763419069307
TCGA-BC-A110-01,2.0881997628983332e-14,356.4559484811906,2.2238254564257023,2.1149999999999998,12.89725,3.250757267433388
TCGA-BC-A110-11,2.346726984900168,341.6887558739778,2.3839245941640708,2.7399999999999993,12.6198,3.17661130056332
TCGA-BC-A112-01,0.6909441861568221,351.69067117919735,2.613834885818304,2.3,12.39415,2.912829326469331
TCGA-BC-A216-01,1.2370338720058903e-14,365.69574195334144,2.1678423654788816,2.08,12.05085,2.5513418710512163
TCGA-BC-A216-11,2.3003138533053347e-14,357.8422461641728,2.0195366632051037,2.3299999999999983,12.665349999999998,2.9426341327186702
TCGA-BC-A217-01,9.395427742741334e-15,316.847042539616,2.5380084581325884,2.5799999999999996,12.0184,3.024517981897428
TCGA-BC-A3KF-01,2.9265562179880673,295.59003984328814,3.1184887956802614,2.8950000000000005,11.91475,3.1471213574894885
TCGA-BC-A3KG-01,2.9313871287569246,294.02248443888413,3.221013802273472,2.6500000000000004,11.593800000000002,3.0345717533413703
