gene,d_expr,fdr_expr,dnetith_expr,is_tf,d_ceres,fdr_ceres,dnetith_ceres,concordant,both_sig
MBD2,-0.45630511122680445,1.6291405105869157e-06,-0.09693569833467741,False,-0.4506651080590317,0.2836102237536211,-0.1086017840423148,True,False
TAF13,0.4562864901639196,5.950664958007095e-07,0.10145965117006472,False,-0.31427038938994367,0.7034864865837307,-0.07037176143314117,False,False
TMED10,0.4562001739099798,3.042835027729475e-06,0.09962110166344473,False,0.022476272985712212,0.9785227633871515,0.005026929426254156,True,False
HSPB9,-0.45543592102364217,3.660009436632786e-06,-0.10403855795285377,False,0.0942716596317681,0.9471288736778624,0.017158587623460342,False,False
ATP6V0E1,0.4553464544826554,5.013838744877025e-07,0.09761878285988068,False,-0.607872750631896,0.0353937413404922,-0.133246871647005,False,True
GRK6,-0.45502628162059555,7.473835857218284e-07,-0.0992881799370009,False,-0.3068476847128901,0.8008049095129801,-0.06284404980613978,True,False
H2AC21,-0.454545170141643,2.9936847686913483e-07,-0.09933187492170426,False,0.18468005128374315,0.871290656560024,0.03930339164678376,False,False
IRX3,0.4542630897948623,6.928082471843586e-07,0.10877004059488282,False,0.24372990112129428,0.9349713055976194,0.06269885852923096,True,False
COMMD6,-0.45346283944878235,1.2351361278270336e-06,-0.09914501999680159,False,-0.079319003878972,0.9471288736778624,-0.01487245181050234,True,False
GALE,0.4531865947178431,1.524767893169732e-07,0.10118008599024275,False,-0.43280519240857507,0.4041757898143432,-0.09961791903219552,False,False
UGT2B15,-0.45209641659685684,2.547560782483156e-07,-0.0991638838533575,False,0.17419990361203322,0.8696264215881803,0.032269155307887765,False,False
PDE6G,-0.4514171297010443,1.7342006799032141e-07,-0.09754454388038525,False,-0.10859209734759573,0.9885188970966955,-0.025469392048478312,True,False
AP1G2,-0.4513510306908332,3.579995884407053e-07,-0.09635911927607488,False,0.15254406778398538,0.7612160501729623,0.04219697000220002,False,False
LTF,-0.4510536885756779,3.3716861523193496e-06,-0.09809606422972461,False,-0.1777915697555444,0.9394891248969472,-0.03769299494910694,True,False
SLC16A4,0.45102430551641387,4.366842855823254e-06,0.09276750418830737,False,-0.18337661940544206,0.8159869888213407,-0.039470549129260846,False,False
PSRC1,0.45065652492948316,9.074445430883715e-07,0.10182324903675788,False,-0.005886671013957738,0.9669116531501015,-0.0014252839526447403,False,False
CNIH4,0.4505548177102236,1.1916835999163527e-07,0.1017686454948965,False,0.7693063617139632,0.20672465869212917,0.13902570098722222,True,False
METAP1,-0.45018675086097737,5.000091391169851e-07,-0.10000190440257484,False,0.3997930926834792,0.40793096842916204,0.08416215168629204,False,False
ARMC6,-0.44911554895787476,1.6291405105869157e-06,-0.10187721836914587,False,0.34525672819267567,0.589174975750867,0.09092527412769957,False,False
KLF7,0.4490622400691961,8.570624109731865e-08,0.1004856092353208,False,-0.3553876432053979,0.5795904280350993,-0.07410068313769003,False,False
WDR59,-0.44904292917176647,1.7101353895276293e-07,-0.09899493469153331,False,-0.6613626011345521,0.01555754726473568,-0.14294706343898334,True,True
UBC,0.4487398244147202,1.9862490625760604e-06,0.10095156659180926,False,0.5750095893383491,0.014576987595931937,0.12773580534054396,True,True
PPP6R2,-0.44865078747209636,1.3070831434639372e-06,-0.09833445547944564,False,0.19117708778576692,0.7509341830566726,0.04128649391009631,False,False
FLVCR1,-0.4478575911932427,2.6968093186277233e-06,-0.09641335057496647,False,-0.15027197010542778,0.9235896705620377,-0.0333665540604251,True,False
TUBG2,0.44764391827719757,1.8934555407952655e-07,0.10350178131528498,False,-0.21969991089064683,0.8414224465107403,-0.05911914992812406,False,False
SLC7A1,-0.4468794687293511,1.6216838941203412e-06,-0.09382293529853225,False,-0.22243610137763278,0.5170637337873516,-0.04879572894868289,True,False
BTF3L4,0.4464582828393104,4.921537107516334e-06,0.09785434126256565,False,0.9665274514219343,0.11321316247078633,0.1727282463098696,True,False
BRPF1,-0.4463271634784247,4.769798575664155e-07,-0.09961533582190363,False,-0.08551922716858858,0.8044804419163092,-0.021708950164171625,True,False
AIP,-0.446293656250265,2.616600027855687e-08,-0.09624537386491383,False,-0.06186680793927971,0.9850030783320898,-0.015399881429520867,True,False
ING3,-0.4461552077332409,1.0762949879238208e-06,-0.09821524506553292,False,0.43643067660959617,0.28594149741151936,0.0903605760764119,False,False
H2BC14,-0.4460726562625243,1.2351361278270336e-06,-0.1006943798093598,False,-0.0890687004281456,0.9043560072638791,-0.020542598540564505,True,False
UPF3A,-0.4458316596657075,6.715213580565792e-07,-0.099497100775789,False,-0.03728193368322184,0.9540751552404179,-0.008426495350398966,True,False
EMC1,0.44578802321581773,4.108352263622717e-07,0.09948463528265705,False,0.09425241179528729,0.997385899681468,0.020440235060225298,True,False
CACNB1,-0.44566095644554904,1.0397043208349598e-07,-0.09987682373481199,False,0.22109678462476923,0.8414224465107403,0.043408402909500765,False,False
NIPA2,-0.44536186839926684,6.825176211330704e-06,-0.09762555762453129,False,0.29825978889624283,0.7570301030956658,0.07283332450865121,False,False
SNRPA,-0.4449455221847855,8.684261810028539e-07,-0.09499336533699587,False,-0.009581315096320528,0.9955371987694167,-0.002145953962909175,True,False
LRRC1,0.4449167354330902,5.629888457457998e-06,0.09906898774990847,False,0.19758476277722542,0.7898203874086549,0.04564343676016147,True,False
TIAL1,-0.4446621501529187,6.519761268438947e-07,-0.09873658335426327,False,-0.19782731840795637,0.7607997908704609,-0.045455201993149785,True,False
MEF2C,-0.44448566303138864,6.45927508797421e-07,-0.09761106741529169,False,-0.9473363730866347,0.01035431330276308,-0.19596970717197681,True,True
PSMD10,0.4444756983130206,1.4045012142878298e-05,0.0988080757557448,False,-0.09653569466273515,0.9831681697260866,-0.022545161545498793,False,False
SPMAP1,-0.44423434423199626,1.115908316175355e-06,-0.09639083272264504,False,-0.2847785233546508,0.8714657704199205,-0.05764946204741506,True,False
THAP11,-0.44397972133674163,2.8757810845586073e-06,-0.09655417828422674,False,-0.07488077648113511,0.8155951834890232,-0.017869090369542207,True,False
GTF3C5,-0.4438263373708641,8.660738131331969e-07,-0.09771359789114253,False,-0.3815768497970195,0.6490507067879975,-0.08425445814751154,True,False
ARID2,-0.443667884891099,1.0200019333441327e-06,-0.09471055595180378,False,-0.41609502030482154,0.351367767611518,-0.090832487715228,True,False
VPS26A,0.4436272983520375,2.975201634317334e-06,0.09410252761789728,False,-0.12456687957889631,0.774386785492935,-0.0290714621433823,False,False
MGAT2,-0.44345370378323373,1.8485573444371512e-06,-0.09965989578471834,False,-0.19390085317395786,0.8765369090360261,-0.04378599757970214,True,False
CCND3,-0.443014123650858,7.444320334640923e-06,-0.0958210841938012,False,-0.28762837966652993,0.6563243707555366,-0.062160098698438304,True,False
MYO1H,-0.4413098084103294,3.4693819790324343e-06,-0.09985104515965926,False,0.37183268643464956,0.474337362421605,0.08936406846575551,False,False
TYW1B,-0.4411267206894779,3.853574153406953e-06,-0.09505513622300299,False,-0.0639977185763561,0.9901887421975374,-0.012622824876141081,True,False
LARP1,-0.4408296810689314,2.674243818973386e-06,-0.09392395557144173,False,0.24406102744814448,0.43016469979259564,0.05806045948829208,False,False
PSMB5,0.4407533342529827,4.132289101927863e-07,0.09263293353261481,False,0.31180015172077163,0.6725313869213888,0.07201125369081396,True,False
FAM83E,-0.44040880021018813,2.3666641475577658e-07,-0.09692635755101264,False,-0.13327314756962566,0.9442127269005137,-0.026119191964133037,True,False
STAM2,0.4402924734010775,6.945016877262434e-07,0.0967990663777778,False,0.07442990146466993,0.8962352661898829,0.01517802836450688,True,False
TCF3,-0.4401602248310334,2.280250269124913e-07,-0.08914039913564764,False,-0.9232268901996424,0.02415009876044543,-0.19782094118519922,True,True
SMARCC1,-0.4401542691146008,9.158495596057287e-07,-0.09451885421360906,False,-0.20058950769661008,0.6882338298798617,-0.04130110558219968,True,False
EED,-0.4398453822085193,2.557359388964631e-06,-0.09472342472150075,False,-0.230647333369772,0.24549893730214975,-0.05030339095776082,True,False
SOX10,-0.43974740486832237,3.0515741567868834e-06,-0.0953776820959833,False,0.7230438781417007,0.07528199353026055,0.14902175517905292,False,False
TRIP6,0.43965588793473437,2.834785690989257e-07,0.09543991822762354,False,0.10191423754296862,0.9436264917372076,0.025937735434955478,True,False
KHDRBS1,-0.43892287896826426,1.9637466669977333e-06,-0.0972513799280117,False,0.21651838979237872,0.8916227143535593,0.055320576692825085,False,False
SPAG9,0.4387147534022886,6.112821534091722e-07,0.09942234802518346,False,0.5670721974492704,0.25726729918667984,0.1469597438985879,True,False
TRIM61,-0.4382561600563933,1.1189222962071813e-06,-0.09569218261793289,False,0.2584719646954849,0.7743064166613366,0.06458421554132432,False,False
SCNM1,-0.43813381170411275,7.910910956258864e-06,-0.09826471120474878,False,0.7024203239058614,0.2586163109839717,0.17506978371346005,False,False
CHD8,-0.4380425787721574,1.5911891443291878e-06,-0.0957611416125097,False,0.048368255558806146,0.9471288736778624,0.010953669080822515,False,False
CWF19L1,-0.4379444824828619,9.343970995692746e-07,-0.09675773061888826,False,-0.4930656399165543,0.16108840860713067,-0.10949386211586543,True,False
ROPN1,-0.43775945624071944,2.975201634317334e-06,-0.09700155290624668,False,0.25995766654731006,0.9394891248969472,0.06750401833831798,False,False
SP3,-0.4376150527081402,5.599624537363248e-06,-0.09662543433572157,False,-0.04370673261603062,0.9850030783320898,-0.010566565498964842,True,False
LRRC71,-0.4370403673515799,4.422054213023566e-06,-0.09361669992824329,False,-0.21022763178968587,0.886206671693603,-0.04090089355119364,True,False
CCDC9,-0.43702503705677404,3.291210430403637e-07,-0.09434800996120085,False,-0.6734295375481907,0.23820519536775486,-0.1607595771088688,True,False
MYBL2,-0.4364315060607556,5.050221480705098e-06,-0.09734876051560182,False,0.10892687655823105,0.865571216556823,0.024761420193624595,False,False
SNX6,0.43620315876797167,1.7586030570560496e-06,0.09293708347988083,False,-0.0031989506003232645,0.9785227633871515,-0.0007094877547100253,False,False
HROB,-0.4361823751193224,1.81072453135456e-06,-0.09604173005935124,False,-0.3775581356990257,0.5222653877666218,-0.07149773540379645,True,False
HDHD5,-0.43591406012424494,2.659514898341013e-06,-0.0939703814162769,False,-0.27850763848455634,0.5077581256604637,-0.058410367827725906,True,False
EDRF1,-0.43581293832107937,3.9015671163708125e-07,-0.09877494680510246,False,-0.8423404983462125,0.2146754016300335,-0.16146320287918847,True,False
AUP1,-0.4352546739927503,6.065229473489759e-06,-0.09014271156256459,False,0.3644143265622999,0.46506723166474506,0.0770052613833041,False,False
SOWAHC,0.43468912808603516,6.286421512680494e-07,0.09455275788742679,False,-0.06684667224526326,0.865571216556823,-0.010197527588680977,False,False
STRIP1,-0.43398296637769884,3.8334877213229e-06,-0.09766176591749165,False,0.3750285992358482,0.6367172915381093,0.0765725710815417,False,False
SIX1,0.43372405871412695,4.617348676888255e-06,0.09864027174185974,False,0.48903580004438585,0.49897989058645836,0.11352396842241497,True,False
PPME1,0.433680270634626,8.305816687957012e-07,0.09620385788804242,False,0.0991699957200327,0.6443663122193711,0.025921431929885053,True,False
LIN54,-0.4336683194468391,2.775579813965824e-06,-0.09602691036416822,False,-0.044946324802862335,0.8696264215881803,-0.009984749532909731,True,False
RRP36,0.43269749353751774,7.059444065296217e-07,0.08991822545048045,False,-0.0018728958036022148,0.8847428439185684,-0.00044559384452291795,False,False
SP110,-0.43261773447762336,1.0504069857059483e-05,-0.0894431232272428,False,-0.26107826422337593,0.8428663253627136,-0.04885598909629696,True,False
MBTPS2,0.43235191368458853,1.4275862868134889e-06,0.0967321076689922,False,-0.015533055068897577,0.9436264917372076,-0.003779228610352625,False,False
TELO2,-0.43230083046933454,1.594638612995401e-06,-0.0958664417703492,False,-0.1801592038669287,0.8696264215881803,-0.04067254773171758,True,False
TGIF1,0.4317648250339116,1.9185216042296047e-06,0.0902061608670488,False,0.3508502137205649,0.25590545806876097,0.07001883555341148,True,False
MED24,-0.4309351290440981,3.0764764763102198e-06,-0.09969220035032755,False,-0.36217102412790525,0.08575780271739222,-0.08660743870943843,True,False
POLE3,-0.43089573449129237,6.457976409800344e-06,-0.09379359278592059,False,-0.006707835108098647,0.9267000676899857,-0.0016041160769999507,True,False
USP24,-0.43080981622198594,2.1352923618511117e-06,-0.09672620052974423,False,-0.5134398301175935,0.4672171610364609,-0.10310268257567134,True,False
EML6,-0.4307449379075546,6.998054212845245e-07,-0.09007536082364886,False,-0.17404482133474006,0.9142556527699468,-0.044484096637972925,True,False
TIMM9,-0.429439689765073,9.678722152793764e-07,-0.09309904144861747,False,0.081666765515414,0.8847428439185684,0.01846132850145832,False,False
ZNF696,-0.42906646707951623,1.5747428695447522e-05,-0.09268344386939731,False,0.39630955408736745,0.5892289379808946,0.13060673242700638,False,False
LYRM7,-0.42894625304087447,2.0090010548305513e-06,-0.09592883930355,False,0.7219307947283977,0.11810565231133438,0.1654671833929715,False,False
RBM12B,-0.42868938202899626,1.1701116722756387e-06,-0.09936153506110834,False,0.08582173594115064,0.9394891248969472,0.01879841464939247,False,False
FAM83C,-0.428453077230803,3.7810862771095114e-06,-0.09687333151303967,False,0.33565109269618965,0.6699203821677284,0.07170168839709667,False,False
PGBD2,-0.4282056946873242,4.201785649146554e-06,-0.0910069842584118,False,-0.3016368580845508,0.6661415130159131,-0.061656454824236206,True,False
RUSC1,0.42781982266998386,1.3317636469468273e-05,0.09340008730096372,False,0.04443963539900229,0.9981408208678295,0.009780172275869248,True,False
NUP42,-0.4277725453325512,7.223398836326464e-06,-0.09688785795006272,False,0.1406526392467969,0.9972252714183966,0.03867205942974561,False,False
BRCA1,-0.42735547564176396,5.104003228506392e-06,-0.09672006837057978,False,0.6288042482063189,0.11290637979231345,0.12920511532227064,False,False
CTRB2,-0.4268842924066316,5.496002821888131e-07,-0.09414818639981348,False,-0.43526137635790446,0.5827628695416314,-0.12004784180507411,True,False
ACSL3,0.426877833269129,8.260292562744027e-06,0.09883324261406301,False,0.30311297790490155,0.6240416325282755,0.06563053009130204,True,False
MDC1,-0.42645716507983505,7.702890542096375e-06,-0.09385324319716037,False,0.0848580785993743,0.9117632390724111,0.018531371519407536,False,False
FFAR2,-0.4263389097945494,8.2855779341248e-07,-0.09774964329470937,False,-0.025826566081607362,0.9816303540031847,-0.006393330508123185,True,False
PLA2G12A,0.42617392748938165,1.9913210146766085e-05,0.09569405176714607,False,0.1343418987953401,0.9075175057539666,0.029706774609827846,True,False
CDH2,0.42536762434100367,1.088237520411189e-07,0.09702198267799478,False,0.4477552221164647,0.11159501306996819,0.09274616075194864,True,False
CENPB,0.42525527861116513,1.3151304597226364e-07,0.09199392882929214,False,-0.04861757748752467,0.9725018933141591,-0.011359663441457002,False,False
CLDN19,-0.4252205082249501,3.0764764763102198e-06,-0.09314053544287226,False,0.06406355068715328,0.8765369090360261,0.016635182045315666,False,False
SURF4,0.42478477596525044,2.060225768722642e-06,0.09627898386611644,False,0.13249386051766954,0.8672952432567937,0.03012769242326474,True,False
TNFRSF8,-0.42438812504113915,1.128613177484274e-06,-0.0918997579152796,False,-0.14935717713761604,1.0,-0.038816924564075705,True,False
CDK12,-0.42382747035594387,2.2817331202590712e-05,-0.09176889827617796,False,0.25179064365696685,0.6599385675794425,0.05194253534498383,False,False
NFKB1,-0.42376651196515003,6.457976409800344e-06,-0.09288150295533004,False,-0.6171027813994618,0.42626037612380935,-0.13742132968579934,True,False
SOX15,-0.42376140637427406,2.526782292892901e-06,-0.09205814512005617,False,-0.12395087241050562,0.8896689231716721,-0.030550948952122958,True,False
YBEY,-0.4234589797933718,2.158635146017446e-06,-0.09402687788021247,False,-0.28915514893153454,0.49187820632669027,-0.06929580395530532,True,False
VHL,-0.4233845273833836,2.5122331242435696e-06,-0.09043903069645598,False,-0.30392339178067546,0.43059979627947537,-0.06520988388104865,True,False
MTA2,-0.4232458867852669,1.6330900088139905e-06,-0.09558347799965894,False,0.09400305976223869,0.9785227633871515,0.021082352851265362,False,False
TPM2,0.42260765865963296,4.389643615704152e-06,0.09373590300084267,False,-0.10906614398041133,0.8965129686327056,-0.025335479041371123,False,False
BRD2,-0.42247080773424395,2.3813730453270204e-07,-0.09725256240994273,False,0.002069691962537271,0.9752455256062986,0.0004743731418574981,False,False
SMARCD2,-0.42212415501554545,9.87711204772657e-07,-0.0945303259157182,False,-0.377514196684188,0.4734778411444937,-0.08719549545528249,True,False
CDK13,-0.4220493510915205,4.51051307677201e-06,-0.08970655112122117,False,-0.13730546247948908,0.4677249623037476,-0.036627570882673766,True,False
JUN,0.421603243489935,2.087795357313683e-06,0.07664473415954465,True,0.30009143528267157,0.2538595487144628,0.061207285530314515,True,False
TMED2,0.42133830177986153,6.136152432419552e-05,0.09538890094524799,False,0.3029008464974644,0.8124580857550103,0.06591778559706452,True,False
SUGP2,-0.42090918067169875,1.4726069645788866e-06,-0.09195785403152179,False,0.0006609878799685396,0.9888563226550507,0.0001674535006195299,False,False
ID1,0.4208761589054006,2.164909052646489e-06,0.09278493852756942,False,-0.24127255835919717,0.7596595082830843,-0.05413255427218733,False,False
AHCYL1,0.42029678164279377,9.809685270273805e-06,0.09371762434068831,False,0.34607289954441317,0.4037960379353352,0.08155605497438145,True,False
TEAD4,0.42016530190267964,1.125260896381083e-05,0.09179978079929985,False,0.1349136332388236,0.7258938608987852,0.033264335927829514,True,False
SAR1A,0.41955906101590784,4.826404200614051e-06,0.09611127699743616,False,-0.009819130068376352,0.8946325873986991,-0.002223781542981307,False,False
PRRC2C,-0.4191242595173901,1.4493782987542546e-05,-0.08938215209943845,False,-0.03681280299033118,0.9306078393348545,-0.00927018540611968,True,False
IREB2,-0.41879615869018755,1.3516787811008684e-06,-0.08790608702872316,False,-0.2444448895478303,0.4677249623037476,-0.059689382094853194,True,False
WAPL,-0.418494021895727,1.4437324442719069e-06,-0.09555753732414196,False,-0.11188574324667576,0.8072735917154841,-0.02262627904408454,True,False
KCNC4,-0.41739092463059124,2.839715988930393e-05,-0.09311188352217936,False,0.16383671434795327,0.9471288736778624,0.03653314900387361,False,False
CHD2,-0.4172176468342432,1.563443117718238e-07,-0.09218191906490514,False,-0.10761678110147002,0.9332174659957284,-0.022376213804134792,True,False
C16orf92,-0.4170048940817166,1.31835375698873e-06,-0.09312633320236774,False,-0.10764991944136804,0.9885188970966955,-0.021926723146385108,True,False
REM1,-0.41669978652518913,2.087520238822443e-05,-0.0951186155538517,False,-0.33866552986930615,0.774386785492935,-0.06474061843678047,True,False
DHX30,-0.41663172692010647,2.763465168422593e-05,-0.08983693544532123,False,-0.011521187448020692,0.9930111957047437,-0.0025201306797475453,True,False
MYL4,-0.4158452039257476,2.19492562965953e-06,-0.09550075252752155,False,0.04349080248174546,0.9849011196926082,0.00974045342690566,False,False
DDX50,-0.41578373436129656,4.783564164123226e-06,-0.09151512232361814,False,-0.32181790361780865,0.6111445843897615,-0.06492591056557284,True,False
COQ10B,0.4157522678083122,1.4789790886190697e-05,0.09300989278675864,False,-0.011305138024010416,0.9394891248969472,-0.0033514435535115794,False,False
BCAN,-0.41562474330276405,7.258988901696991e-06,-0.08585967744010237,False,0.12576301085690442,0.8838538811266992,0.02995935086810597,False,False
TAF5L,-0.41557690612213594,7.562847473812762e-06,-0.0939289139160131,False,-0.34646013067485676,0.08698590137818618,-0.07610217237496641,True,False
COA3,0.4154636207647951,6.909238454611605e-07,0.08755069265548343,False,-0.12716595438935446,0.8010421126633535,-0.02848320397505777,False,False
PDPR,-0.414964237654797,7.642334660582816e-06,-0.09052413525019709,False,0.021101852888307245,0.953268494889062,0.004350283971175983,False,False
RAPGEFL1,-0.4143569865909733,1.9983392495271984e-06,-0.09262924891835844,False,-0.21926336540740615,0.8756019746613767,-0.0491344358564163,True,False
CACNA1G,-0.41435268307832607,8.869451301374905e-06,-0.08965685179643756,False,-0.02023191194804682,0.8951748636193857,-0.00532038349314945,True,False
RFC1,-0.41396977483862074,3.5494966587064933e-06,-0.08884560854965873,False,0.12655337805891323,0.9306078393348545,0.02710051135239855,False,False
STAG2,-0.41387962451552873,8.196073070618103e-07,-0.0885677624477017,False,-0.30358653677272657,0.11102213524772221,-0.06965991641090952,True,False
WDR88,-0.4136512550787131,2.1352923618511117e-06,-0.0895766575127972,False,0.45034850855281705,0.5170637337873516,0.10974953395922515,False,False
ASF1A,-0.41354453817634085,6.35623222044453e-06,-0.09224749303370317,False,0.16159485969568574,0.6779742595551113,0.037050214853088015,False,False
ASCC3,-0.41329806308566447,5.553908064515255e-06,-0.09169561597449327,False,0.023669969501818287,0.969061878441121,0.0050525211507643775,False,False
CNOT7,-0.41327378034742507,4.409095333433106e-05,-0.09550261681205008,False,0.3764897063707977,0.44776244521676445,0.0707317284675062,False,False
PRDM1,-0.41298967404448106,2.8756208455847483e-05,-0.08568468084964831,False,-0.6114243194227721,0.4609291332278328,-0.1207399295555982,True,False
AK2,-0.41274422711899544,1.6879314910241864e-05,-0.09299699900938574,False,-0.4422185891841562,0.05733019761010893,-0.10140725981694132,True,False
UBE3D,-0.41221782795430234,5.730107419484306e-06,-0.09087979517915734,False,-0.010387268305289177,0.9885188970966955,-0.0021603749784757653,True,False
DNMT1,-0.4115883226059196,1.252898178146417e-05,-0.09157057883490083,False,-0.16025484898906195,0.8645761923438853,-0.03713075204881733,True,False
OR10H1,-0.41148456342358325,1.0109464722978851e-06,-0.08857285024438077,False,-0.8375823661252767,0.08698590137818618,-0.17148088364445524,True,False
NEK5,-0.41134819557527585,4.640377116190426e-06,-0.09072662667826226,False,0.005966946918020722,0.9901887421975374,0.0011827930417522836,False,False
IQGAP3,0.411262243658938,5.073364877040152e-05,0.08457955004283235,False,0.07627636548985703,0.9554263042945813,0.020048586104956634,True,False
AKT1,0.4110819601011237,6.3235835236590284e-06,0.09305131232866604,False,0.3256702659246112,0.6158940281801598,0.09587336132607405,True,False
ICMT,0.41062288848717704,4.627282386389293e-06,0.09011147993273205,False,-0.09511797913106848,0.867187700886718,-0.02120825718984598,False,False
TSGA10,-0.4105428874758124,6.717831473967744e-06,-0.09150006891865115,False,0.38651056660350847,0.7188065318426706,0.09287751796040844,False,False
HAP1,-0.410116725671697,2.152908672021261e-06,-0.09427781455603057,False,0.5881501429985193,0.4175316074274002,0.12607897401700008,False,False
FOXRED1,-0.4099060297128374,5.774683482382546e-06,-0.09130464138425776,False,-0.21102823737917337,0.6639000036141762,-0.047661752569147176,True,False
FNTA,-0.4096899966790183,3.862762667210964e-06,-0.09267470635741226,False,-0.2822669333104871,0.759098848292241,-0.05829515129708529,True,False
C16orf87,-0.4092486519646222,4.908781234144066e-06,-0.08842372168643386,False,0.3383746254592487,0.7637945983884173,0.08171040584305089,False,False
AK1,0.4092483453950672,1.0365473031251828e-05,0.09331957776152855,False,-0.2704920048565007,0.7802282385928403,-0.06683860702351563,False,False
TLE3,-0.4089469764453744,1.042278547827775e-06,-0.08703783046233049,False,0.17777839890348446,0.9202676571183757,0.04269008206845015,False,False
ELAVL1,-0.4089260426908949,6.600864041342109e-06,-0.08771066678989836,False,0.35208514893670867,0.3561697181235271,0.07408025182252853,False,False
SNTA1,0.4085283150281872,2.2010650597343537e-05,0.0911598095001942,False,-0.46632431413136843,0.6116848261127036,-0.0885718292604496,False,False
TAPT1,-0.40818937041929654,1.8539575171542025e-06,-0.09170506324343464,False,0.1297777176254458,0.655667761990283,0.026332543194359737,False,False
NDUFB6,0.40798687269630435,4.190845620148442e-06,0.09102621915360842,False,0.30269705090560434,0.6657897264705382,0.07456193058907701,True,False
THAP12,-0.40793754743452265,6.6676615351040856e-06,-0.09077441848357992,False,-0.09519500628158625,0.9588458431102604,-0.025968080492152268,True,False
XAGE3,-0.40737591412010243,1.794283605941053e-05,-0.08988557333177383,False,-0.1615789209834919,0.8365493668141137,-0.028309124692073695,True,False
UTP14A,-0.4073251096178767,1.6495379963174504e-05,-0.08878358424988964,False,-0.22003043902912314,0.5938675329421719,-0.051315243025681134,True,False
OR4D9,-0.4068904574736586,6.2024513636111895e-06,-0.09007263539817867,False,-0.20819759715950598,0.9997031687217337,-0.04696177808102675,True,False
CNOT9,-0.40657606176133126,2.183602432770235e-05,-0.09193189106783706,False,0.26105772298053204,0.5504815746162878,0.060658576217761606,False,False
CCDC30,-0.4065635898889098,4.612908279247295e-05,-0.08656312329489868,False,0.1690916710793324,0.7337534597077195,0.03645061585230813,False,False
SYNPO2L,-0.4065457975898651,1.6741514818355627e-06,-0.08878126303036371,False,-0.21266547198339553,0.8696264215881803,-0.0486923680984086,True,False
MRM1,-0.4064374658646331,1.2400959623769296e-05,-0.09087277213156231,False,1.3364878741670376,0.02306086872197988,0.364017169817866,False,True
STK3,0.4058584130437249,1.986018076502225e-05,0.08858565613416314,False,0.1717236883474099,0.8696264215881803,0.041377584010994894,True,False
TP63,-0.4058407783627294,5.804588731918662e-06,-0.0884967564911614,False,-0.16710027488257148,0.789916829659537,-0.03641520009443955,True,False
SP9,-0.4058097436636179,5.091930013103005e-06,-0.09023625675422586,False,-0.4348306988310968,0.5581580351050326,-0.09661850723386678,True,False
EPC2,-0.40571387599959885,8.040127802323207e-05,-0.08666153861190917,False,-0.14220672871331436,0.8696264215881803,-0.033901736626991585,True,False
SNX32,-0.4055807064411905,9.134731416808343e-06,-0.09128256353727959,False,0.34656254573725825,0.759098848292241,0.09320673153041437,False,False
MIIP,-0.40550392153293346,2.469068855394482e-06,-0.08849711428073626,False,-0.3215498044329354,0.6077536003813756,-0.06424942776454934,True,False
PYGM,-0.4054158732849298,1.350211779900098e-05,-0.09129415199345292,False,0.3022242898373416,0.6657897264705382,0.06164255849541256,False,False
SOX9,0.4050794506463407,1.4603017766452711e-05,0.08924884286846169,False,0.15219373465154548,0.8245046133852353,0.03553016731072223,True,False
KIF2A,-0.40486475280141604,2.7391518979448313e-05,-0.08997734516993017,False,0.16786319859839585,0.773072770338033,0.03504350297467873,False,False
MRPL17,0.4048456919921659,3.2656349831038167e-06,0.09296635871210857,False,0.12238079043877337,0.8727895720132619,0.025897130241079758,True,False
AHR,0.404730232129114,1.1090165343709796e-06,0.08872457592161442,False,0.10693740667635496,0.7515063778611826,0.023202290253943936,True,False
FAM83D,0.4044196847001029,7.92948511744486e-06,0.08653713451000211,False,0.040130551982454646,0.9740280951862692,0.009389754251844629,True,False
GDI2,-0.4043339672537318,3.962838248852713e-07,-0.09150995472504952,False,-0.38524681129815364,0.37077669176313294,-0.07937706248932486,True,False
KLF5,0.4035558648212448,3.60106943141652e-05,0.0862727238258234,True,-0.09191936931324579,0.8722103055884044,-0.023033450878878092,False,False
ECHDC2,0.403185845658211,2.976949756451764e-05,0.08863797743000568,False,-0.11128940026731551,0.9151516219779398,-0.023706674227403468,False,False
C1QBP,-0.40305949129886026,5.99640321520896e-06,-0.09027122399486576,False,0.15309566623695517,0.8727895720132619,0.04431418845648061,False,False
SIRT7,-0.402826957752983,3.129931792204745e-05,-0.09130657015648769,False,-0.2008784741370014,0.7757572410661863,-0.04686401296921261,True,False
CDIPT,0.4026041918606946,1.1730744151392784e-05,0.08865388986997758,False,-0.38577948704362536,0.6116848261127036,-0.08198169833202407,False,False
NCOR1,-0.4019928807406573,2.065710855059021e-06,-0.0922575355765245,False,-0.007799169257672292,0.9471288736778624,-0.0017866532399493096,True,False
PGPEP1,-0.40089468761255254,7.067887450806076e-05,-0.08755128510817567,False,0.13797699810959008,0.8671290025705851,0.03260596898753931,False,False
H1-4,-0.4005980770501941,2.421375952697355e-06,-0.08582107388221605,False,0.275904940710149,0.5569134022605069,0.07121118784371916,False,False
EIF2AK4,0.40055273759354587,1.463377964277903e-05,0.08655976478272276,False,0.1532566862920222,0.6481744093516577,0.034673127080206534,True,False
LRRC15,-0.400291643057095,5.2722293547938855e-06,-0.08741854749993916,False,-0.06313089741043088,0.9647426162448133,-0.014606040768908812,True,False
