gene,mean_high,mean_low,delta,cohens_d,p_value,n_high,n_low,fdr,neg_log10_p
PAPLN,-0.01649992764980672,-0.022428442730133405,0.005928515080326685,0.048106738448793075,0.5168290852620931,302,303,0.8853546612281454,0.28665305381058126
PRPH2,0.0703988963321362,0.07630740841944308,-0.005908512087306889,-0.05309708250571212,0.5171299603449272,302,303,0.885540924152035,0.28640030029493596
CD55,-0.049442920576250986,-0.043236850061960236,-0.00620607051429075,-0.03687703697576362,0.5171299603449272,302,303,0.885540924152035,0.28640030029493596
APOLD1,-0.08192453760822542,-0.0960138412313471,0.014089303623121677,0.07644833897231144,0.5171299603449272,302,303,0.885540924152035,0.28640030029493596
IL4I1,-0.06793120643648566,-0.07721715452941016,0.009285948092924504,0.06785912451474257,0.5171299603449272,302,303,0.885540924152035,0.28640030029493596
OR10J5,-0.0037073340596036,-0.011814459167255249,0.00810712510765165,0.08867672419773334,0.517419581903505,240,254,0.8858311657123993,0.2861571392999717
NIPSNAP1,-0.07733195595268325,-0.07894092931274453,0.001608973360061286,0.012506766353651614,0.5174309261065909,302,303,0.8853161745579845,0.2861476176835375
CDK2AP2,-0.18388876128149195,-0.1948565397054112,0.010967778423919244,0.06721066312987957,0.5174309261065909,302,303,0.8853161745579845,0.2861476176835375
ARSJ,0.01585676902841821,0.009552360918597494,0.006304408109820714,0.06360278599540621,0.5174309261065909,302,303,0.8853161745579845,0.2861476176835375
PLEKHM2,-0.12731043016757393,-0.11589364214621119,-0.011416788021362742,-0.08565056587821669,0.5174309261065909,302,303,0.8853161745579845,0.2861476176835375
ZDHHC5,-0.01516140011098122,-0.017843643554484923,0.0026822434435037033,0.0156703973331978,0.5174309261065909,302,303,0.8853161745579845,0.2861476176835375
SNF8,-1.1233427668240454,-1.1558882483495652,0.032545481525519726,0.07488622660260433,0.5174309261065909,302,303,0.8853161745579845,0.2861476176835375
GLIS1,0.014712998466892207,0.010017866258356174,0.004695132208536033,0.033693063826079096,0.5174309261065909,302,303,0.8853161745579845,0.2861476176835375
SCGN,0.03750511249792733,0.02955953085722454,0.007945581640702793,0.07320128158842222,0.5174309261065909,302,303,0.8853161745579845,0.2861476176835375
SENP1,-0.08808712631581145,-0.07707399997348553,-0.011013126342325916,-0.07211166034246987,0.5174309261065909,302,303,0.8853161745579845,0.2861476176835375
TRIB3,0.09331085238165217,0.09772032616306814,-0.004409473781415971,-0.04112754050254522,0.5174309261065909,302,303,0.8853161745579845,0.2861476176835375
STARD3,-0.1638917247623716,-0.14090150598708756,-0.022990218775284038,-0.11814002714099535,0.5174309261065909,302,303,0.8853161745579845,0.2861476176835375
FAM193B,-0.0637368351580298,-0.05109606976659111,-0.012640765391438692,-0.08029085674839663,0.5174309261065909,302,303,0.8853161745579845,0.2861476176835375
FCGR3A,0.11066007037042423,0.12459902073653367,-0.01393895036610944,-0.0864573791219626,0.517564199175479,299,299,0.8850102969854332,0.2860357722123648
MMAA,0.002882385095003116,-0.011797363319064266,0.014679748414067382,0.11059581671872938,0.5177319825092643,302,303,0.8850509178002862,0.28589500596992073
GPR155,-0.14747099634063174,-0.13923797770979573,-0.008233018630836003,-0.06278437775759657,0.5177319825092643,302,303,0.8850509178002862,0.28589500596992073
PYY,-0.028127294345551192,-0.03343639766801928,0.005309103322468086,0.03873002491036411,0.5177319825092643,302,303,0.8850509178002862,0.28589500596992073
TRIM22,0.017702696521983096,0.02019833361462773,-0.0024956370926446335,-0.0229898263693017,0.5177319825092643,302,303,0.8850509178002862,0.28589500596992073
PPAN,-1.3289764447706138,-1.344905321973939,0.015928877203325253,0.05087831535291788,0.5177319825092643,302,303,0.8850509178002862,0.28589500596992073
LBX1,-0.004154878692521577,-0.013743156732564696,0.009588278040043119,0.07731431967311043,0.5180331295150773,302,303,0.885155319548656,0.285642465147618
TGFBR1,-0.1443855187519285,-0.13373380927767164,-0.010651709474256865,-0.04048834867728976,0.5180331295150773,302,303,0.885155319548656,0.285642465147618
WASF2,-0.2264632440230273,-0.23629328963489593,0.00983004561186862,0.0520936539922,0.5180331295150773,302,303,0.885155319548656,0.285642465147618
CHRNB1,-0.027663485344472286,-0.022674030553937036,-0.004989454790535249,-0.04924895841642913,0.5180331295150773,302,303,0.885155319548656,0.285642465147618
RAB19,-0.01146414596515027,-0.007150813825779501,-0.00431333213937077,-0.034662408495129006,0.5180331295150773,302,303,0.885155319548656,0.285642465147618
ZDHHC19,-0.09895561108673981,-0.10404903529516284,0.005093424208423028,0.03442242018019972,0.5183343670861085,302,303,0.8852597792507328,0.28538999521016006
PKMYT1,-1.3145302563780912,-1.3524400457314039,0.037909789353312684,0.06280672631102395,0.5183343670861085,302,303,0.8852597792507328,0.28538999521016006
MRGPRD,-0.10452768533182658,-0.10482614843198028,0.0002984631001537036,0.002138568814374169,0.5183343670861085,302,303,0.8852597792507328,0.28538999521016006
TTYH2,-0.08660072157071737,-0.09647167232039235,0.009870950749674978,0.057289978686854315,0.5183343670861085,302,303,0.8852597792507328,0.28538999521016006
NFE2L3,-0.37102807975219926,-0.38443973006378307,0.013411650311583811,0.07205686003189085,0.5183343670861085,302,303,0.8852597792507328,0.28538999521016006
SLC12A5,0.015122680082619779,0.025896060958754765,-0.010773380876134987,-0.09218122636183175,0.5186356951843865,302,303,0.8854462901207784,0.2851375961510756
PHLDA3,0.03793590868669491,0.03473016836174172,0.003205740324953188,0.019726923923861762,0.5186356951843865,302,303,0.8854462901207784,0.2851375961510756
SMCP,0.19184477659614121,0.1970633998377123,-0.005218623241571074,-0.04117578500276363,0.5186356951843865,302,303,0.8854462901207784,0.2851375961510756
DDX25,0.05651704064506277,0.061110463717047404,-0.004593423071984633,-0.037826921435174375,0.518937113771889,302,303,0.8855508370253423,0.2848852679638912
TLL1,0.10029512276674721,0.10350343877898958,-0.0032083160122423765,-0.025239694846329805,0.518937113771889,302,303,0.8855508370253423,0.2848852679638912
TRIM29,0.03259757555874005,0.03284186030496313,-0.0002442847462230807,-0.0019475670769192154,0.518937113771889,302,303,0.8855508370253423,0.2848852679638912
VAC14,-0.1933038662077041,-0.181178887613597,-0.012124978594107105,-0.05881521514720666,0.518937113771889,302,303,0.8855508370253423,0.2848852679638912
ZNF846,0.14636743771067437,0.15321797206228935,-0.006850534351614979,-0.061604415297374454,0.518937113771889,302,303,0.8855508370253423,0.2848852679638912
C2CD6,-0.014789508858838065,-0.018559364894425116,0.003769856035587051,0.03203295338255026,0.518937113771889,302,303,0.8855508370253423,0.2848852679638912
HEATR1,-1.6012827578792515,-1.5999643104624137,-0.0013184474168377314,-0.003568484808236765,0.518937113771889,302,303,0.8855508370253423,0.2848852679638912
FBXO40,-0.022362712391493893,-0.029134148619121857,0.006771436227627964,0.05729028007748675,0.5192386228105433,302,303,0.8855735046269189,0.28463301064213165
EIF2AK2,0.06518250852082348,0.06525395831761138,-7.144979678790075e-05,-0.0004924463697010454,0.5192386228105433,302,303,0.8855735046269189,0.28463301064213165
ALAS2,0.09488234273999777,0.10706842255634921,-0.012186079816351447,-0.0983563900788989,0.5192386228105433,302,303,0.8855735046269189,0.28463301064213165
FBXL16,-0.05464582720086587,-0.04529057314826752,-0.00935525405259835,-0.067563744451273,0.5192386228105433,302,303,0.8855735046269189,0.28463301064213165
CARS1,-1.6700624860034232,-1.677443155892966,0.00738066988954289,0.02029152760126219,0.5192386228105433,302,303,0.8855735046269189,0.28463301064213165
OR4A47,-0.5066694438283142,-0.5188181527142954,0.012148708885981185,0.05763434861203341,0.5194619130442932,240,254,0.8857085060092069,0.28444628941781946
DEFB119,0.047177477536422124,0.05839781263440107,-0.011220335097978942,-0.09137960617071623,0.5195402222622258,302,303,0.88559630119317,0.2843808241793199
STMN2,-0.043855132454903245,-0.04867231456506426,0.0048171821101610154,0.03659410984282674,0.5195402222622258,302,303,0.88559630119317,0.2843808241793199
MCHR2,0.1300192125801827,0.1315614267865207,-0.0015422142063379884,-0.016937468894603378,0.5195402222622258,302,303,0.88559630119317,0.2843808241793199
TMBIM6,-0.0008539451405633732,-0.007904830709169513,0.007050885568606139,0.05886724590725744,0.5195402222622258,302,303,0.88559630119317,0.2843808241793199
GAS1,-0.17632928448480906,-0.18140092729514548,0.005071642810336424,0.033237214514680265,0.5195402222622258,302,303,0.88559630119317,0.2843808241793199
SCAP,-1.0580664768170724,-1.097299859384256,0.03923338256718356,0.0494128632803619,0.5198419120887631,302,303,0.8855783070144015,0.28412870856897643
NOS3,-0.008516187748696757,-0.014775551408561743,0.006259363659864986,0.0528815419514644,0.5198419120887631,302,303,0.8855783070144015,0.28412870856897643
FAAP24,-0.2812080670337329,-0.2644925048961056,-0.016715562137627316,-0.07592701991819724,0.5198419120887631,302,303,0.8855783070144015,0.28412870856897643
UBXN2B,0.0044650068462723696,-0.008736293545932887,0.013201300392205257,0.0886802404882169,0.5198419120887631,302,303,0.8855783070144015,0.28412870856897643
TXNDC9,-0.3062374638585219,-0.2930735594732197,-0.013163904385302183,-0.06442374552254233,0.5198419120887631,302,303,0.8855783070144015,0.28412870856897643
ARMH1,-0.2514366658250742,-0.24291732930782947,-0.008519336517244708,-0.055598620105757376,0.5198419120887631,302,303,0.8855783070144015,0.28412870856897643
KIF1C,0.01946411622546465,0.029973011570674744,-0.010508895345210094,-0.0856812383577613,0.5198419120887631,302,303,0.8855783070144015,0.28412870856897643
RALBP1,-0.09760170209286449,-0.08765684857251155,-0.009944853520352945,-0.061213439096959504,0.5198419120887631,302,303,0.8855783070144015,0.28412870856897643
MYBPC1,0.023241269045265373,0.030521367321769,-0.007280098276503628,-0.05904096422992954,0.52014369225193,302,303,0.8855604882401488,0.2838766638046204
TSPAN19,0.11939438746737935,0.12405766993290118,-0.004663282465521834,-0.036085363510133646,0.52014369225193,302,303,0.8855604882401488,0.2838766638046204
ZNF572,0.01601475493404058,0.021567708355577992,-0.005552953421537412,-0.042744776666460135,0.52014369225193,302,303,0.8855604882401488,0.2838766638046204
