drug,instrument_gene,n,F_stat_stage1,beta_ols,beta_iv,delta_iv_ols,rho_crispr_netith
AZD1208,ILK,464,16.126714046510802,0.2176463043801584,2.0037091984679285,1.78606289408777,-0.20844651004115441
AZD5153,ILK,464,16.126714046510802,0.19682757780107327,1.487237596940682,1.2904100191396086,-0.20844651004115441
JAK_8517,ILK,464,16.126714046510802,0.1434388774445309,1.2371849742575898,1.0937460968130588,-0.20844651004115441
AZD1332,ILK,464,16.126714046510802,0.08779609415919891,0.3562947375146492,0.26849864335545026,-0.20844651004115441
NU7441,PXN,559,16.11179279947495,0.13682219156482858,0.7005074711991308,0.5636852796343023,-0.18859021073949805
EHT-1864,PXN,559,16.11179279947495,0.14142482051273006,0.41671371807708313,0.27528889756435304,-0.18859021073949805
5-azacytidine,MLLT1,476,16.086243646598685,0.13720736609475748,0.7316322913668092,0.5944249252720517,0.18747590396635316
GSK-LSD1-2HCl,MLLT1,476,16.086243646598685,0.1376229434563707,0.6356070912752706,0.4979841478188999,0.18747590396635316
BPD-00008900,PXN,478,16.080892324295853,0.1451919243030389,0.48707913478543324,0.34188721048239434,-0.19773103432779676
Cytarabine,PXN,478,16.080892324295853,0.1834101353378042,1.1147307240005018,0.9313205886626976,-0.19773103432779676
N29087-69-1,PXN,478,16.080892324295853,0.22360509111491594,1.2784494448087482,1.0548443536938323,-0.19773103432779676
N25720-51-A1,PXN,478,16.080892324295853,0.17893398639433397,0.9980109763574947,0.8190769899631607,-0.19773103432779676
N27922-53-1,PXN,478,16.080892324295853,0.18593238793229758,1.084720397407944,0.8987880094756464,-0.19773103432779676
N30652-18-1,PXN,478,16.080892324295853,0.2138542027993366,1.2520702371664145,1.0382160343670779,-0.19773103432779676
BDP-00009066,PXN,478,16.080892324295853,0.18119232170511906,0.5688180425481415,0.38762572084302244,-0.19773103432779676
MIM1,PXN,478,16.080892324295853,0.13572889415233946,0.6527199132838987,0.5169910191315592,-0.19773103432779676
GSK2830371A,TLN1,465,16.080251596441798,0.1981560010898867,1.9263968836987366,1.72824088260885,-0.20252581552225415
Bleomycin,TLN1,465,16.080251596441798,0.12805407735598856,1.02010579456789,0.8920517172119014,-0.20252581552225415
741909,TLN1,465,16.080251596441798,0.08547111198173865,0.6830189128466595,0.5975478008649209,-0.20252581552225415
Bromosporine,TLN1,465,16.080251596441798,0.16541214489560116,1.6003231005468406,1.4349109556512394,-0.20252581552225415
LMB_AB3,TLN1,465,16.080251596441798,0.1699733092959104,1.6639742976129945,1.4940009883170842,-0.20252581552225415
LMB_AB2,TLN1,465,16.080251596441798,0.20044360022756716,2.1027191105131124,1.9022755102855453,-0.20252581552225415
LMP744,TLN1,465,16.080251596441798,0.21245664182334595,1.4792539351244642,1.2667972933011182,-0.20252581552225415
GSK3337463A,TLN1,465,16.080251596441798,0.22150845533151,2.067081668026838,1.8455732126953277,-0.20252581552225415
GSK626616AC,TLN1,465,16.080251596441798,0.21740703432050262,2.1569972843333716,1.939590250012869,-0.20252581552225415
743380,TLN1,465,16.080251596441798,0.1324211337129954,0.8844725720667018,0.7520514383537065,-0.20252581552225415
765771,TLN1,465,16.080251596441798,0.20400892174517343,1.926401348756919,1.7223924270117454,-0.20252581552225415
720427,TLN1,465,16.080251596441798,0.18746212136710155,1.8619497705010402,1.6744876491339387,-0.20252581552225415
BEN,TLN1,465,16.080251596441798,0.2359386891748302,1.3546875640866398,1.1187488749118095,-0.20252581552225415
GSK-LSD1,TLN1,465,16.080251596441798,0.19741360367612878,1.4435326416695253,1.2461190379933966,-0.20252581552225415
Mitoxantrone,TLN1,465,16.080251596441798,0.21656415573216828,1.5533632411019913,1.336799085369823,-0.20252581552225415
123829,TLN1,465,16.080251596441798,0.057432144656534324,0.621454792368153,0.5640226477116187,-0.20252581552225415
150412,TLN1,465,16.080251596441798,0.13341242211939772,1.8655897083480664,1.7321772862286686,-0.20252581552225415
123138,TLN1,465,16.080251596441798,0.1345859247174845,1.6822825205760361,1.5476965958585516,-0.20252581552225415
Fludarabine,TLN1,465,16.080251596441798,0.11540034900091624,1.3684237178053154,1.253023368804399,-0.20252581552225415
50869,TLN1,465,16.080251596441798,0.20957276531491653,2.1455035977264334,1.935930832411517,-0.20252581552225415
L-Oxonoreleagnine,TLN1,465,16.080251596441798,0.17262456582661825,1.7804615441696572,1.6078369783430388,-0.20252581552225415
Acetalax,TLN1,465,16.080251596441798,-0.019195828071662185,0.2143063677271116,0.23350219579877377,-0.20252581552225415
GSK2110183B,TLN1,465,16.080251596441798,0.03812700870683967,1.5523282833118572,1.5142012746050175,-0.20252581552225415
615590,TLN1,465,16.080251596441798,0.1921489420951807,1.5429156688381953,1.3507667267430146,-0.20252581552225415
GSK2256098C,TLN1,465,16.080251596441798,0.17058972875924835,1.736745750086092,1.5661560213268437,-0.20252581552225415
Elephantin,TLN1,465,16.080251596441798,0.10658309126496669,1.8624753507628782,1.7558922594979114,-0.20252581552225415
630600,TLN1,465,16.080251596441798,0.1689898748483017,1.8861113034724128,1.7171214286241112,-0.20252581552225415
GSK2276186C,TLN1,465,16.080251596441798,0.17068521473739062,2.064789780271833,1.8941045655344424,-0.20252581552225415
BDF00022089a,TLN1,465,16.080251596441798,0.13632053618168893,1.1992978225271071,1.062977286345418,-0.20252581552225415
BDILV000379a,TLN1,465,16.080251596441798,0.11253305693779339,1.4376436704826132,1.3251106135448198,-0.20252581552225415
GSK2801,TLN1,465,16.080251596441798,0.19609563384136589,1.956062492072679,1.759966858231313,-0.20252581552225415
Dacarbazine,TLN1,465,16.080251596441798,0.1565145668670581,2.178421795339745,2.0219072284726867,-0.20252581552225415
667880,TLN1,465,16.080251596441798,0.12121323161355156,1.8710885818165843,1.7498753502030329,-0.20252581552225415
BDOCA000347a,TLN1,465,16.080251596441798,0.10998581355167882,1.2654774615498945,1.1554916479982156,-0.20252581552225415
LMB_AB1,TLN1,465,16.080251596441798,0.18912251834514346,2.193297969219408,2.0041754508742646,-0.20252581552225415
Gallibiscoquinazole,TLN1,465,16.080251596441798,0.18658523264353638,1.7870692613333798,1.6004840286898434,-0.20252581552225415
729189,TLN1,465,16.080251596441798,0.12880997653631218,1.8344638872246462,1.705653910688334,-0.20252581552225415
GSK2606414,CD96,535,16.02677683748549,0.22192558861325895,0.598278442469254,0.37635285385599504,-0.20477665228410086
AZD5991,ILK,463,16.024398953583844,0.18152813071598925,1.9974044897206202,1.815876359004631,-0.20776415808813212
Cisplatin,PXN,484,16.000546548080766,0.19813020376192553,1.2861771119362753,1.0880469081743498,-0.19578537268932933
Motesanib,PXN,561,15.980373149472276,0.2315715909530889,1.3605916705082703,1.1290200795551815,-0.1893767212481887
JQ1,PXN,561,15.980373149472276,0.19270675607637947,1.3446557815901683,1.1519490255137887,-0.1893767212481887
Lenalidomide,PXN,561,15.980373149472276,0.2693126768803686,1.5737301407587772,1.3044174638784085,-0.1893767212481887
Lestaurtinib,PXN,561,15.980373149472276,0.1796660317575717,1.5916231579521205,1.4119571261945487,-0.1893767212481887
Bosutinib,PXN,561,15.980373149472276,0.20674692914772005,0.9058277034850467,0.6990807743373266,-0.1893767212481887
IGF1R_3801,ILK,463,15.950135375263178,0.1599494115567059,0.7139727977460842,0.5540233861893784,-0.20707065333564173
AZD8055,CD96,477,15.915353072482969,0.07909896857189894,0.5583231776824669,0.47922420911056796,-0.20921452973705465
5-azacytidine,AURKA,476,15.907668159630745,0.13720736609475748,0.3107529325734317,0.1735455664786742,-0.20874572669186842
GSK-LSD1-2HCl,AURKA,476,15.907668159630745,0.1376229434563707,-0.03952254558728003,-0.1771454890436507,-0.20874572669186842
776928,TLN1,464,15.901025841391036,0.12415327373651983,1.2112519152262222,1.0870986414897024,-0.20148377006368967
AGK2,PXN,558,15.883405771536218,0.1569953701714854,0.8471192609360443,0.6901238907645588,-0.18954051453064896
Methotrexate,CD96,527,15.8378290780038,0.06908032682211968,0.7638020193960455,0.6947216925739259,-0.20355069260290007
AZD8055,AURKA,477,15.836796609530316,0.07909896857189894,0.23648675608588268,0.15738778751398375,-0.20600342450077053
ML323,CD96,536,15.825757059397239,0.17911119316299567,0.5161147006715039,0.3370035075085082,-0.20310438098236433
LY2109761,CD96,536,15.825757059397239,0.1950555917616098,-0.151383432365968,-0.34643902412757777,-0.20310438098236433
Dihydrorotenone,TLN1,464,15.822459810729073,0.09589247606644011,1.4222443044869661,1.326351828420526,-0.2005888472192525
5-azacytidine,PXN,476,15.77931070470478,0.13720736609475748,0.992636273605018,0.8554289075102606,-0.19646296651729214
GSK-LSD1-2HCl,PXN,476,15.77931070470478,0.1376229434563707,1.2893813387903874,1.1517583953340167,-0.19646296651729214
Dinaciclib,CD96,537,15.742372955258642,0.17602894735136937,0.5073032501860407,0.33127430283467135,-0.20358537833562762
Ibrutinib,AURKA,537,15.723879401882552,0.13399737582330856,0.4816828858914524,0.34768551006814385,-0.20190448765497343
Eg5_9814,ILK,461,15.715332911252654,0.15256657097578244,1.5161860049853353,1.3636194340095529,-0.20529291513918507
IOX2,ITGAV,95,15.678690193950992,0.42745021915700115,0.8953826032381189,0.46793238408111776,-0.4351483762597984
BX795,ITGAV,95,15.678690193950992,0.2752206673159552,0.5412623683918827,0.2660417010759275,-0.4351483762597984
Elesclomol,ITGAV,95,15.678690193950992,0.3693949532567993,0.8200092771973555,0.4506143239405562,-0.4351483762597984
CCT-018159,ITGAV,95,15.678690193950992,0.2715537896125783,0.5230279408226101,0.25147415121003175,-0.4351483762597984
CHIR-99021,ITGAV,95,15.678690193950992,0.3603806847318715,0.7784626964934644,0.41808201176159293,-0.4351483762597984
Bicalutamide,ITGAV,95,15.678690193950992,0.4794800601204695,0.6793711868447844,0.19989112672431486,-0.4351483762597984
N-acetyl cysteine,MLLT1,477,15.67310929065384,0.054471960182223764,0.3747848372129441,0.3203128770307203,0.18188409017984708
Mycophenolic acid,UROS,474,15.667288497143932,0.16693267005799012,0.9735817791927829,0.8066491091347927,0.1503647603500415
GSK2830371,MLLT1,472,15.6269630353698,0.20940062284627928,0.9587114971833974,0.7493108743371182,0.18109820630351173
Bleomycin (50 uM),MLLT1,472,15.6269630353698,0.124402167633185,-0.26857172035261623,-0.39297388798580124,0.18109820630351173
AZD5582,CD96,533,15.618942098186753,0.044738784512264915,0.5366809784305687,0.4919421939183038,-0.20160264797584324
Cisplatin,CD96,484,15.615489163578026,0.19813020376192553,0.5302624161650173,0.3321322124030918,-0.20538542179877084
BMS-754807,PXN,560,15.59814028979805,0.15864041314567673,1.1740849973782648,1.015444584232588,-0.18733708152312806
BI-2536,DLG5,548,15.56572386097856,0.2142236952269241,1.2864003783620177,1.0721766831350936,-0.1907892736365468
AZD8055,PXN,477,15.49759203847895,0.07909896857189894,0.41189197319885956,0.3327930046269606,-0.1970855919536836
GSK2830371,UROS,472,15.375551808021996,0.20940062284627928,1.9685864646293008,1.7591858417830215,0.14401929611980102
Bleomycin (50 uM),UROS,472,15.375551808021996,0.124402167633185,0.7207732651250517,0.5963710974918667,0.14401929611980102
Obatoclax Mesylate,MLLT1,496,15.373951935217875,0.09928623989788024,0.3746350348961573,0.275348794998277,0.1794145124903871
HKMTI-1-005,CD96,477,15.368194588907452,0.14688138762992026,0.6547715530765545,0.5078901654466343,-0.20574005239579055
ICL-SIRT078,CD96,477,15.368194588907452,0.12974799372762702,0.5792470692220374,0.44949907549441037,-0.20574005239579055
Alisertib,PXN,562,15.356518145951437,0.19589192278322404,1.1401096020935308,0.9442176793103068,-0.18450548254846605
GSK2830371,AURKA,472,15.35647250183861,0.20940062284627928,0.3028768256955348,0.09347620284925554,-0.20364716840442976
Bleomycin (50 uM),AURKA,472,15.35647250183861,0.124402167633185,0.490961011263983,0.366558843630798,-0.20364716840442976
Cytarabine,AURKA,478,15.309632950386625,0.1834101353378042,0.3403018959514388,0.15689176061363458,-0.2063357963494972
N30652-18-1,AURKA,478,15.309632950386625,0.2138542027993366,0.04816568272221212,-0.16568852007712448,-0.2063357963494972
N27922-53-1,AURKA,478,15.309632950386625,0.18593238793229758,0.2685172444239314,0.0825848564916338,-0.2063357963494972
MIM1,AURKA,478,15.309632950386625,0.13572889415233946,0.293707288779409,0.15797839462706953,-0.2063357963494972
BDP-00009066,AURKA,478,15.309632950386625,0.18119232170511906,0.18071534159447888,-0.0004769801106401794,-0.2063357963494972
N29087-69-1,AURKA,478,15.309632950386625,0.22360509111491594,0.12826334864035033,-0.09534174247456562,-0.2063357963494972
N25720-51-A1,AURKA,478,15.309632950386625,0.17893398639433397,0.11940009895513849,-0.05953388743919548,-0.2063357963494972
BPD-00008900,AURKA,478,15.309632950386625,0.1451919243030389,0.047101899084822575,-0.09809002521821633,-0.2063357963494972
N-acetyl cysteine,CD96,477,15.29726932528273,0.054471960182223764,0.21699803182746422,0.16252607164524047,-0.20440539048176304
Methotrexate,PXN,527,15.25378752682424,0.06908032682211968,0.491793248801409,0.42271292197928934,-0.18454305721262673
GSK269962A,ITGAV,127,15.249943142772858,0.2207332640919142,0.2989511198490739,0.0782178557571597,-0.4192268935133108
PF-4708671,ITGAV,127,15.249943142772858,0.3086976605731276,0.4604698647960708,0.15177220422294324,-0.4192268935133108
AZD6482,ITGAV,127,15.249943142772858,-0.024216293914580175,-0.038964918166098136,-0.014748624251517961,-0.4192268935133108
AZD8055,MSMO1,477,15.246389379244622,0.07909896857189894,0.3521483094387573,0.2730493408668584,0.17053775011228142
Methotrexate,INTS6,527,15.244964114673722,0.06908032682211968,0.22901335181865606,0.1599330249965364,-0.17478179679931474
Obatoclax Mesylate,ILK,496,15.238503928719634,0.09928623989788024,0.5851107490252893,0.48582450912740904,-0.19901205866676105
AGK2,CD96,558,15.227918169088108,0.1569953701714854,0.84203764757032,0.6850422773988345,-0.1965560096003838
Methotrexate,DLG5,527,15.191440558581428,0.06908032682211968,0.8249031718668483,0.7558228450447286,-0.18923999302117067
Nelarabine,ILK,464,15.176386161989774,0.1724743803662855,2.0041398045565497,1.8316654241902641,-0.2034355427316649
Daporinad,PXN,327,15.174088742333081,0.14627215515690623,0.736789627486892,0.5905174723299857,-0.22141075466025667
JAK_8517,UROS,464,15.168427657940866,0.1434388774445309,1.1607102894914445,1.0172714120469135,0.1471852574374695
AZD5438,UROS,464,15.168427657940866,0.19497978634488297,1.6635319434610603,1.4685521571161773,0.1471852574374695
AZD5153,UROS,464,15.168427657940866,0.19682757780107327,1.6447691670106221,1.4479415892095489,0.1471852574374695
ERK_6604,UROS,464,15.168427657940866,0.1342761631093472,0.7013296900380755,0.5670535269287283,0.1471852574374695
ERK_2440,UROS,464,15.168427657940866,0.11910541439879055,0.6580168844984278,0.5389114700996372,0.1471852574374695
AZD1332,UROS,464,15.168427657940866,0.08779609415919891,0.8854956754736474,0.7976995813144485,0.1471852574374695
AZD2014,UROS,464,15.168427657940866,0.13846501496730929,0.8137617955146452,0.675296780547336,0.1471852574374695
IRAK4_4710,UROS,464,15.168427657940866,0.23658340464320624,1.5172394636875106,1.2806560590443044,0.1471852574374695
JAK1_8709,UROS,464,15.168427657940866,0.2298283301572647,1.503712318047931,1.2738839878906663,0.1471852574374695
AZD1208,UROS,464,15.168427657940866,0.2176463043801584,1.6186887531521454,1.401042448771987,0.1471852574374695
630600,ILK,465,15.165022415637074,0.1689898748483017,1.843227942193898,1.6742380673455963,-0.20274900103596274
GSK2256098C,ILK,465,15.165022415637074,0.17058972875924835,1.8093400069917553,1.638750278232507,-0.20274900103596274
GSK2110183B,ILK,465,15.165022415637074,0.03812700870683967,1.2774021775632407,1.239275168856401,-0.20274900103596274
150412,ILK,465,15.165022415637074,0.13341242211939772,1.5319321606018952,1.3985197384824974,-0.20274900103596274
743380,ILK,465,15.165022415637074,0.1324211337129954,0.9444820206050935,0.812060886892098,-0.20274900103596274
LMB_AB1,ILK,465,15.165022415637074,0.18912251834514346,2.2281859085925464,2.039063390247403,-0.20274900103596274
Acetalax,ILK,465,15.165022415637074,-0.019195828071662185,-0.00017406535235232892,0.019021762719309856,-0.20274900103596274
Mitoxantrone,ILK,465,15.165022415637074,0.21656415573216828,1.5610927702043036,1.3445286144721353,-0.20274900103596274
667880,ILK,465,15.165022415637074,0.12121323161355156,1.5958075398105014,1.47459430819695,-0.20274900103596274
741909,ILK,465,15.165022415637074,0.08547111198173865,0.8043291678808767,0.7188580558991381,-0.20274900103596274
Elephantin,ILK,465,15.165022415637074,0.10658309126496669,1.8199723279982318,1.713389236733265,-0.20274900103596274
GSK-LSD1,ILK,465,15.165022415637074,0.19741360367612878,1.5237401654376053,1.3263265617614766,-0.20274900103596274
BDF00022089a,ILK,465,15.165022415637074,0.13632053618168893,1.4436390767527991,1.30731854057111,-0.20274900103596274
729189,ILK,465,15.165022415637074,0.12880997653631218,1.815803780674611,1.6869938041382988,-0.20274900103596274
Dacarbazine,ILK,465,15.165022415637074,0.1565145668670581,2.015406549899091,1.858891983032033,-0.20274900103596274
Bleomycin,ILK,465,15.165022415637074,0.12805407735598856,0.7285073096059023,0.6004532322499136,-0.20274900103596274
L-Oxonoreleagnine,ILK,465,15.165022415637074,0.17262456582661825,1.6037172384317644,1.431092672605146,-0.20274900103596274
GSK2801,ILK,465,15.165022415637074,0.19609563384136589,2.0935193928190543,1.8974237589776883,-0.20274900103596274
BDOCA000347a,ILK,465,15.165022415637074,0.10998581355167882,1.349552797815917,1.239566984264238,-0.20274900103596274
123138,ILK,465,15.165022415637074,0.1345859247174845,1.3452539681322415,1.210668043414757,-0.20274900103596274
BDILV000379a,ILK,465,15.165022415637074,0.11253305693779339,1.803589343395938,1.6910562864581447,-0.20274900103596274
GSK626616AC,ILK,465,15.165022415637074,0.21740703432050262,2.295736971128628,2.0783299368081254,-0.20274900103596274
615590,ILK,465,15.165022415637074,0.1921489420951807,1.5717895414401835,1.3796405993450027,-0.20274900103596274
Bromosporine,ILK,465,15.165022415637074,0.16541214489560116,1.8189663644744587,1.6535542195788575,-0.20274900103596274
720427,ILK,465,15.165022415637074,0.18746212136710155,1.7328903523418524,1.545428230974751,-0.20274900103596274
LMP744,ILK,465,15.165022415637074,0.21245664182334595,1.6418031752014974,1.4293465333781514,-0.20274900103596274
Gallibiscoquinazole,ILK,465,15.165022415637074,0.18658523264353638,1.7023086645229322,1.5157234318793957,-0.20274900103596274
GSK2276186C,ILK,465,15.165022415637074,0.17068521473739062,2.1793381933283644,2.0086529785909737,-0.20274900103596274
50869,ILK,465,15.165022415637074,0.20957276531491653,1.751546035914692,1.5419732705997755,-0.20274900103596274
123829,ILK,465,15.165022415637074,0.057432144656534324,0.2869683890988338,0.2295362444422995,-0.20274900103596274
765771,ILK,465,15.165022415637074,0.20400892174517343,1.6855749219956577,1.4815660002504842,-0.20274900103596274
LMB_AB2,ILK,465,15.165022415637074,0.20044360022756716,2.084222533435526,1.8837789332079589,-0.20274900103596274
LMB_AB3,ILK,465,15.165022415637074,0.1699733092959104,1.6226672416819945,1.4526939323860841,-0.20274900103596274
Fludarabine,ILK,465,15.165022415637074,0.11540034900091624,1.1765969491591597,1.0611966001582434,-0.20274900103596274
GSK2830371A,ILK,465,15.165022415637074,0.1981560010898867,1.9066109990657616,1.708454997975875,-0.20274900103596274
GSK3337463A,ILK,465,15.165022415637074,0.22150845533151,2.195319607731945,1.9738111524004347,-0.20274900103596274
BEN,ILK,465,15.165022415637074,0.2359386891748302,1.4566366142862193,1.220697925111389,-0.20274900103596274
Ibrutinib,CD96,537,15.151122856002452,0.13399737582330856,-0.20266945290770022,-0.3366668287310088,-0.2022886956672681
Obatoclax Mesylate,FDFT1,496,15.146930108158669,0.09928623989788024,0.6251218680976309,0.5258356281997507,0.22855146519390046
CDK9_5038,UROS,463,15.108584859650469,0.17198248883410425,1.5632957933657512,1.391313304531647,0.1467928065083051
CDK9_5576,UROS,463,15.108584859650469,0.19081668059104576,1.4600770989721819,1.269260418381136,0.1467928065083051
BMS-345541,CD96,537,15.105595708715791,0.2906204401272033,0.8352926765082593,0.5446722363810561,-0.20261850391662795
IAP_5620,TLN1,461,15.084679711537504,-0.008082069766990886,0.8816048969884073,0.8896869667553982,-0.20146466755916914
AZD5991,UROS,463,15.06091743320392,0.18152813071598925,1.5983986836640116,1.4168705529480223,0.14618598984987602
Cisplatin,INTS6,484,15.045487721677624,0.19813020376192553,0.7041043146361861,0.5059741108742606,-0.17725068623565016
PBD-288,AURKA,477,15.044582142509466,0.16086913395787286,-0.04055117895122878,-0.20142031290910165,-0.2042227327498458
CT7033-2,AURKA,477,15.044582142509466,0.21166102929722386,0.2637596833131558,0.052098654015931944,-0.2042227327498458
A-366,AURKA,477,15.044582142509466,0.18122964040224931,0.17136445023524013,-0.00986519016700918,-0.2042227327498458
CPI-637,AURKA,477,15.044582142509466,0.19862150130388836,-0.05007818430908449,-0.24869968561297284,-0.2042227327498458
PAK_5339,UROS,463,15.00952087347581,0.1604469079194713,1.4717772831348703,1.311330375215399,0.146180065558929
776928,ILK,464,15.003129396727187,0.12415327373651983,1.5748026113137725,1.4506493375772527,-0.20163897010597326
Bortezomib,FDFT1,566,14.985130078510661,0.06586564625027966,0.4817995865742543,0.4159339403239747,0.20888790941012714
Obatoclax Mesylate,INTS6,496,14.960981322728053,0.09928623989788024,-0.1804725632831135,-0.2797588031809938,-0.1802796249638594
Obatoclax Mesylate,AURKA,496,14.93885657938817,0.09928623989788024,0.2806872968495443,0.18140105695166406,-0.1941671534583847
Mycophenolic acid,MLLT1,474,14.9099832680105,0.16693267005799012,0.49663716073471276,0.32970449067672264,0.18546434864424427
GSK2830371,CD96,472,14.903438312615515,0.20940062284627928,0.6961801263414182,0.486779503495139,-0.20211740587880722
Bleomycin (50 uM),CD96,472,14.903438312615515,0.124402167633185,0.00449282208743145,-0.11990934554575355,-0.20211740587880722
Dihydrorotenone,ILK,464,14.89695244834542,0.09589247606644011,0.863742296591892,0.7678498205254518,-0.20064866890737726
IAP_5620,ILK,461,14.851385290065561,-0.008082069766990886,1.1788974911006327,1.1869795608676237,-0.20481939073847027
N30652-18-1,CD96,478,14.849552097178098,0.2138542027993366,0.7726680599372453,0.5588138571379087,-0.20260333771020966
N29087-69-1,CD96,478,14.849552097178098,0.22360509111491594,0.7427366504810133,0.5191315593660975,-0.20260333771020966
MIM1,CD96,478,14.849552097178098,0.13572889415233946,0.5689871578519412,0.43325826369960174,-0.20260333771020966
Cytarabine,CD96,478,14.849552097178098,0.1834101353378042,0.48531240645463286,0.30190227111682866,-0.20260333771020966
N25720-51-A1,CD96,478,14.849552097178098,0.17893398639433397,0.3909196039521452,0.21198561755781123,-0.20260333771020966
N27922-53-1,CD96,478,14.849552097178098,0.18593238793229758,0.5704053229361234,0.38447293500382584,-0.20260333771020966
BDP-00009066,CD96,478,14.849552097178098,0.18119232170511906,0.26715234986374703,0.08596002815862797,-0.20260333771020966
BPD-00008900,CD96,478,14.849552097178098,0.1451919243030389,0.14578295772698918,0.0005910334239502824,-0.20260333771020966
IGF1R_3801,UROS,463,14.843768673599854,0.1599494115567059,1.0200308897200117,0.8600814781633057,0.14513593950549336
Mycophenolic acid,AURKA,474,14.838959515899361,0.16693267005799012,0.1796699776185635,0.012737307560573369,-0.20306073611250008
Daporinad,MSMO1,327,14.80677499397853,0.14627215515690623,0.3806443108151555,0.23437215565824926,0.20538007569528052
N-acetyl cysteine,PXN,477,14.797344455957873,0.054471960182223764,0.5465959142048027,0.4921239540225789,-0.18662467750185252
Bleomycin (50 uM),PXN,472,14.759186044873783,0.124402167633185,0.2906771460235397,0.1662749783903547,-0.1903581481622651
GSK2830371,PXN,472,14.759186044873783,0.20940062284627928,1.5970282282208805,1.3876276053746013,-0.1903581481622651
Eg5_9814,UROS,461,14.75547703995482,0.15256657097578244,1.3370991305693498,1.1845325595935674,0.14373315075003282
AZD6482,ITGB5,127,14.728714571943316,-0.024216293914580175,0.19445761661870234,0.2186739105332825,-0.36529222909636294
GSK269962A,ITGB5,127,14.728714571943316,0.2207332640919142,0.29061379722945124,0.06988053313753703,-0.36529222909636294
PF-4708671,ITGB5,127,14.728714571943316,0.3086976605731276,0.6674863230014204,0.3587886624282928,-0.36529222909636294
GSK2830371,USP19,472,14.658539032773655,0.20940062284627928,0.91151181677808,0.7021111939318008,-0.19450727952418853
Bleomycin (50 uM),USP19,472,14.658539032773655,0.124402167633185,0.15081292151467482,0.02641075388148982,-0.19450727952418853
Afatinib,FDFT1,570,14.649452983024638,0.10945486658595209,0.020318903102309396,-0.0891359634836427,0.212434633532267
N-acetyl cysteine,AURKA,477,14.637841624722771,0.054471960182223764,0.01821563774646372,-0.03625632243576005,-0.196731554388551
ICL-SIRT078,INTS6,477,14.63249627580325,0.12974799372762702,0.02416529829196788,-0.10558269543565914,-0.17416901235902899
HKMTI-1-005,INTS6,477,14.63249627580325,0.14688138762992026,0.13736186853369994,-0.009519519096220314,-0.17416901235902899
BI-2536,PXN,548,14.61094299134583,0.2142236952269241,1.392181241916916,1.1779575466899919,-0.18385073411620687
PAK_5339,CD96,463,14.5477223671598,0.1604469079194713,0.4762576496065227,0.3158107416870514,-0.20782243376642717
AZ6102,FDFT1,563,14.529814202738967,0.1007729652171064,1.07865925550348,0.9778862902863735,0.21360160612388526
LJI308,FDFT1,563,14.529814202738967,0.2227666981307513,0.8496781903573505,0.6269114922265991,0.21360160612388526
GSK591,FDFT1,562,14.502026165685413,0.1897061326624742,0.6282141534280561,0.43850802076558193,0.21347219190831138
Obatoclax Mesylate,CD96,496,14.497569987820693,0.09928623989788024,0.026414797653846994,-0.07287144224403325,-0.19886936477122755
A-366,CD96,477,14.405616509492111,0.18122964040224931,0.6442337145737493,0.4630040741715,-0.19950370611653517
CT7033-2,CD96,477,14.405616509492111,0.21166102929722386,0.8415819216558228,0.6299208923585989,-0.19950370611653517
PBD-288,CD96,477,14.405616509492111,0.16086913395787286,0.8973462904799733,0.7364771565221004,-0.19950370611653517
CPI-637,CD96,477,14.405616509492111,0.19862150130388836,0.6813368885018927,0.48271538719800433,-0.19950370611653517
Nelarabine,FDFT1,464,14.383913141939253,0.1724743803662855,0.7918292315420167,0.6193548511757312,0.23728717053025078
776928,FDFT1,464,14.360368320300253,0.12415327373651983,0.5965025392798423,0.47234926554332246,0.2357100642182218
GSK-LSD1-2HCl,CD96,476,14.34828025749729,0.1376229434563707,0.5994264233486214,0.4618034798922507,-0.1992491773273361
5-azacytidine,CD96,476,14.34828025749729,0.13720736609475748,0.6234253882404787,0.4862180221457212,-0.1992491773273361
Navitoclax,FDFT1,571,14.328817042424781,0.13340722263350172,1.4555008530480074,1.3220936304145057,0.21118726420597558
765771,FDFT1,465,14.296058921075929,0.20400892174517343,1.0133979027602833,0.8093889810151098,0.23455603985353302
GSK2801,FDFT1,465,14.296058921075929,0.19609563384136589,0.40552871678096514,0.20943308293959925,0.23455603985353302
GSK2256098C,FDFT1,465,14.296058921075929,0.17058972875924835,0.7395788503121847,0.5689891215529363,0.23455603985353302
150412,FDFT1,465,14.296058921075929,0.13341242211939772,0.49549835753700455,0.3620859354176068,0.23455603985353302
L-Oxonoreleagnine,FDFT1,465,14.296058921075929,0.17262456582661825,0.5310216962295464,0.3583971304029282,0.23455603985353302
729189,FDFT1,465,14.296058921075929,0.12880997653631218,0.4924409785008919,0.36363100196457976,0.23455603985353302
Acetalax,FDFT1,465,14.296058921075929,-0.019195828071662185,0.32489280731516307,0.34408863538682527,0.23455603985353302
Elephantin,FDFT1,465,14.296058921075929,0.10658309126496669,0.37783736875582863,0.27125427749086195,0.23455603985353302
123138,FDFT1,465,14.296058921075929,0.1345859247174845,0.7084593439372653,0.5738734192197807,0.23455603985353302
BDOCA000347a,FDFT1,465,14.296058921075929,0.10998581355167882,-0.05594348405040523,-0.16592929760208405,0.23455603985353302
