gene,n_low,n_high,mean_netith_low,mean_netith_high,delta_netith,cohens_d,mwu_p,is_tf,fdr
TAS2R38,254,254,5.7355295110414986,5.666644164693218,-0.06888534634828059,-0.3005037006136142,0.000523699065846989,False,0.0011482661098322572
TMEM134,254,254,5.659433795957048,5.730147516828735,0.07071372087168726,0.3004237386420216,0.0030170938854507763,False,0.005626914444718509
TP53BP1,254,254,5.660698837513363,5.727974476603683,0.06727563909032064,0.30031993597846846,0.00010291035778324444,False,0.0002611242165849812
OR4C3,254,254,5.719636710559445,5.651149678537648,-0.06848703202179696,-0.300270935434811,0.00038091841460141895,False,0.0008582889244903076
HIPK1,254,254,5.734657380586192,5.668019729313162,-0.06663765127303023,-0.30024225603528837,0.0002713490413556691,False,0.0006299736618111572
GALP,254,254,5.735146306645408,5.668534841921382,-0.06661146472402635,-0.30022397706043874,0.0008500955659763118,False,0.001783230954921773
TYRO3,254,254,5.657396257534124,5.726457575046021,0.06906131751189726,0.3002068135495661,4.981074383318402e-05,False,0.00013548301781698263
MAPRE2,254,254,5.734332369431003,5.666259524921908,-0.06807284450909545,-0.3001620218905256,0.0018602854553797657,False,0.00362674488473165
FHIP2A,254,254,5.673482961595031,5.739190405396223,0.06570744380119198,0.30008634932618805,0.0009493683963003722,False,0.001967006237624994
DAAM2,254,254,5.687582332554209,5.7527594093890935,0.0651770768348845,0.3000741078094386,0.00022784816584152295,False,0.0005376891618383916
PLET1,254,254,5.734077895222704,5.668772078849458,-0.06530581637324584,-0.3000353521969376,0.00039698250253930123,False,0.0008916813823685714
RHBDD3,254,254,5.747215324255515,5.677206472065198,-0.07000885219031705,-0.2999638123744894,0.0005380161469041268,False,0.0011763589351592582
PATZ1,254,254,5.736779675075602,5.667293435487724,-0.06948623958787792,-0.29989231015887163,5.843721997101584e-05,False,0.00015654549458362304
RANBP3,254,254,5.716047692763683,5.650695286011395,-0.0653524067522886,-0.29989022661326575,0.0005923684845810718,False,0.0012844233333264862
ZSCAN1,254,254,5.743080178662617,5.677885717968897,-0.06519446069372048,-0.2998666542021387,0.0003151326707758071,False,0.000722842655022624
BACH2,254,254,5.716507220271038,5.65019723687226,-0.06630998339877792,-0.299865782092739,0.000333966949860407,False,0.0007605673910431433
MATK,254,254,5.733430907619779,5.663916566937854,-0.0695143406819243,-0.29985812327060196,0.0005576732748713857,False,0.0012167095384402215
ATP2A1,254,254,5.719426528211801,5.653367845795512,-0.06605868241628876,-0.2998233355590862,0.0001697049240170602,False,0.00041160383502784155
OR5A1,254,254,5.72711091369978,5.661007619285741,-0.06610329441403984,-0.2997596599671203,0.0004329961469094063,False,0.0009652626649803911
GPX3,254,254,5.682648750577221,5.746059538757984,0.06341078818076262,0.299733039540574,0.0010435346503830743,False,0.0021432644204464786
AATF,254,254,5.743440570245701,5.676521741550173,-0.06691882869552757,-0.2996975072307622,0.000526060321887988,False,0.0011531494324958944
PIK3C2B,254,254,5.733794072921011,5.667022526013473,-0.06677154690753806,-0.29966316637092216,3.788954659641543e-05,False,0.00010575013646031833
FDXR,254,254,5.735848956708343,5.668346646993165,-0.06750230971517723,-0.29962087378464014,0.0014214420413995094,False,0.002834808643955126
ATP5F1E,254,254,5.676527445658777,5.744663348433029,0.06813590277425252,0.29958304528475765,0.0012770362242364333,False,0.002572166287247177
ABHD17C,254,254,5.640207222933334,5.707945939540958,0.0677387166076242,0.2995681182384186,0.0007057667548040953,False,0.001508623580139834
TFAP2E,254,254,5.744508268008287,5.677176029354871,-0.06733223865341653,-0.2995564617813441,0.0004872372453297765,False,0.001074896480302358
G6PC3,254,254,5.675907681079406,5.741006945753512,0.06509926467410576,0.29953508890056413,0.0002230285308578245,False,0.0005272558767572071
TNFRSF18,254,254,5.758569395798268,5.68883858473721,-0.06973081106105816,-0.2995299989869962,7.890467306386488e-05,False,0.00020542444095225366
NUDT17,254,254,5.748674846956637,5.6827290153940435,-0.06594583156259315,-0.29950239533874223,0.0005131951392541366,False,0.0011266712942323426
OR51I2,254,254,5.737670934028658,5.66997181440515,-0.06769911962350772,-0.29946674424041536,0.00034897992152091775,False,0.0007928680002749051
OR4A15,254,254,5.725346143202331,5.6604874762479325,-0.06485866695439846,-0.2994421541292269,0.00026567044918302766,False,0.0006185432317808958
AVPR2,254,254,5.733813824099006,5.663110595357375,-0.07070322874163182,-0.2993865342616723,1.6565030129279515e-05,False,4.964890804212179e-05
SHC3,254,254,5.684446583078482,5.74910721470446,0.06466063162597813,0.29934512082148607,0.0004127333448459057,False,0.0009233224430607914
E2F3,254,254,5.727895607355762,5.6613911877144725,-0.06650441964128984,-0.29923332183938756,0.004490700088471881,False,0.0080530162866769
ALDH8A1,254,254,5.737514502286191,5.67376677094644,-0.06374773133975165,-0.2992308886771746,0.0005526972322673993,False,0.0012067714003848103
KIF26B,254,254,5.745674463335854,5.678763330827581,-0.06691113250827296,-0.29921765691633084,0.001070676711188297,False,0.0021945555420817323
ANKRD13A,254,254,5.725764309730565,5.658375634105284,-0.06738867562528039,-0.2992172569226586,0.0001697049240170602,False,0.00041160383502784155
GTSCR1,254,254,5.725753046164891,5.657969477592374,-0.06778356857251655,-0.29919373927472437,0.00017052700249939838,False,0.000413248093828142
NFYA,254,254,5.732204373514686,5.664635116789078,-0.06756925672560854,-0.29918943373440615,0.0004552173923939471,False,0.0010089156508914165
UPF1,254,254,5.7349735260254695,5.667476823261398,-0.06749670276407116,-0.2991701415677106,0.0001150583491732917,False,0.0002888381004275818
LOC403312,254,254,5.7330649297042156,5.664403631222262,-0.06866129848195346,-0.2991496647545861,0.00019512490476788545,False,0.000466353131431485
SGSM3,254,254,5.7388891633306365,5.67281601965814,-0.06607314367249639,-0.2991326347093629,0.0001428235297957841,False,0.00035146030558187155
GALNTL5,254,254,5.725676040114095,5.658581625213211,-0.0670944149008843,-0.2990659123650076,8.092038056953178e-05,False,0.0002100681355533529
MPST,254,254,5.72252555218697,5.656327432167236,-0.06619812001973369,-0.29904422787543045,7.674225500668857e-05,False,0.00020031009535205615
HIRIP3,254,254,5.720047247511553,5.654700740288412,-0.06534650722314073,-0.2989780007797869,0.0006964925607689022,False,0.0014904663520509936
SRPK2,254,254,5.660811581505456,5.727709145299216,0.0668975637937601,0.2989727902687364,0.0015007200689052366,False,0.002976350271559896
TCEANC,254,254,5.738284553658154,5.667328713343828,-0.07095584031432622,-0.29896816762068623,0.00013077802591357797,False,0.00032437099116646784
LINC01602,254,254,5.73939810867039,5.668802088769858,-0.07059601990053199,-0.2989676201662364,0.0006634474901840939,False,0.001425247942882053
FFAR4,254,254,5.731462709836088,5.663443060730386,-0.06801964910570213,-0.298920260831128,9.060857221478085e-05,False,0.00023289869256820764
FABP2,254,254,5.7285594192784055,5.662243836397214,-0.06631558288119166,-0.29891070600154074,0.0006663902363049692,False,0.0014312121931179642
RBM45,254,254,5.724319186270014,5.656308353891728,-0.06801083237828642,-0.2988887942662618,0.0034592486872091215,False,0.006357787869289891
AIRE,254,254,5.7308872438338385,5.6635477216464984,-0.06733952218734007,-0.29888341486042547,0.00027326705029767705,False,0.0006340842482355785
RDH10,254,254,5.651193858653243,5.716389203307661,0.06519534465441801,0.29885010244418025,0.000515512230563079,False,0.0011313250673533456
ZNF7,254,254,5.747348280927681,5.678892066156655,-0.06845621477102615,-0.29883616384496314,0.0005741350746546069,False,0.0012483500719420923
PACRG-AS3,254,254,5.728408554490725,5.663679765366862,-0.0647287891238637,-0.2988322527867218,0.0003078811864369522,False,0.0007072468333202477
FBXO42,254,254,5.730748913795205,5.667071927850309,-0.06367698594489557,-0.29882470680594986,0.0004583287191951602,False,0.0010150266896969166
HNRNPLL,254,254,5.644722621280902,5.7108799869092675,0.06615736562836538,0.29881557446211776,0.000923091334004766,False,0.0019185710531918778
PLCL1,254,254,5.744618372017447,5.680244434590665,-0.06437393742678221,-0.2987662902734311,0.0023254051828745575,False,0.004446342213275374
HARS2,254,254,5.675044006573518,5.74187442920518,0.06683042263166161,0.29876055525368134,0.0005715733786905132,False,0.0012434088386057314
SIM2,254,254,5.678415841336904,5.744595292258888,0.0661794509219833,0.29874817535615134,0.0012905702789948574,False,0.00259760114310678
ZNF839,254,254,5.73180809089206,5.666652277223229,-0.06515581366883083,-0.29873337915319675,0.0003546684146280106,False,0.0008044107858671427
SRSF3,254,254,5.727065722619579,5.66037490633851,-0.06669081628106888,-0.29870515856369156,0.0016072067334189,False,0.0031656433094627845
PPT1,254,254,5.661080935580992,5.729509146585944,0.06842821100495122,0.2986471059153388,0.00010393909594033533,False,0.0002635013101355502
LEO1,254,254,5.744973168702978,5.677862803552043,-0.06711036515093483,-0.2986326273838554,0.000252254956331813,False,0.0005901846441598906
FARSB,254,254,5.72635341033264,5.661297775336858,-0.06505563499578226,-0.29860024874376034,0.0003093188647708015,False,0.000710454505664649
OR6M1,254,254,5.723879754973852,5.656581314701387,-0.06729844027246479,-0.2985825278056846,0.0003078811864369522,False,0.0007072468333202477
OR1N1,254,254,5.7256050348789005,5.659058261148431,-0.06654677373046969,-0.29857259318950435,0.0003240454738963015,False,0.0007409153524511874
CCDC116,254,254,5.71215293929823,5.647665320645068,-0.06448761865316222,-0.29850018814710577,6.760030999070698e-05,False,0.0001786713171711971
DAP,254,254,5.686020235542289,5.752454741825712,0.06643450628342329,0.298473645450507,0.00023002145454990337,False,0.0005425200932007251
LINC02870,254,254,5.735510598508405,5.668817451332373,-0.06669314717603214,-0.2984601677590036,0.0007294566393593212,False,0.0015532784914112014
SLC35G5,254,254,5.723661385114433,5.659833479177949,-0.06382790593648391,-0.2984194087346079,0.0002510674005936803,False,0.0005878059558475426
OR4B1,254,254,5.74437932878011,5.678080199452938,-0.06629912932717197,-0.2984030100927949,0.00029247430302536856,False,0.0006752819444750826
ZNF189,254,254,5.722739531932797,5.657797578688241,-0.06494195324455632,-0.2983977262146405,0.0006995712997470326,False,0.0014963101127765117
ENTPD6,254,254,5.661574259767408,5.729059023625655,0.06748476385824631,0.2983474215186392,0.0005950168290583676,False,0.0012891906381953624
CACNG2,254,254,5.738121054413198,5.672684597277497,-0.0654364571357009,-0.29833312788295113,0.0007997755383473838,False,0.001689004178651117
GPR137C,254,254,5.669820049708712,5.737127311305032,0.06730726159631928,0.29830762562745705,0.0005225221454093652,False,0.0011459777410667462
DRAM1,254,254,5.659571860677918,5.72464191704464,0.06507005636672236,0.2983022752973539,0.0002771412485798912,False,0.0006422940739453933
XAF1,254,254,5.7435060752757625,5.6772701537545,-0.06623592152126268,-0.2982901305782305,0.0007088835658081495,True,0.001514721269001985
MAP3K20,254,254,5.68126277217525,5.747553223101432,0.06629045092618213,0.2982642132794759,0.00011851926434966,False,0.0002966603413967552
HELT,254,254,5.735083121634023,5.668945430549294,-0.06613769108472933,-0.29820384617888684,0.0004184304574395974,False,0.0009350944911548025
C8orf74,254,254,5.730406991484906,5.666396707436716,-0.06401028404818998,-0.2982016414037292,0.0004480341144004893,False,0.0009951749485799092
NUP54,254,254,5.733408143271444,5.666550913383786,-0.06685722988765797,-0.2981754732263821,0.0003225438051111464,False,0.0007377760627283017
HAS1,254,254,5.736975609548565,5.668989730133055,-0.06798587941550949,-0.2981709121874011,0.000805031646850783,False,0.0016990612708564809
OR9G1,254,254,5.724797845382502,5.66041484599762,-0.06438299938488257,-0.29814933078804295,0.0002662958577137201,False,0.0006196638323232818
C2orf88,254,254,5.718988081997599,5.652344918555205,-0.06664316344239474,-0.2981331458803489,0.0018640979780101734,False,0.003632942365709607
CIMIP1,254,254,5.742149401353586,5.675472086281217,-0.0666773150723694,-0.2981075190199508,8.382427317517843e-05,False,0.0002167886517645834
SPMAP2,254,254,5.732858810491137,5.665120121971322,-0.0677386885198148,-0.29809727110354767,0.0005526972322673993,False,0.0012067714003848103
NMU,254,254,5.64998817767329,5.717785650948333,0.06779747327504282,0.2980265091803006,0.00011086617804355815,False,0.00027957911281736457
NOXO1,254,254,5.734714927112937,5.669088502269564,-0.06562642484337289,-0.2980178910273468,0.0003301178275497835,False,0.0007525986417075979
TEX55,254,254,5.733888762915881,5.668085133278177,-0.06580362963770359,-0.29797942083690065,0.0011609942979393126,False,0.0023605511724413848
DYNC2I2,254,254,5.674433866615171,5.741691567655112,0.06725770103994044,0.29796652028142995,0.0007997755383473838,False,0.001689004178651117
EFCC1,254,254,5.731805484456729,5.662741617361408,-0.06906386709532164,-0.29789272023327884,9.669528980771408e-05,False,0.00024688372866001036
RRN3,254,254,5.740247335601113,5.676812720423119,-0.06343461517799387,-0.2978813209361877,0.0009111921860403931,False,0.001896360168430829
OR5V1,254,254,5.743212742561074,5.674443334053993,-0.06876940850708113,-0.2978636175204425,0.0009131654546687545,False,0.001899547585652104
COCH,254,254,5.734573549959124,5.668587694162418,-0.0659858557967059,-0.2978547459591711,0.000887819186218969,False,0.0018526480434492888
LCOR,254,254,5.754061216136094,5.688330372527668,-0.06573084360842607,-0.2978078009285299,7.005043500226351e-05,False,0.00018463645915935253
MTNAP1,254,254,5.738579229579947,5.671947337501799,-0.06663189207814746,-0.2977896493599445,0.0014514651601286877,False,0.0028883216357442803
CR2,254,254,5.741806964996769,5.677453049878369,-0.06435391511840027,-0.2977542453539538,0.00010038039579308839,False,0.0002555339926057294
RAB3GAP2,254,254,5.739122808310283,5.672164630018746,-0.06695817829153672,-0.29774144778528333,0.0005884165345733724,False,0.001276176120438353
ADAM30,254,254,5.73269221467627,5.663757803064947,-0.06893441161132241,-0.29770463659590646,0.0001323917862119445,False,0.00032780640774890705
GAN,254,254,5.695042300787077,5.762217517312314,0.06717521652523661,0.29770250629395517,0.006698046506366371,False,0.011569903389838114
UXT-AS1,254,254,5.734158513520901,5.66686948060927,-0.06728903291163135,-0.2976220871266564,0.00017982052949500735,False,0.00043350987075593854
MTSS2,254,254,5.673343230060253,5.739161854536352,0.06581862447609943,0.29752677157939955,0.00030078617220073787,False,0.0006926135137918195
CSPP1,254,254,5.730584625600118,5.66333041531957,-0.06725421028054779,-0.2975208239721302,0.000336296538670626,False,0.0007654673496987479
FSCB,254,254,5.731898019895193,5.665458914053599,-0.06643910584159407,-0.2975197980134569,0.0005767074578698198,False,0.0012536263089623116
TJP2,254,254,5.645179810382826,5.710840752825923,0.06566094244309628,0.2974291986690054,0.003187370730559434,False,0.005914981544541247
BPI,254,254,5.73326980209517,5.6635196199438385,-0.06975018215133133,-0.29738791719355073,7.830927800948057e-05,False,0.00020402876265390417
PI15,254,254,5.6816708456180125,5.748285173995002,0.06661432837698911,0.2973357560393904,0.000623497711327729,False,0.0013454753647658094
MS4A8,254,254,5.740717866620263,5.673995271170392,-0.06672259544987114,-0.29728820232710507,7.425891408490893e-05,False,0.00019438861378397786
IGLV8-61,254,254,5.735228289187388,5.666782892271758,-0.06844539691562979,-0.29728541951015186,0.0004552173923939471,False,0.0010089156508914165
KNDC1,254,254,5.738731109913326,5.675553326339174,-0.06317778357415182,-0.29727121474488266,0.0010891326483937892,False,0.00222734165795049
PRKG2,254,254,5.743227390252448,5.679414445993883,-0.0638129442585651,-0.2972420239778486,0.0011414144214369377,False,0.002324587907072788
CFAP20,254,254,5.737031687733818,5.6735249291515375,-0.06350675858228083,-0.29723795960438304,0.0024498836006394114,False,0.004660007499126232
NSD2,254,254,5.726862850073215,5.661805413355384,-0.06505743671783115,-0.29722645146109,0.0004983690875008564,False,0.0010976244140975969
RFC5,254,254,5.7218048917530675,5.659590256853718,-0.062214634899349086,-0.29721961641026934,0.0006918980551085456,False,0.001481371476963168
LRPAP1,254,254,5.657303869801788,5.719725717000754,0.062421847198966596,0.2971980319123223,0.0003637829640372317,False,0.0008232378324436815
WWP1,254,254,5.672767059358403,5.740264363275378,0.06749730391697462,0.29713565889188015,0.0005741350746546069,False,0.0012483500719420923
IRF2BP2,254,254,5.715891491627958,5.647927312979502,-0.06796417864845594,-0.2970657849175002,0.0003278283225346946,False,0.000748569623777948
GIGYF1,254,254,5.7362597960402875,5.6710859051353975,-0.06517389090489001,-0.29703371230000963,0.0002570580604085225,False,0.0006002790791592446
NTN5,254,254,5.7428234365072495,5.6776496587694645,-0.06517377773778499,-0.29700453269157895,0.0001263575463017411,False,0.0003145862142041176
PSKH2,254,254,5.7363402190954345,5.669601121026519,-0.06673909806891576,-0.2969893344616434,0.0003263102506368105,False,0.0007454000824971816
ANKRD13C,254,254,5.675468240636686,5.742263303260991,0.06679506262430479,0.2969712693261455,0.001584053890723307,False,0.003123258937910546
GON4L,254,254,5.737664709310614,5.671615621163207,-0.06604908814740718,-0.2969591757825209,0.00015402586422170152,False,0.0003768167956873116
CHTF18,254,254,5.732158513591156,5.666176309130006,-0.06598220446115022,-0.2969154605542473,6.606829212582992e-05,False,0.00017494468793971681
PEMT,254,254,5.6572120482425285,5.7249073332619,0.06769528501937128,0.29690104975514353,0.0014214420413995094,False,0.002834808643955126
CFAP74,254,254,5.739352594252496,5.673906910287466,-0.06544568396502992,-0.296824327013522,0.0007135827707567459,False,0.001523059590493459
COPG2,254,254,5.666406468986933,5.731387331579523,0.06498086259258962,0.2968021446259401,0.0006030281362391772,False,0.0013055616074827046
SLC29A2,254,254,5.759124192802639,5.691042588479919,-0.06808160432271926,-0.29679424078769684,0.00013013772679138917,False,0.00032301573427686653
HSF2,254,254,5.734117917029744,5.6694252474166715,-0.06469266961307252,-0.29678412464648307,0.00030289843400365583,False,0.0006970108312102855
IKBIP,254,254,5.713931804698967,5.779637113492329,0.0657053087933619,0.29678056926659546,0.0001855338622078299,False,0.00044584632073720065
SLC16A3,254,254,5.6762612658418155,5.738735770706531,0.062474504864715286,0.2967565107626184,0.0005320069394784602,False,0.001164552222699032
MYADM,254,254,5.661363539932809,5.724100094516638,0.06273655458382876,0.2967520256299006,0.00036884638862961453,False,0.0008337091630509854
CIR1,254,254,5.727291552061009,5.660684750848754,-0.06660680121225493,-0.29667090761027554,0.0008782454725868656,False,0.0018344505615017215
LIG4,254,254,5.738676012149865,5.672462998765128,-0.06621301338473717,-0.2966706376462137,0.002788212879123983,False,0.005243827873804027
UFSP1,254,254,5.679693013432088,5.746988384513693,0.0672953710816051,0.2966346699098214,0.0005028878631979237,False,0.0011061603753027473
MMRN2,254,254,5.738280093203807,5.672120436978795,-0.06615965622501196,-0.2965778868054882,0.0002764919944381879,False,0.000640962101931438
BANF2,254,254,5.735671803216017,5.666732539744554,-0.06893926347146362,-0.29656777175071664,0.0004861369082150523,False,0.001072881826816412
CLCA1,254,254,5.737090520266677,5.674338847548487,-0.06275167271819004,-0.29655810974051955,0.0005296208152735712,False,0.0011597718196716357
EEFSEC,254,254,5.7337538421558305,5.664558782539486,-0.06919505961634442,-0.2965334324240811,0.00010815190472184512,False,0.0002732149967866732
AUNIP,254,254,5.741630349974022,5.67635171920839,-0.0652786307656319,-0.2965299077052279,0.0007638651307013779,False,0.0016205283810057228
GPM6A,254,254,5.738952760706616,5.674698084165156,-0.06425467654146022,-0.29651886783117803,0.0011389885152779085,False,0.002320471568316393
KRT3,254,254,5.734096375939029,5.668149150649123,-0.06594722528990626,-0.2964832740794677,0.00030008515592146656,False,0.0006911843555175611
FCGR3A,254,254,5.720555301150179,5.6569735462782615,-0.06358175487191708,-0.2964444510251468,0.0004261408930007423,True,0.0009513367294621373
TRNT1,254,254,5.726349925925916,5.662127942885838,-0.06422198304007853,-0.29641936211586206,0.0009191090460903747,False,0.001911217928167376
LINC00595,254,254,5.736122469898843,5.671179511456629,-0.06494295844221476,-0.29641679231963136,0.0005272446670044866,False,0.0011554510787545132
HAUS2,254,254,5.741109180829487,5.674511727572031,-0.06659745325745625,-0.29628544094435044,0.001260968342532815,False,0.002543376695580083
COX19,254,254,5.733619278891538,5.6699892289509375,-0.06363004994060084,-0.29626792321245826,0.0004741851930640805,False,0.0010478493712609519
FEZF2,254,254,5.739234964882333,5.6731905684960875,-0.06604439638624537,-0.2962357297997945,0.0032439348612276282,False,0.006008929953475816
CREB3L4,254,254,5.751131001189192,5.683347716648349,-0.06778328454084281,-0.2962237103309162,0.00011004522165561663,False,0.00027759024163341567
LRRTM2,254,254,5.740094587304543,5.673952185609535,-0.06614240169500807,-0.29617977876960877,0.000805031646850783,False,0.0016990612708564809
RAB3D,254,254,5.743089477639335,5.6741942207943445,-0.0688952568449901,-0.2961750187870087,5.8737774597317254e-05,False,0.0001572526787312769
KARS1,254,254,5.74931609798956,5.683388741216302,-0.06592735677325745,-0.29612833777782394,0.0002707125140927179,False,0.0006287504665013286
PRAC1,254,254,5.729985918946038,5.665074648284756,-0.06491127066128133,-0.2960227383562165,0.005249845406283932,False,0.00926940985767706
FBXL7,254,254,5.699637273070101,5.763243241380304,0.06360596831020349,0.295955070279664,0.00013142129291074587,False,0.0003256847225699092
PABPC1L2B,254,254,5.747214586486199,5.68225840549336,-0.06495618099283895,-0.2958900286583361,0.00018958873698800817,False,0.0004547010408436599
NME4,254,254,5.651404007812485,5.716215732765382,0.06481172495289655,0.29586355129184133,0.0017855236270183312,False,0.0034912801987430162
CD3G,254,254,5.728311200469572,5.663168960846835,-0.06514223962273746,-0.29584305187076276,0.00033165246771591335,False,0.000755896925557364
SEC61A1,254,254,5.650927251957659,5.714077452992781,0.06315020103512126,0.2958156942891693,0.00017469388259272692,False,0.0004222157474325553
MKI67,254,254,5.73119233095126,5.664465307710828,-0.066727023240432,-0.295802394426,0.0009013849825841131,False,0.0018777671170436393
PGM2L1,254,254,5.665914220818887,5.733434871624529,0.06752065080564229,0.2957323708589355,0.0004117908991138544,False,0.0009214537863480435
AKR1A1,254,254,5.738483245280416,5.674677687728421,-0.06380555755199513,-0.2957079637626179,0.0004329961469094063,False,0.0009652626649803911
CDC123,254,254,5.742664551475034,5.675657926663795,-0.06700662481123931,-0.2956638645023147,0.0007756654898110352,False,0.0016429284681984506
TMBIM6,254,254,5.655772536432628,5.722228150488408,0.06645561405577993,0.29564887790242655,0.0010257951715256636,False,0.002110105566301476
ARC,254,254,5.749277953166878,5.682911733616681,-0.06636621955019706,-0.29564233892035424,0.0013949118200403247,False,0.0027883646968638724
FBXO38,254,254,5.729118221058801,5.662161954357543,-0.06695626670125776,-0.2956273577124497,0.000612501504290876,False,0.0013244045726344888
DEFB128,254,254,5.74423045301983,5.678411074246714,-0.06581937877311539,-0.29560168990771113,0.0007407628473223874,False,0.0015757929429622048
GK5,254,254,5.669084342263813,5.7374704396048015,0.06838609734098888,0.2955881147354685,0.0038694297336402442,False,0.007037967732721353
BCL2L1,254,254,5.658010140897983,5.7237067055452195,0.0656965646472365,0.2955866871675772,0.0009493683963003722,False,0.001967006237624994
NRP1,254,254,5.679641925089229,5.743126602362738,0.06348467727350826,0.29556252486810203,0.0007088835658081495,False,0.001514721269001985
ZPLD1,254,254,5.7413868380337325,5.675349172546303,-0.06603766548742929,-0.29544400929402115,0.0017277136265652802,False,0.003388643339857398
KRTAP24-1,254,254,5.742744316016635,5.677206897198923,-0.06553741881771202,-0.295399897230907,0.0006152335095803874,False,0.0013294763314437492
DISP1,254,254,5.6657168590873646,5.731721773007509,0.0660049139201444,0.2953776931247492,0.0004583287191951602,False,0.0010150266896969166
LIPI,254,254,5.736154669062708,5.67081516149079,-0.06533950757191853,-0.29537513665380594,0.00042034575738581447,False,0.0009391307147413164
DRICH1,254,254,5.73190943756393,5.665540784360756,-0.06636865320317398,-0.2953721284205279,0.0005477625734204592,False,0.0011964525746546435
METTL25B,254,254,5.737358927289408,5.671320993948509,-0.06603793334089936,-0.2952982228849637,0.0001624721428958,False,0.000395567350311487
NTMT2,254,254,5.7345686381861345,5.670105458883873,-0.06446317930226186,-0.2952625597859276,0.0012636332946954596,False,0.002548154314426331
TEKT5,254,254,5.732573786295751,5.665103633530543,-0.06747015276520774,-0.2952612058008629,9.083582733016559e-05,False,0.00023330850618279503
INPP5F,254,254,5.679049462312224,5.745275455939446,0.06622599362722159,0.29519598909861644,0.00012328670214637393,False,0.0003077873096690534
ATXN7L3B,254,254,5.736330561895421,5.6740887964584745,-0.06224176543694604,-0.29518539663494625,4.717326598117767e-05,False,0.00012887982022589535
DOCK9,254,254,5.641022125600225,5.706105849315455,0.06508372371523041,0.29517165492754055,0.0008687675452570861,False,0.0018168596408470686
PGM2,254,254,5.732398560523661,5.665150038240781,-0.06724852228288025,-0.29516859628217357,0.0011783808393384838,False,0.0023930730599127817
RIF1,254,254,5.720703854803271,5.655028529860499,-0.06567532494277195,-0.2951375350371409,0.0015259207793272295,False,0.0030176320217530092
PTCH1,254,254,5.722696170846446,5.657725534536129,-0.06497063631031708,-0.295129580298601,0.00013903636651595844,False,0.00034282748572835454
ASB8,254,254,5.7354512586710955,5.665799762329388,-0.06965149634170764,-0.2951265813778374,0.00024636941303893034,False,0.0005779081240532716
MLX,254,254,5.748062060164935,5.681423116868619,-0.06663894329631592,-0.2950659537414957,0.0008994353196075899,False,0.0018741595315045613
SERAC1,254,254,5.67638367588196,5.744066425391894,0.06768274950993458,0.29500072619641154,0.000489444890949163,False,0.001079213122576151
TSSK2,254,254,5.741883745695701,5.677870010684164,-0.06401373501153707,-0.29498943105718267,0.000333966949860407,False,0.0007605673910431433
HRAS,254,254,5.678816802506261,5.744763109925697,0.06594630741943597,0.2949742162841859,0.00012729276720578668,False,0.0003165938242780128
ZNF319,254,254,5.737134915069893,5.67289626024733,-0.06423865482256286,-0.2949329201500213,0.0023067771909134884,False,0.00441661559003817
PLAAT3,254,254,5.666778727463808,5.733573903593938,0.06679517613012997,0.29488219290306306,0.0005884165345733724,False,0.001276176120438353
CCNJL,254,254,5.673147480941286,5.740687322408244,0.06753984146695835,0.2948533708674734,0.0001855338622078299,False,0.00044584632073720065
KRT10-AS1,254,254,5.661520898867891,5.7277838695733845,0.0662629707054938,0.29485033119495063,6.057207109119594e-05,False,0.00016163515278306878
TTC28,254,254,5.646279238624337,5.70933219618704,0.0630529575627028,0.29481344337027027,0.00018068860317750675,False,0.0004351756739367535
NTN3,254,254,5.741147210213025,5.673675538136907,-0.0674716720761186,-0.29473460168002463,0.0005976761911819618,False,0.0012944633800706276
SCARF1,254,254,5.723258142029401,5.657433211035042,-0.06582493099435904,-0.2947312998220234,0.0009534719830011315,False,0.001974319438979471
TCTN3,254,254,5.67197231194314,5.73728615124935,0.06531383930621004,0.29472830040314363,0.00024988508979981514,False,0.0005854363156696568
TRIM33,254,254,5.735119027345735,5.668947050396967,-0.06617197694876786,-0.29467478093614563,0.0005715733786905132,False,0.0012434088386057314
FPGS,254,254,5.735337227819187,5.670385825545035,-0.06495140227415241,-0.29464545062076447,0.0007057667548040953,False,0.001508623580139834
F2RL1,254,254,5.665466914300813,5.731876614421622,0.0664097001208086,0.29463236826717293,0.0025043599248341674,False,0.004751019639028621
SPTSSB,254,254,5.765541167834447,5.698134715191554,-0.06740645264289302,-0.2946105479925603,0.0001506911556298485,False,0.0003692362632462997
CECR2,254,254,5.744746963168196,5.676457853957967,-0.06828910921022935,-0.2945767412970856,8.574276975405578e-05,False,0.00022135095040364902
RAD9B,254,254,5.734586508480733,5.668103935706072,-0.06648257277466119,-0.2945745336316827,0.00020322830405169405,False,0.00048430729537173587
EXOSC2,254,254,5.729092496230938,5.66093466755576,-0.06815782867517761,-0.294500094054631,0.0016613018987322247,False,0.0032658347382963425
BCLAF3,254,254,5.675087078886112,5.7403495986217745,0.06526251973566222,0.2944798986794802,0.0008336096925275242,False,0.0017527099769179737
C1QL2,254,254,5.734290757306993,5.666259254882558,-0.0680315024244349,-0.29444924485304774,0.0022975145388575624,False,0.004400840488072264
C15orf62,254,254,5.740160866256757,5.67545000321352,-0.06471086304323759,-0.29444028626797275,0.0012164507918464176,False,0.0024631159588640646
AIM2,254,254,5.740911650964965,5.675580877090249,-0.06533077387471575,-0.2943993877377152,0.0003301178275497835,False,0.0007525986417075979
