gene,delta_netith,cohens_d,abs_d
OR4K13,-0.0913259049720141,-0.1189228898306532,0.1189228898306532
CRYBB2,-0.0904614519926534,-0.1188964154070698,0.1188964154070698
SPINK9,-0.0870853812825069,-0.1188795220164317,0.1188795220164317
DNMBP,-0.0934767628736032,-0.1188415908416946,0.1188415908416946
BROX,-0.0884890229478507,-0.1187918311367926,0.1187918311367926
MYBBP1A,-0.0893842491035661,-0.1187916940100892,0.1187916940100892
TCTN3,0.0886202570089631,0.1187791815287123,0.1187791815287123
CLCN1,0.0857268198473111,0.1187619632405971,0.1187619632405971
SCAF8,-0.0926953807449795,-0.1187550709114276,0.1187550709114276
CNGA2,-0.0907149872417143,-0.1187461249164164,0.1187461249164164
TEX9,0.0846778065229241,0.1187388880843337,0.1187388880843337
EME2,-0.0885430798317559,-0.1187234250982187,0.1187234250982187
LSM14A,-0.0922031576958444,-0.1186970324720301,0.1186970324720301
AAGAB,0.0903540282232926,0.1186956139308891,0.1186956139308891
TOMM7,0.0912125713019182,0.1186893883431913,0.1186893883431913
DNAJB9,0.0846591541433463,0.1186766290686719,0.1186766290686719
AEN,-0.0882722853591113,-0.1186756101155826,0.1186756101155826
FZD6,0.090151773720283,0.1186741392149001,0.1186741392149001
ACTBL2,-0.0893370550209242,-0.1186600952726902,0.1186600952726902
RUSF1,0.0874531270806411,0.1186248280187876,0.1186248280187876
ENKUR,-0.083840752190877,-0.118618970167701,0.118618970167701
BRICD5,-0.0868185590476615,-0.1185855303491326,0.1185855303491326
GSTM5,-0.0865537743249529,-0.1185497478038915,0.1185497478038915
OR2A12,-0.0882830228100512,-0.1185439968661011,0.1185439968661011
ZSCAN9,-0.0915040978615211,-0.1185319850004711,0.1185319850004711
LUZP1,0.0854008678185636,0.118531468967687,0.118531468967687
HTR3D,-0.0859812290918755,-0.118509565158716,0.118509565158716
PREX2,-0.091496575502064,-0.1184882427518227,0.1184882427518227
PNPLA2,-0.0833504741905795,-0.1184767357130442,0.1184767357130442
PAX4,-0.090751076703551,-0.1184643177008851,0.1184643177008851
PLEKHF1,-0.0925104802441625,-0.1184608920656647,0.1184608920656647
CLDN8,-0.0839283063116935,-0.1184314434079538,0.1184314434079538
ANGPTL2,0.0870160790299516,0.118431136252582,0.118431136252582
OVOL1,-0.0920125759514833,-0.1184304226542459,0.1184304226542459
HLF,0.0862474768884835,0.1184285180646046,0.1184285180646046
BLTP2,-0.0920828886995464,-0.1184154325486112,0.1184154325486112
CDH5,-0.0848350071110974,-0.1184112271694353,0.1184112271694353
NMU,0.0856411102473408,0.1183968712758937,0.1183968712758937
AOC1,-0.0844874759401799,-0.1183923437633883,0.1183923437633883
FGF7,-0.0841874357424128,-0.1183888993986286,0.1183888993986286
PHAX,0.0850342246015349,0.1183663597655248,0.1183663597655248
WFDC9,-0.0890434648431703,-0.1183346727458055,0.1183346727458055
MVB12B,0.0875362319870856,0.1183233793396197,0.1183233793396197
ATP6AP1,0.0923357784774809,0.1182768520536396,0.1182768520536396
UTP25,-0.0941996416411692,-0.1182708793094505,0.1182708793094505
C1orf50,-0.0881729627612513,-0.1182690028747986,0.1182690028747986
IQSEC3,-0.0859732093769904,-0.1182567637165876,0.1182567637165876
RBM25,-0.0889706489233796,-0.1182551207622836,0.1182551207622836
NUDT7,-0.085474868593617,-0.1182498717649821,0.1182498717649821
PARD3B,-0.0863690518466393,-0.1182099885976951,0.1182099885976951
SUSD2,0.0893251647908526,0.1181686095724416,0.1181686095724416
ACAD9,-0.0837999293257851,-0.1181045223267668,0.1181045223267668
FAM167B,0.0863485302419464,0.1180897604093547,0.1180897604093547
TRIOBP,0.0843647695702314,0.1180724094138752,0.1180724094138752
TXNL4B,-0.0901845379874854,-0.1180457496003919,0.1180457496003919
PRRC2A,-0.0884658198143641,-0.1180347572486481,0.1180347572486481
PTPRD,-0.0887892216341148,-0.11803362713994,0.11803362713994
DRC12,0.0869268126577855,0.1180300419725833,0.1180300419725833
SLC25A15,0.0855702207230182,0.1180265306890551,0.1180265306890551
DOK4,0.0769431889380394,0.1180223914001148,0.1180223914001148
PALM,0.0887958618624429,0.117997861237847,0.117997861237847
EFCAB6,-0.0832325447851918,-0.1179948642002201,0.1179948642002201
BAG4,-0.0929628150677039,-0.1179928959673445,0.1179928959673445
SC5D,0.0841920679877814,0.1179844728335671,0.1179844728335671
L3MBTL3,-0.0824688288250685,-0.117965182532583,0.117965182532583
SAMD3,-0.0820406750717044,-0.1179563714516295,0.1179563714516295
PLA2G2A,-0.0865142572994335,-0.1179497708908248,0.1179497708908248
TNFSF13B,-0.0872427233495125,-0.1179343049773545,0.1179343049773545
TAS2R5,-0.0869894985490882,-0.1179307029820072,0.1179307029820072
CARD18,-0.0895435465985539,-0.1179135329831107,0.1179135329831107
SOX13,-0.0882283312296143,-0.1179066565051633,0.1179066565051633
UBA5,-0.0892727308659298,-0.117904612597093,0.117904612597093
FSTL4,0.0795451155839979,0.1178459667976099,0.1178459667976099
NATD1,-0.0844995529536785,-0.1178377823164851,0.1178377823164851
SCAI,-0.0825587098710203,-0.1177814859805641,0.1177814859805641
FERD3L,-0.0878474555446136,-0.1177799382068926,0.1177799382068926
WDPCP,-0.0836121837796568,-0.1177780366971594,0.1177780366971594
OPRPN,-0.0911967041631189,-0.1177318042543111,0.1177318042543111
LRRN4CL,0.0860099831745087,0.1177091903758192,0.1177091903758192
